Page ID,Page name,Disclaimer,Amount spent (LBP)
1428873024044736,المدن - almodon,المدن - almodon‎,22015
68793499001,UNICEF,UNICEF with Facebook Ad Credits,10212
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,9091
101241044906111,هنا لبنان,هنا لبنان,9091
166178460072395,اليونيسف بالعربية - UNICEF in Arabic,اليونيسف باستخدام اعتمادات الإعلان على الفيسبوك,6273
1438703606372190,Elham Said Freiha,Elham Freiha,6061
323356544336,KAFA (enough) Violence & Exploitation,KAFA (enough) Violence & Exploitation,4545
102023711572671,أساس ميديا -  Asas Media,asasmedia,4545
106197498149118,لبنان الكبير,Grand Lebanon,3652
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,2242
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,1515
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,1515
960087244008629,MASAR,Masar,1515
107698404702208,Alkalima,Alkalima Onlime,1515
1398043333774301,The Lebanese Center for Policy Studies,The Lebanese Center for Policy Studies,1515
110470091436602,Ici Beyrouth,Ici beyrouth,1515
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
128417954019381,Al-Moltaka,Melhem Boustany,455
103064288692603,Le Courrier Du Cedre,Marwan Rashid,136
129660230432028,Dr. Toufic Hindi,Toufic Hindi,≤100
108728968627122,Beirut 24 Podcast,Beirut 24 Podcast,≤100
167878593236712,UNICEF en español,UNICEF con créditos publicitarios de Facebook,≤100
124252504303223,UNICEF (FR),UNICEF avec des crédits publicitaires Facebook,≤100
210927869316790,Mohamad Shaker Kawas - محمد شاكر القواس,Mohammed Agha,≤100
1678786879050107,Lebaa Municipality,These ads ran without a disclaimer,≤100
2509759842418472,LebTalks,Lebtalks,≤100
137195823051820,Maharat Foundation,Maharat Foundation,≤100
2351186658355640,Lebanon And The World - لبنان والعالم,Lebanon And The World - لبنان والعالم,≤100
70039880204,Khaldoun El Charif خلدون الشريف,These ads ran without a disclaimer,≤100
436114526402434,HiiL,These ads ran without a disclaimer,≤100
598705943508458,ADB Publications,These ads ran without a disclaimer,≤100
104252028606448,صوت بنت جبيل,صوت بنت جبيل,≤100
