Page ID,Page name,Disclaimer,Amount spent (ISK)
737169626371453,Heimildin,Stundin,923
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,578
573559522797177,Flokkur fólksins,Flokkur Fólksins,132
154893001218870,ADHD samtökin,ADHD samtökin,≤100
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
106979180938014,Samstöðin,Samstöðin ehf,≤100
105986171646268,Diljá Mist,Diljá Einarsdóttir,≤100
332179950192248,Félag atvinnurekenda,Félag atvinnurekenda,≤100
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,≤100
157073914303469,Stjórnarskrárfélagið -The Icelandic Constitution Society,Stjórnarskrárfélagið,≤100
166802253467224,Ung vinstri græn - UVG,Ung vinstri græn - UVG,≤100
