Page ID,Page name,Disclaimer,Amount spent (BOB)
130336323685885,Gobernación de Santa Cruz,Gobernación de Santa Cruz,≤100
102939025487663,PACU Bolivia - MDRyT,Styx Corp,≤100
100421178670997,Grande mi Oruro,Coordenada Digital,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
110594177449564,Guillermo Seoane - Senador,Luis Guillermo Seoane,≤100
1428408544046887,Flacso Uruguay,These ads ran without a disclaimer,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
565643756889694,Viceministerio de Deportes del Estado Plurinacional de Bolivia,Viceministerio de Deportes del Estado Plurinacional de Bolivia,≤100
1404045426527172,Tribunal Supremo Electoral,Tribunal Supremo Electoral,≤100
1947703858861720,Mayra Zalles - Diputada,Mayra Ingrid Zalles Trigo,≤100
111585510603603,Elena Pachacute - Diputada Nacional,María Elena Pachacute Ticona,≤100
113376820321312,Tierra Digna,Coordenada Digital,≤100
102652851097134,Oscar Balderas Diputado,Oscar Alberto Balderas Montaño,≤100
107585134511680,Jaime Mamani Espíndola,Wilmer Rivero Nino,≤100
320503974822994,EAE - Escuela de Abogados del Estado,EAE - Escuela de Abogados del Estado,≤100
269633369881331,Senador Rodrigo Paz,Gabriela Pacello Guillen,≤100
