Page ID,Page name,Disclaimer,Amount spent (PLN)
653937168081792,PZU,Powszechny Zakład Ubezpieczeń Spółka Akcyjna (PZU SA),803
149388985089327,L'Oréal Paris,L’Oreal Polska Sp z o.o.,264
100947022065093,Okresowa Koalicja,Okresowa Koalicja,169
178362315106,European Parliament,European Parliament,108
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,≤100
202813996476257,Podlaski.info,Tygodnik Podlaski,≤100
102811109411234,Do:łącz,Dołącz,≤100
450781218391641,Protestuj.pl,Stowarzyszenie Kultury Chrześcijańskiej im. Ks. Piotra Skargi,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
520444618035778,Grupa EPL w Parlamencie Europejskim,EPP Group in the European Parliament,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
57544755889,Amnesty International Polska,Amnesty International Polska,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
578864425792499,Ośrodek Monitorowania Antypolonizmu,Fundacja Ośrodek Monitorowania Antypolonizmu,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
164968446888637,Ministerstwo Sprawiedliwości,Ministerstwo Sprawiedliwości,≤100
144808095552639,ING Polska,ING Polska,≤100
142361819657439,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,Narodowy Fundusz Ochrony Środowiska i Gospodarki Wodnej,≤100
959387840744974,Bezpartyjni Samorządowcy,Ogólnopolska Federacja Bezpartyjni i Samorządowcy,≤100
104884392877324,Alivia,Alivia - Fundacja Onkologiczna,≤100
513969188677442,Compassion Polska,Compassion Polska,≤100
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,≤100
286672948180163,Tomasz Trela,Poseł Tomasz Trela,≤100
292514454554454,Cartrack Polska,Cartrack Polska,≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,≤100
