Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,183
305608429284,EU Environment,These ads ran without a disclaimer,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
104138845736466,Nenad Lalović - Ненад Лаловић,Nenad Lalović,≤100
197596636939679,tacno.net,Tacno.net,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
103027944875536,Маја Драгојевић Стојић - Maja Dragojević Stojić,Предраг Кукољ,≤100
109652028193268,Revizije info,Revizije info,≤100
147315858633088,Istinomjer,Istinomjer,≤100
113335433357256,Ecosystems2030,These ads ran without a disclaimer,≤100
151296002169571,Jelena Trivic,Jelena Trivic,≤100
100187109256916,Ustajte Diskriminisani,Ustajte Diskriminisani,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
100337704927225,Dučić Arslan,Arslan Ducic,≤100
326185650853734,Zukan Helez,OO SDP BiH Bugojno,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
142522189151259,European Association for the Education of Adults - EAEA,These ads ran without a disclaimer,≤100
185149939700,Mladiinfo,These ads ran without a disclaimer,≤100
105928559126021,,These ads ran without a disclaimer,≤100
322277311634083,First Ascent,These ads ran without a disclaimer,≤100
105842642438187,Nihad Uk,Nihad Uk,≤100
118592938221174,ZTE Corporation,These ads ran without a disclaimer,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
852370551453606,GARP,These ads ran without a disclaimer,≤100
