Page ID,Page name,Disclaimer,Amount spent (DKK)
101875098313543,Andel,Andel,1849
116269191760882,DSB,DSB,1240
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1138
65929129383,Røde Kors,Røde Kors,1118
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,828
399210657232918,PlanBørnefonden,PlanBørnefonden,707
26458152911,SOS Børnebyerne,SOS Børnebyerne,516
111064405631701,nemlig.com,nemlig.com,508
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,481
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,430
123653695693986,Motatos Danmark,Motatos,417
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,414
304554445813,Videncentret Bolius,Videncentret Bolius,413
159000594147871,Mary Fonden,Mary Fonden,374
67571270393,Red Barnet,Red Barnet,353
63691965101,UNICEF Danmark,UNICEF Danmark,351
72672361910,Børns Vilkår,Børns Vilkår,306
748887235210811,Obton Forvaltning A/S,Obton A/S,304
153151900930,Ungdommens Røde Kors,Ungdommens Røde Kors,275
12860228293,Politiken,Politiken,265
144965885963,Oxfam IBIS - Sammen mod ulighed,Oxfam IBIS,242
111095867334448,Rent Hav,Rent Øresund,214
104544224264943,3F Transport,3F Transport,194
12787473132,Berlingske,Berlingske,189
55365680705,Greenpeace Danmark,Greenpeace Danmark,175
126543540781090,Ældre Sagen,Ældre Sagen,160
133707013355759,Danner,Danner,148
102154048301476,Lederstof.dk,Lederne,140
106468772046278,Project Greensand,Project Greensand,135
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,113
95141502089,Økonomisk Ugebrev,Økonomisk Ugebrev,112
304554445813,Videncentret Bolius,Bolius,109
102514162425194,Frederik Vad,Nielsen Frederik Vad,104
202627126417910,TAXA 4x35,Sammenslutningen Taxa 4x35,104
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,103
100423681446198,Virksomhedsguiden,Erhvervsstyrelsen,≤100
142641498926,Fairtrade-mærket Danmark,Fairtrade Danmark,≤100
144098125661833,Nordea Invest,Nordea Invest,≤100
1471913586453233,Organdonation - ja tak,Organdonation - ja tak,≤100
287306323369,Børnecancerfonden,Børnecancerfonden,≤100
246977185497434,Plastic Change,Plastic Change,≤100
867877683280051,Weekendavisen,Weekendavisen,≤100
207401585966233,Inger Støjberg,Jacob Kjerumgaard,≤100
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,≤100
1724068710936501,Anja C Jensen,HK Danmark,≤100
169918310823,Foreningen Spiseforstyrrelser og Selvskade,Foreningen Spiseforstyrrelser og Selvskade,≤100
371163919965024,Andreas Karlsen,Karlsen Andreas Engelsborg,≤100
412665418794113,Claus Jensen,Dansk Metal,≤100
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,≤100
1684646181850363,TjekDet,TjekDet,≤100
220361474643059,Arla,Arla,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
2319925761607995,Radio4,RADIO FM4 A/S,≤100
103452615911580,Mette Høgh,HK Handel,≤100
167887506877,AIDS-Fondet,AIDS-Fondet,≤100
110560691837684,SolCompagniet,SolCompagniet,≤100
100263786205970,Job i Altiden Ekko,Altiden Ekko,≤100
1507997959501973,Landbrug & Fødevarer,Landbrug & Fødevarer,≤100
314676938743,DM din akademiske fagforening,DM,≤100
166984636671085,Dansk Metal,Dansk Metal,≤100
188067981214220,Forskningens Døgn,Uddannelses- og Forskningsministeriet,≤100
105511328705392,HØRT,Børns Vilkår,≤100
438345126314990,Socialdemokratiet  i Kalundborg,Lars Mortensen,≤100
246097715413231,Alkohol & Samfund,Alkohol & Samfund,≤100
133716736641210,LandbrugsAvisen,LandbrugsAvisen,≤100
109832114803166,Videnskabsår22,Videnskabsår22 c/o Videnskabernes Selskab,≤100
36664432940,Amnesty International Danmark,Amnesty Danmark,≤100
186645960378,Danwatch,Danwatch,≤100
494902077334290,Tuborgfondet,Tuborgfondet,≤100
135160493347668,HK Service Hovedstaden,Irina Frost,≤100
221131391257614,Humanistisk Samfund,Humanistisk Samfund,≤100
101248435485457,Frihedsbrevet,Mediehuset Friheden,≤100
1822254634537356,Nye tider,Nyetider.nu,≤100
367522986719919,Gastech-Energi,Gastech-Energi A/S,≤100
12458150929,Radikale Venstre,Radikale Venstre,≤100
17428770950,RÆSON,Clement Kjersgaard,≤100
106298611945296,Højskolen Grobund,Jonas Hagen Høj,≤100
852608988134698,Tikko,Tikko,≤100
159623034062263,Danmarks Biblioteksforening,These ads ran without a disclaimer,≤100
341299649231023,Zetland,Zetland,≤100
281457390200,Nørrebro Teater,Nørrebro Teater,≤100
422222477793190,Metal Hovedstaden,Metal Hovedstaden,≤100
144073492279043,Teatret Svalegangen,Teatret Svalegangen,≤100
200765843356728,REO,Ren Energioplysning,≤100
100416662311928,Vid&Sans,Tore Bonnerup,≤100
87468072466,Copenhagen Pride,Copenhagen Pride,≤100
217135424459,Karen Blixen Museum,Karen Blixen Museum,≤100
708245239243699,Dansk Beton,Dansk Beton,≤100
109261517088528,Fremstillingsindustrien,Marie Thorsø Kousgaard,≤100
108273171366317,Moderaterne,Moderaterne,≤100
111544458061503,TimeVision Godkendt Revisionsfirma,TimeVision Godkendt Revisionspartnerselskab,≤100
109351287351454,Nikolaj Lykke Vad,Nikolaj Lykke Vad,≤100
112229035481469,HK Danmark,HK Danmark,≤100
239624940212,HK Kommunal,HK Kommunal,≤100
20303574131,Nationalmuseet,Nationalmuseet,≤100
154415494575789,IDA,IDA,≤100
32416796716,Lindhardt og Ringhof,Lindhardt og Ringhof,≤100
703543806324512,Vi-partiet,Larsen Thomas,≤100
801313476562204,"Mosede Fort, Danmark 1914-18",These ads ran without a disclaimer,≤100
356590264357569,Palæstinaorientering,Ole Olsen,≤100
334571029981175,DM og MA studerende,DM,≤100
353331228049945,Nicki Ottevig - Byrådsmedlem,Nicki Ottevig,≤100
192783424152018,Socialistisk Information,Leif Mikkelsen,≤100
179558292064445,Farmakonomforeningen,Farmakonomforeningen,≤100
1336828149713722,Mission Uden Grænser,Mission Uden Grænser,≤100
305932686202047,Caritas Danmark,Caritas Danmark,≤100
109252350463401,Træ i Byggeriet,Træ i Byggeriet,≤100
241936245995223,Tænketanken Frej,These ads ran without a disclaimer,≤100
342716189117135,Sparekassen Danmark,Sparekassen Danmark,≤100
180519405977219,Frederiksværk Krisecenter,Frederiksværk Krisecenter,≤100
231802904020822,Galleri Nijenkamp,These ads ran without a disclaimer,≤100
273231939546,Syddjurs Kommune,Syddjurs Kommune,≤100
110482913766384,Martin Sikær,Martin Sikær,≤100
246720515911711,Risk Intelligence,These ads ran without a disclaimer,≤100
108273171366317,Moderaterne,These ads ran without a disclaimer,≤100
227357657280228,Børnehjælpsdagen,Fonden Børnehjælpsdagen af 6. maj 1904,≤100
101286428483346,Annette Blynel,SF - Socialistisk Folkeparti,≤100
107575374711850,SAGA DK,Saga,≤100
106085007682374,SAVN - Børn og pårørende til indsatte,SAVN - Børn og pårørende til indsatte.,≤100
