Page ID,Page name,Disclaimer,Amount spent (CRC)
101208005522646,Diputado José Joaquín Hernández R.,Diputado José Joaquín Hernández R.,12602
114217998201885,Carlos Sequeira,SEPROGO,3814
117702158266385,Antonio Álvarez Desanti,Antonio Álvarez Desanti,2179
100508562815254,Juan Diego González Picado,Juan Diego González Picado,2179
1540070352761579,Leslye Bojorges,Leslye Bojorges,1090
102643532445938,Ada Acuña - Diputada,Ada Acuña - Diputada,1043
161538647202796,David Segura - Diputado,David Segura - Diputado,348
102084562479533,Digital506,Digital506,316
114217998201885,Carlos Sequeira,Carlos Sequeira,≤100
103736139244309,Coach Mercedez Lerne,These ads ran without a disclaimer,≤100
108259318940861,TD_Ln2_Cuidado Cariñoso,These ads ran without a disclaimer,≤100
