Page ID,Page name,Disclaimer,Amount spent (EUR)
104052104595148,"Senatorin für Gesundheit, Frauen, Verbraucherschutz Bremen","Senatorin für Gesundheit, Frauen und Verbraucherschutz",≤100
104665757631022,Die Bremer Stadtreinigung,Die Bremer Stadtreinigung,≤100
593476900673774,ifaw,ifaw,≤100
1173504606112676,Bundesministerium für Bildung und Forschung,Bundesministerium für Bildung und Forschung,≤100
121678260974,Initiative Neue Soziale Marktwirtschaft (INSM),Initiative Neue Soziale Marktwirtschaft,≤100
170688644503,UNICEF Deutschland,UNICEF Deutschland,≤100
22541752487,Greenpeace Deutschland,Greenpeace Deutschland,≤100
106896292163793,mehr-schutz.de,AstraZeneca GmbH,≤100
236934790401,UNO-Flüchtlingshilfe,UNO-Flüchtlingshilfe,≤100
263503200272,Welthungerhilfe,Welthungerhilfe,≤100
114186703597807,VIER PFOTEN,VIER PFOTEN,≤100
201065353264638,yello,yello,≤100
2423468351211121,Thore Schäck,FDP Bremen,≤100
161273245888,Save the Children Deutschland,Save the Children Deutschland,≤100
484950398505596,IRC Deutschland,IRC Deutschland,≤100
331832984040,LichtBlick,LichtBlick,≤100
768905426534529,Bundesregierung,Bundesregierung,≤100
102169625710148,ClimaClic,Burda Direct GmbH,≤100
1114156508732301,Zivile Helden,Polizeiliche Kriminalprävention der Länder und des Bundes,≤100
103445325977929,Dr. Christian Kornek,Christian Michael Kornek,≤100
56497026719,SOS-Kinderdörfer weltweit,SOS-Kinderdörfer weltweit Hermann-Gmeiner-Fonds Deutschland e.V.,≤100
101270515560553,Sparda-Bank Hannover,Sparda-Bank Hannover,≤100
82734241364,Campact e.V.,Campact e.V.,≤100
218786540044,WWF Deutschland,WWF Deutschland,≤100
136260152219,World Vision Deutschland e.V.,World Vision Deutschland e.V.,≤100
111501317017740,Motatos Deutschland,Motatos,≤100
478399422560922,KadeFungin,DR. KADE,≤100
112369170621210,Deutschland spricht über 5G,"Dialoginitiative ""Deutschland spricht über 5G""",≤100
248913988520756,Union Investment,Union Investment Privatfonds GmbH,≤100
273454591804,SOS-Kinderdorf Deutschland,SOS-Kinderdorf e.V.,≤100
359720447745148,Sustainable Natives,sustainable natives eG with Facebook ad credits,≤100
108268845888673,Bundesministerium für Arbeit und Soziales,Bundesministerium für Arbeit und Soziales,≤100
340469202767984,CDU Bremerhaven,CDU Fraktion Bremerhaven,≤100
1062482463795133,Liebesleben,Bundeszentrale für gesundheitliche Aufklärung (BZgA),≤100
1790920000965539,CDU CSU Europa,CDU/CSU-Gruppe in der EVP-Fraktion im Europäischen Parlament,≤100
341486659645594,FDP Fraktion Bundestag,Fraktion der Freien Demokraten im Deutschen Bundestag,≤100
160531500656482,FDP-Fraktion Bremen,FDP-Fraktion Bremen,≤100
1509790395958123,Aktion gegen den Hunger,Aktion gegen den Hunger,≤100
102616273110279,Börsen-Zeitung,WM Gruppe,≤100
921326477983554,Verband der Chemischen Industrie e.V.,Chemie Wirtschaftsförderungs-GmbH,≤100
1508446642792459,Vattenfall,Vattenfall Deutschland,≤100
150380582965,Der Mittelstand. BVMW,"Der Mittelstand, BVMW e.V.",≤100
144527739568157,Searchtalent,Searchtalent,≤100
133306764192,NABU Bundesverband,NABU Bundesverband,≤100
373965576073037,FDP Bremerhaven,Freie Demokratische Partei (FDP) Kreisverband Bremerhaven,≤100
109573920927141,Ichwillfair,Initiative für nachhaltige Agrarlieferketten,≤100
510117665830401,Hilfetelefon Gewalt gegen Frauen,"Hilfetelefon ""Gewalt gegen Frauen""",≤100
245106622258525,CDU-Fraktion Land Bremen,CDU-Bürgerschaftsfraktion Bremen (Landtag),≤100
143066725750605,ContRa e.V.,ContRa e.V.,≤100
128020744010289,Eden Books,Edel Verlagsgruppe GmbH,≤100
169367889785454,Arbeitgeberverband Gesamtmetall,Arbeitgeberverband Gesamtmetall,≤100
135591596484147,ABDA - Bundesvereinigung Deutscher Apothekerverbände e. V.,ABDA - Bundesvereinigung Deutscher Apothekerverbände e. V.,≤100
130288206997548,dierotationsdrucker,dierotationsdrucker.de,≤100
343364921106,Caritas international,Caritas international,≤100
103919417972272,Unabhängige Beauftragte für Fragen des sexuellen Kindesmissbrauchs,Unabhängiger Beauftragter für Fragen des sexuellen Kindesmissbrauchs,≤100
23216224900,Plan International Deutschland,Plan International Deutschland e.V.,≤100
259770724096761,Animal Equality Germany,Animal Equality Germany e.V.,≤100
104862725436672,Deutscher Verband Flüssiggas,Deutscher Verband Flüssiggas e.V. (DVFG),≤100
107085727344683,Mein Schlüssel zur Welt,Bundesministerium für Bildung und Forschung,≤100
1393167744264822,Bundesministerium für Digitales und Verkehr,Bundesministerium für Verkehr und digitale Infrastruktur,≤100
81386795687,CSU (Christlich-Soziale Union),CSU (Christlich-Soziale Union),≤100
116335026590900,Mülltrennung wirkt,die dualen Systeme,≤100
846335975484709,The Generation Forest,The Generation Forest eG,≤100
130534873659391,Green Planet Energy,Green Planet Energy eG,≤100
111698888335211,Daskannkunststoff,ALPLA Werke Alwin Lehner GmbH & Co KG,≤100
1200588670058774,LAND.SCHAFFT.WERTE,LAND.SCHAFFT.WERTE,≤100
371028716141,Tobias Huch,Tobias Christoph Huch,≤100
2217781501611808,Fabian Vergil,Fabian Vergil,≤100
512403718895902,Wildtierschutz Deutschland e.V.,Wildtierschutz Deutschland e.V.,≤100
223829854355699,Frosch,Frosch,≤100
614408642007931,Zurich,Zürich Beteiligungs-Aktiengesellschaft (Deutschland),≤100
175212715823081,Thüringen entdecken,Thüringen entdecken,≤100
123292927706635,junge Welt,junge Welt,≤100
1446395685615898,Roanoke Stormwater,These ads ran without a disclaimer,≤100
109268274798247,E-Fuels-Forum,CLASSIC Tankstellen GmbH & Co. KG,≤100
220215281378467,Schlagmann Poroton GmbH & Co. KG,Schlagmann Poroton GmbH & Co. KG,≤100
837029206665363,Tabakquartier Bremen,Tabakquartier,≤100
99923813221,vorwärts,Berliner vorwärts Verlagsgesellschaft mbH vorwärts,≤100
1462141234003513,Alex Düsseldorf Fischer,These ads ran without a disclaimer,≤100
53848679944,Laut gegen Nazis,Laut gegen Nazis e. V.,≤100
160355334000102,PLANT-MY-TREE,PLANT-MY-TREE,≤100
102042018624623,Initiative Chefsache,Initiative Chefsache,≤100
237087969829041,"Karton, natürlich",Fachverband Kartonverpackungen für flüssige Nahrungsmittel e.V. (FKN),≤100
108633728581883,Rettet Biokraftstoffe,OVID Verband,≤100
105845231718268,Light for the World Deutschland,Light for the World - Licht für die Welt e.V.,≤100
101274842793956,Greenpeace grad jetzt,Greenpeace e.V.,≤100
112600052161770,Samaritan’s Purse DACH,Samaritan’s Purse DACH,≤100
134483979119,Rosa-Luxemburg-Stiftung,Rosa-Luxemburg-Stiftung,≤100
286350444716030,UN-Dekade Wiederherstellung von Ökosystemen,UN-Dekade-Büro c/o nova-Institut GmbH,≤100
100345702834585,All Out Deutschland,All Out,≤100
104389425384135,Arbeitgeber Land Hessen,Hessisches Ministerium des Innern und für Sport,≤100
1440878759561839,WeMove Europe,WeMove Europe,≤100
100354762415568,BitteWas - Kontern gegen Fake und Hass,Landesmedienzentrum Baden-Württemberg Standort Stuttgart,≤100
206584163580,Stiftung Mercator,Stiftung Mercator,≤100
185048648646750,BBBank,These ads ran without a disclaimer,≤100
225012151032427,Bürgerwerke,Bürgerwerke,≤100
331085703648232,Deutscher Verkehrssicherheitsrat - DVR,Deutscher Verkehrssicherheitsrat e.V.,≤100
120479081330563,Körber-Stiftung,Körber-Stiftung,≤100
819882118031178,Grüne Delmenhorst,Bündnis 90/Die GRÜNEN KV Delmenhorst,≤100
139968284118,terre des hommes,terre des hommes,≤100
141319602603904,Jusos im Kreis Verden,Jusos im Kreis Verden,≤100
177716422243141,Zentralverband Deutsches Kraftfahrzeuggewerbe (ZDK),Zentralverband Deutsches Kraftfahrzeuggewerbe,≤100
21289227249,FDP,FDP,≤100
948945635150056,AfD-Fraktion Hamburg,AfD-Fraktion Hamburg,≤100
205407872835976,Gabor Steingart,Media Pioneer Publishing AG,≤100
1093989863995799,hep,hep global GmbH,≤100
191851397669230,VETO – Tierschutz,VETO - Tierschutz,≤100
100468876017523,Welcoming Out,Welcoming Out gUG (haftungsbeschränkt),≤100
117738101626747,GP JOULE,GP JOULE GmbH,≤100
1176675472454246,CAPinside.com,CAPinside GmbH,≤100
303855196900,Paradigma,Ritter Energie- und Umwelttechnik GmbH & Co. KG,≤100
170813019659671,Stadtwerke Tübingen: Wir wirken mit.,Stadtwerke Tübingen GmbH,≤100
1646288735637027,Face Bulgaria,These ads ran without a disclaimer,≤100
101683398140023,Salus,Salus,≤100
276040002549416,FREIE WÄHLER Bayern,Freie Wähler Bayern,≤100
156449679027,Renovabis,Renovabis e.V.,≤100
13479664941,JUNGE FREIHEIT,Junge Freiheit Verlag GmbH & Co. KG,≤100
105196990914241,Dr. Gunnar Beck,Gunnar Günter Beck,≤100
105231872947887,GU - Willkommen im Leben,Gräfe und Unzer Verlag GmbH,≤100
197595853650946,Ulmer Volkshochschule,Ulmer Volkshochschule,≤100
111088040478068,Rolf Epple Stiftung,Rolf Hendrik Epple,≤100
197033803641924,UN Women Deutschland,UN Women Deutschland,≤100
1077260675704647,Wohnglück,Impleco GmbH,≤100
108209480522423,Dr. Sylvia Limmer,Dr. Sylvia Limmer,≤100
413826305343387,Krautreporter,Krautreporter,≤100
100322788072812,The Closest Loop,The Closest Loop GmbH,≤100
533449653783649,Impfopoint,Impfopoint – einer Initiative des Landesapothekerverband Baden-Württemberg e.V,≤100
110056008288031,Rechtsanwaltskanzlei Matthias Prinz - Mainz,Matthias Prinz,≤100
114554831934355,Tierschutzbund,Deutscher Tierschutzbund e.V.,≤100
1507154152921895,Grün in die Stadt,Grün in die Stadt,≤100
193902536304,Aufbau Verlage,Aufbau Verlag GmbH & Co.KG,≤100
107407945980041,Deutsches Kinderhilfswerk e.V.,Deutsches Kinderhilfswerk e.V.,≤100
742833952522752,goodbag,These ads ran without a disclaimer,≤100
198244400189055,Entega,ENTEGA Plus GmbH,≤100
102745548272095,The German Review,Jörg Malcolm Otto Luyken,≤100
178362315106,European Parliament,European Parliament,≤100
112743275430520,International Campaign for Tibet Deutschland e.V.,International Campaign for Tibet Deutschland e.V.,≤100
300225473377094,indeon magazin,Medienhaus der Evangelischen Kirche in Hessen und Nassau GmbH,≤100
194436357268781,Deutsche Atlantische Gesellschaft,Deutsche Atlantische Gesellschaft e.V.,≤100
117534528257937,Bund für Umwelt und Naturschutz Deutschland,Bund für Umwelt und Naturschutz Deutschland,≤100
359669268020620,Moin Liebe - Tschüss Hass,Laut gegen NMazis e.V.,≤100
102896132170251,Molkerei Weihenstephan,Molkerei Weihenstephan GmbH & Co. KG,≤100
104735308859374,SOS Ukraine e.V.,S.O.S. Ukraine e.V.,≤100
572530603230497,AfD-Fraktion im Hessischen Landtag,AfD-Fraktion im Hessischen Landtag,≤100
850743671661412,Kirche im NDR,Kirche im NDR,≤100
1810088999013118,Kölner Presseclub e.V.,Kölner Presseclub,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
111486313936267,Prof. Dr. Rüdiger Sterzenbach,Rüdiger Sterzenbach,≤100
100202601987964,KlimazukunftWald,Deutscher Forstwirtschaftsrat e. V.,≤100
101941259344817,Lexfree - Eine Initiative von Lexware für Solo-Selbstständige,Haufe-Lexware GmbH & Co. KG,≤100
2315698638465094,Sven Simon,"Sven Simon, MdEP",≤100
1110204782371616,Die Moderne Landwirtschaft,Forum Moderne Landwirtschaft e.V.,≤100
1004883576238809,GoodJobs,GoodJobs GmbH,≤100
161990010584761,Stiftung Demokratie Saarland,Stiftung Demokratie Saarland,≤100
101326131878243,GP Prüfservice,Marcus Pauli,≤100
108141357768918,PRIO1 - Das Klima-Netzwerk,Klimastiftung für Bürger,≤100
109057048582657,Musashi Europe Karriere,These ads ran without a disclaimer,≤100
101152142829066,Klima-Taskforce e.V.,Klima-Taskforce e.V.,≤100
1967019790197412,Markus Wagner,"Markus Wagner, MdL",≤100
344190642723095,Schwertfeger & Kollegen GmbH,Schwertfeger & Kollegen GmbH,≤100
181535349099426,"Jörn König, MdB",Jörn König,≤100
102722502036493,Basis-Verlag,basis-verlag,≤100
322199684504750,SPD Kassel,SPD Kassel,≤100
137521576294353,Deutsche Kinderhilfe - Die ständige Kindervertretung e.V.,Deutsche Kinderhilfe - Die ständige Kindervertretung e.V.,≤100
561953460655717,Social Media Ads,Alexander Dietrich,≤100
110541501801364,Not Just Celsius,Interactive Media Foundation gGmbH,≤100
417517061951550,Einfach da für dich,ABDA - Bundesvereinigung Deutscher Apothekerverbände e. V.,≤100
249296718436,IG Metall,IG Metall,≤100
1947378708884004,Initiative Frosch,Initiative Frosch,≤100
611910082337980,VerbraucherCheck.net,Caesar Richard Reinhold Ludwig  Schütz,≤100
110328191845942,DieParusie.de,André Oswald Hartmann,≤100
104962199534779,naturstrom AG,NATURSTROM AG,≤100
122835944458099,Sommeruniversität der Friedrich-Ebert-Stiftung,Friedrich-Ebert-Stiftung,≤100
1509620576000837,"Martin Sichert, MdB",Martin Sichert,≤100
112993930579267,Friedenskanal Hamburg,Marco Gasch,≤100
114305191932520,Pro Wildlife e.V.,Pro Wildlife e.V.,≤100
141015715922682,Richtungswechsel,Klaus Werner Fricke,≤100
113720131522380,gen_zukunft,These ads ran without a disclaimer,≤100
189184071108491,FDP Hamburg,Freie Demokratische Partei (FDP) Landesverband Hamburg,≤100
1181444335296054,Pascal Meiser,Pascal Meiser,≤100
882321835275858,BDH Bundesverband Rehabilitation,BDH Bundesverband Rehabilitation,≤100
120519827980254,Karsten Klein,Karsten Klein,≤100
801630029947609,Jan Nolte,Jan Nolte,≤100
130374060326405,Diakonie RWL,Diakonisches Werk Rheinland-Westfalen-Lippe e.V.,≤100
1889496344625839,"Jürgen Braun, MdB",Jürgen Braun MdB,≤100
630172117364339,POST von GEHRKE,Elmar Gehrke,≤100
172072649565,Democrats Abroad Germany,Democrats Abroad,≤100
108431103901464,Zentralverband des Deutschen Dachdeckerhandwerks e. V.,Zentralverband des Deutschen Dachdeckerhandwerks e. V.,≤100
1565754943752371,Robert Farle,Robert Farle,≤100
103030191501661,Karl-Arnold-Stiftung,Karl-Arnold-Stiftung,≤100
450345241685505,Welttierschutzgesellschaft - WTG e.V.,Welttierschutzgesellschaft - WTG e.V.,≤100
484092041699648,Pangea Netzwerk - Das deutsch-bosnische Netzwerk,Pangea Netzwerk - Das deutsch-bosnische Netzwerk,≤100
659320797543272,Gunnar Lindemann MdA,Gunnar Norbert Lindemann,≤100
44511549119,Konrad-Adenauer-Stiftung,Konrad-Adenauer-Stiftung e.V.,≤100
331622844197016,Robert Lambrou,Athanasios Robert Lambrou,≤100
261541331567,Slanted Publishers,These ads ran without a disclaimer,≤100
107197035448798,Bundesfachverband Betriebliche Soziale Arbeit e.V.,Bundesfachverband Betriebliche Soziale Arbeit e.V.,≤100
109456506282009,E.ON Inhouse Consulting,E.ON Inhouse Consulting,≤100
22646353052,Bertelsmann Stiftung,Bertelsmann Stiftung,≤100
107389761091734,WooDu,WooDu GmbH,≤100
230709856940213,Effecten-Spiegel AG,These ads ran without a disclaimer,≤100
705394482959403,Handbook Germany,Neue deutsche Medienmacher e.V. with ad credits,≤100
274393199630147,Matthias Nölke,Matthias Nölke,≤100
720206555013629,Laufen macht glücklich,Laufen macht glücklich GbR,≤100
258796296044,Handicap International - Humanity & Inclusion,These ads ran without a disclaimer,≤100
211341118939968,dzw - Die ZahnarztWoche,dzw - Die ZahnarztWoche,≤100
144709575593854,EESC - European Economic and Social Committee,EESC - European Economic and Social Committee,≤100
140889782312,Friedrich-Naumann-Stiftung für die Freiheit,Friedrich-Naumann-Stiftung für die Freiheit,≤100
45872374946,GREENPEACE MAGAZIN,These ads ran without a disclaimer,≤100
1790885824313860,Fidelity International DE,FIL Investment Services GmbH,≤100
105018555000761,Soziale Republik,Verein für konstruktiven Sozialismus e.V.,≤100
260106687889118,Kopp Verlag,Kopp Verlag,≤100
993853507487978,Freunde und Förderer des Tierpark Wolgast,Daniel Staufenbiel,≤100
121097790490,Albert Schweitzer Stiftung für unsere Mitwelt,Albert Schweitzer Stiftung für unsere Mitwelt,≤100
595160277627175,MukoStories,These ads ran without a disclaimer,≤100
106555315128607,"Eugen Schmidt, MdB","Eugen Schmidt, MdB",≤100
133878906642545,BASECAMP digital,BASECAMP digital,≤100
16697124481,Amerikahaus München,Amerikahaus München,≤100
102492129806270,Waschbär Umweltversand,Waschbär GmbH,≤100
100166741553596,SahmGlas,These ads ran without a disclaimer,≤100
1206348496067700,NAEB e.V. Stromverbraucherschutz,Heinrich Konrad Düpmann,≤100
289150071541141,Jose_phiiiine,These ads ran without a disclaimer,≤100
204191076644782,"Thüringer Ministerium für Bildung, Jugend und Sport","Thüringer Ministerium für Bildung, Jugend und Sport",≤100
126866220711392,MDM Deutsche Münze,These ads ran without a disclaimer,≤100
1030026913869030,CDU Bochum-Langendreer,Andreas Wolfgang Köthe,≤100
107140025016889,ELMAR GEHRKE,Elmar Gehrke,≤100
191164085731,Adveniat,Adveniat,≤100
305776649913615,Arbeitsgemeinschaft bäuerliche Landwirtschaft,Arbeitsgemeinschaft bäuerliche Landwirtschaft,≤100
469128203126640,tbd,These ads ran without a disclaimer,≤100
418459251939977,Dodos im Weltall,These ads ran without a disclaimer,≤100
116544291761495,Kindernothilfe E.V.,Kindernothilfe E.V.,≤100
112459957773615,Cats for Future,These ads ran without a disclaimer,≤100
164513593594332,Deutsche Aidshilfe,Deutsche Aidshilfe,≤100
307658132675032,Deutsche Akademie für Kinder- und Jugendliteratur,Dt. Akademie für Kinder- und Jugendliteratur e. V.,≤100
241850379587986,SPD Oerlinghausen,SPD Oerlinghausen,≤100
705394482959403,Handbook Germany,These ads ran without a disclaimer,≤100
415367309037687,Klaus Esser,Klaus Esser,≤100
108378128823204,Veteran Aid Ukraine,These ads ran without a disclaimer,≤100
181924628560212,Ekō,These ads ran without a disclaimer,≤100
102537783146375,28. Jun,These ads ran without a disclaimer,≤100
112459601441956,360war.in.ua,These ads ran without a disclaimer,≤100
117616707880481,Hardship5,These ads ran without a disclaimer,≤100
161704781305446,The Spark Company,These ads ran without a disclaimer,≤100
105543718890087,450 Kharkivyany razom,These ads ran without a disclaimer,≤100
109757494759821,INSOUNDER,These ads ran without a disclaimer,≤100
