Page ID,Page name,Disclaimer,Amount spent (INR)
171538063001636,Global Punjab TV,Navdeep Singh,130
21169267101,Give,Give,126
163104680463415,Cremica Cookies,Cremica Cookies,112
1433526693616228,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,Himachali Rishta - हिमाचली रिश्ता डॉट कॉम,107
290805814352519,Aam Aadmi Party,Aam Aadmi Party,≤100
103567102688791,Aam Karobari,Kabir Singh Virk,≤100
174283119250672,Bal Raksha Bharat,Bal Raksha Bharat,≤100
354466314735782,Neeraj Bali,Navdeep Singh,≤100
107395897271506,Kutumb,Swatantra Verma,≤100
109076322510196,Saviour Education Abroad,Saviour Education Abroad OPC Pvt Ltd,≤100
107518882275949,Kingstown Choy Sum,These ads ran without a disclaimer,≤100
30290552843,Greenpeace India,Greenpeace Environment Trust,≤100
101581199393219,The Newz Radar,The Newz Radar,≤100
109805501780466,Summer News Punjab,Summer News Punjab,≤100
270666596375251,Jhatkaa.org,Jhatkaa.org,≤100
132689140088396,smilefoundation,smilefoundation,≤100
109545244848137,Crafto,Kutumb App,≤100
797927846899300,Flag Foundation of India,Flag Foundation of India,≤100
1170127696364395,Anil Maan Nalwa,Sezal Maan,≤100
1472705656356505,Amardeep Singh Cheema,Amardeep Singh Cheema,≤100
113484060843656,The Unmute,The Unmute,≤100
102123079337554,International Society for Krishna Consciousness,ISKCON Delhi,≤100
411129449009589,K.C. Venugopal,K.C. Venugopal,≤100
102319662589058,N1 Live Punjabi,Suraj Mukhi Sharma,≤100
100549119644561,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,Jo Ram Ko Laye Hain Hum Unko Layenge 2024,≤100
107334185444129,Charitism Global,Charitism Global,≤100
207716982590230,Cipla,These ads ran without a disclaimer,≤100
228661333934484,Bikram Singh Majithia,Shiromani Akali Dal,≤100
101038215243427,Youth Voice Foundation,Gagandeep Singh Dhatt,≤100
201156146959026,Mohinder Bhagat,Mohinder Paul,≤100
123405501008524,Mercedes-Benz India,Mercedes-Benz India,≤100
277990149012894,Naveen Jaihind,Navin,≤100
100958504951911,Global Punjab Live,Navdeep Singh,≤100
746568209028564,Dr. Basu Eye Hospital,Dr. Basu Eye Hospital,≤100
479998865355592,Aditya Birla Group,Aditya Birla Group,≤100
118227367824577,Garuda Aerospace Pvt Ltd,Garuda Aerospace Pvt Ltd,≤100
105824457802200,The Khabarsaar,Amandeep Singh,≤100
101437656247049,Modi Quotes,Modi Quotes,≤100
841171029605948,India News,India News,≤100
224618077692752,Sanjay Tandon,CosMark Media Pvt Ltd,≤100
105596701293129,Ayodhya Development Authority,Sandeep Kumar Sharma,≤100
101571686227986,Fans of ਦੀਪ ਸਿੱਧੂ - Deep Sidhu,Real Social,≤100
204599692918446,Rajesh Ranjan,Rajesh Ranjan,≤100
189271178483352,Five Lotus Indo German,Five Lotus Indo German,≤100
685881558130468,Kamal Nath,Kamal Nath,≤100
