Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,31818
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,12061
1428873024044736,المدن - almodon,المدن - almodon‎,11288
102023711572671,أساس ميديا -  Asas Media,asasmedia,6061
106197498149118,لبنان الكبير,Grand Lebanon,3030
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,3030
101241044906111,هنا لبنان,هنا لبنان,1909
960087244008629,MASAR,Masar,1515
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,1515
1039675682714205,스브스뉴스,These ads ran without a disclaimer,≤100
128417954019381,Al-Moltaka,Melhem Boustany,≤100
2509759842418472,LebTalks,Lebtalks,≤100
107698404702208,Alkalima,Alkalima Onlime,≤100
110470091436602,Ici Beyrouth,Ici beyrouth,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
1438703606372190,Elham Said Freiha,Elham Freiha,≤100
