Page ID,Page name,Disclaimer,Amount spent (ILS)
2072612056303907,مصعب عادل دخان - Musab Adel Dukhan,مصعب عادل دخان - Musab Adel Dukhan,924
103851839280828,חופשי בארצנו - מטה המאבק,מטה המאבק - נלחמים על הדמוקרטיה,494
433529446712013,Ayman Odeh - أيمن عودة,Ayman Odeh - أيمن عودة,316
102684482764860,داني عطار لرئاسة المجلس الإقليمي جلبوع,داني عطار لرئاسة المجلس الإقليمي جلبوع,298
110666185245278,יעלה - דרך חדשה לראשות מ.א. מגידו,יעלה - דרך חדשה לראשות מ.א. מגידו,269
189543984502825,משה קונינסקי,משה קונינסקי,265
114429471587565,"יפעת עובדיה לוסקי - יו""ר קק""ל",קרן קימת לישראל,262
107217383988190,מגזין אפוק,Epoch Magazine,248
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,240
141721971504,Histadrut - ההסתדרות החדשה,Histadrut - ההסתדרות החדשה,204
110917020553426,Ari Shavit - ארי שביט,Ari Shavit - ארי שביט,198
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,189
107107231197546,אלון אזולאי -Alon Azulay,אלון אזולאי -Alon Azulay,183
119840381061499,אוהד שגב,אוהד שגב,182
213683622308164,עמיחי בן שלוש - Amihai Ben Shlush,עמיחי בן שלוש - Amihai Ben Shlush,182
105744449044010,Алон Азулай,Алон Азулай,182
1477479039147346,شريف زعبي,شريف زعبي,182
103085619445870,ניר ברכיה משרד עורכי דין,ניר ברכיה משרד עורכי דין,181
429184557235927,בצלאל סמוטריץ',בצלאל סמוטריץ,155
219256864871723,Lea Fadida לאה פדידה,Lea Fadida לאה פדידה,150
110726252003225,אושרת בראל - לראשות העיר בית שאן,אושרת בראל - לראשות העיר בית שאן,137
1029616787159895,יהודה דואה - הבחירה הנכונה לראשות המועצה,יהודה דואה - הבחירה הנכונה לראשות המועצה,132
178433145502975,Avigdor Liberman - אביגדור ליברמן,Avigdor Liberman - אביגדור ליברמן,121
108787681841168,רישיון נשק בקליק,רישיון נשק בקליק,118
112779795076593,שי יזרעאלי - לראשות המועצה האזורית עמק יזרעאל,שי יזרעאלי - לראשות המועצה האזורית עמק יזרעאל,109
236414273781369,"השכלה פיננסית חינם בוועידת הנדל""ן",These ads ran without a disclaimer,108
103907495935157,צו חירום,צו חירום,107
115456451553737,יונה יהב,יונה יהב,105
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,≤100
1073548259341247,לובי 99,לובי 99,≤100
114856231507549,הצעירים - משפיעים על העתיד של כולנו ביקנעם,הצעירים - משפיעים על העתיד של כולנו ביקנעם,≤100
100227825236896,חוצה ישראל - TransIsrael,חוצה ישראל - TransIsrael,≤100
120166391073545,ביחד עפולה ביתנו - Бе Яхад Афула Бетейну,ביחד עפולה ביתנו - Бе Яхад Афула Бетейну,≤100
101499376186375,עפרי רביב,עפרי רביב,≤100
