Page ID,Page name,Disclaimer,Amount spent (ZAR)
109374997915302,Mayor Geordin Hill-Lewis,Mayor Geordin Hill-Lewis,≤100
740116816003959,Western Cape Government,Western Cape Government,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
136956534616,Times LIVE,TimesLIVE,≤100
115864538089777,Dear SA - Have Your Say,Dear S Africa,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
1005394976243306,Friedrich Naumann Foundation Africa,Friedrich Naumann Foundation,≤100
195909420099,Solidariteit,Solidariteit,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
86579745433,South African Institute of Race Relations,South African Institute of Race Relations,≤100
