Page ID,Page name,Disclaimer,Amount spent (JPY)
265075920177069,陸上自衛隊 Japan Ground Self-Defense Force,陸上自衛隊 Japan Ground Self-Defense Force,27156
148562291987208,ザ・ホワイトデンタルクリニック,These ads ran without a disclaimer,9501
475681929154100,国連UNHCR協会,国連UNHCR協会,4985
1904070096535109,スマート選挙,株式会社センキョ,4403
236759056348950,早稲田塾,These ads ran without a disclaimer,3952
103400344869094,大磯・二宮 なかよしテレビ,藤川忠彦,2038
168191243202719,ドットジェイピー,NPO法人ドットジェイピー,1177
208661552479830,日本財団,Shigeru Fujita,974
1615481598672156,Blueair Japan Official,These ads ran without a disclaimer,871
239558679475625,株式会社トマス技術研究所,Kenji Fukutomi,623
100752201770002,まなビタミン,These ads ran without a disclaimer,413
486499008189961,Inspire（インスパイア）：地方創生イノベータープラットフォーム,一般社団法人INSPIRE,219
236792844915124,Symview-シムビュー,These ads ran without a disclaimer,157
202026293187145,鯖江市地域活性化プランコンテスト,特定非営利活動法人エル・コミュニティ,145
185438998141986,経済評論家・菅下清廣,These ads ran without a disclaimer,140
103020892686695,Otonaknow,These ads ran without a disclaimer,132
110256441562343,Buzz_channel,These ads ran without a disclaimer,124
104533215755145,ZOE_Japan,ZOE Japan,123
544991069308243,日本投資機構株式会社,These ads ran without a disclaimer,≤100
109195101892036,nanafujikawa,These ads ran without a disclaimer,≤100
115736368132854,Blue Sincere ブルーシンシア,These ads ran without a disclaimer,≤100
581727765239239,不動産web通信,These ads ran without a disclaimer,≤100
676655469036670,松下政経塾,松下政経塾,≤100
102891618059843,ケイミュー株式会社,These ads ran without a disclaimer,≤100
289931618238873,法輪功は素晴らしいですが、なぜ迫害されたのか,Luu Nga,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
1607696895913679,日経プラス９サタデー　ニュースの疑問,Takamasa Kikawa,≤100
114058083333852,株式会社KADOKAWA,These ads ran without a disclaimer,≤100
106803349082587,あんず　お肉の工場直売所武蔵小杉店,These ads ran without a disclaimer,≤100
1898589460462777,溝畑　宏,These ads ran without a disclaimer,≤100
1672330153015605,透明アクリル業者票,アドアチーブ株式会社,≤100
110810988305149,kuuto_k1karate,These ads ran without a disclaimer,≤100
105323600928072,DearCrush,These ads ran without a disclaimer,≤100
43613800535,All Nippon Airways,These ads ran without a disclaimer,≤100
101425818802355,ibn_cheickh.artist,These ads ran without a disclaimer,≤100
