Page ID,Page name,Disclaimer,Amount spent (SEK)
151159271594797,Systembolaget,Systembolaget,497
371791194529,Världsnaturfonden WWF,Världsnaturfonden WWF,391
19746853632,Djurens Rätt,Djurens Rätt,349
197334613725511,Act Svenska kyrkan,Act Svenska kyrkan,343
608975645850217,Vattenfall,Vattenfall Sverige,320
126567104406,Hyresgästföreningen,Hyresgästföreningen,309
643137272398136,Sverige för UNHCR,Sverige för UNHCR,294
114526821939129,Arla,Arla,214
161213770567846,Operation Smile Sverige,Operation Smile Sverige,209
122854408319,Hjärt-Lungfonden,Hjärt-lungfonden,188
109886133732943,RESCUE - Sverige,RESCUE - Sverige,178
369582590803,Dagens ETC,ETC-tidningarna,157
95735961890,Greenpeace Sverige,Greenpeace Sverige,145
111630258867610,Röda Korset,Röda Korset,136
126840196572,Kia Sweden,Kia Sweden,134
309283471958,Hyresgästföreningen Region Sydost,Hyresgästföreningen Region Sydost,133
186513678039755,Fortum,Fortum Sverige,130
68115370786,Läkare Utan Gränser (MSF),Läkare Utan Gränser/ Médecins sans Frontières (MSF Sweden),117
382243262003,Plan International Sverige,Plan International Sverige,≤100
162985227114132,Skellefteå Kraft,Skellefteå Kraft,≤100
109344797318593,Vi Som Bygger Landet,Vi som bygger landet,≤100
72659261793,Rädda Barnen,Rädda Barnen,≤100
104902908007,Västerviks-Tidningen,Västerviks-Tidningen,≤100
426642794106175,Vimmerby Tidning,Vimmerby Tidning,≤100
90882504375,Svenskt Näringsliv,Svenskt Näringsliv,≤100
314872662206,Ekonomifakta,Ekonomifakta,≤100
188616781161573,World Animal Protection Sverige,World Animal Protection Sverige,≤100
178362315106,European Parliament,European Parliament,≤100
42676805259,Diakonia,Diakonia,≤100
98623096089,Lantmännen,Lantmännen,≤100
59324455950,UNICEF Sverige,UNICEF Sverige,≤100
379686162129542,Svea Bank,Svea Ekonomi,≤100
109609604086656,Vejpkollen.se,Vejpkollen.se,≤100
56002955332,Jörgen Warborn,Moderaterna,≤100
279974638809211,Oxfam Sverige,Oxfam Sverige,≤100
195379633820701,Svenskt Kött,Svenskt Kött,≤100
809338299217333,Svenska Epoch Times,Svenska Epoch Times,≤100
153270724787,Amnesty International Sverige,Amnesty International Sverige,≤100
103748735910345,Snusarnas Riksförbund,Snusarnas Riksförbund,≤100
989752884508948,Muharrem Demirok,Centerpartiet,≤100
72832167834,Skattebetalarnas Förening,Skattebetalarnas Förening,≤100
219410318157271,Läkarmissionen,Läkarmissionen,≤100
1757191391203190,Proethos fond,Proethos AB,≤100
153028052500,Kvinna till Kvinna,Stiftelsen Kvinna till Kvinna,≤100
899603916845362,JAG Personlig assistans,JAG Personlig assistans,≤100
321677583206,Patent- och registreringsverket,Patent- och registreringsverket,≤100
130927360876045,Tidningen Näringslivet,Tidningen Näringslivet,≤100
732284166977797,Odlarna.se,Odlarna.se,≤100
328754490337,Vårdförbundet,Vårdförbundet,≤100
237146235237,Timbro,Tankesmedjan Timbro,≤100
181590825305317,COWI Sverige,COWI Sverige,≤100
91217182731,Nordiska museet,Nordiska museet,≤100
249195615122371,Sara Skyttedal,Sara Skyttedal,≤100
1402657726653154,Hallå konsument,Konsumentverket,≤100
128452220525979,CIVIL RIGHTS DEFENDERS,CIVIL RIGHTS DEFENDERS,≤100
166406746310,Resumé,Resumé,≤100
245214805905370,Konkret,Opulens Förlag AB,≤100
8040892957,Socialdemokraterna,Socialdemokraterna,≤100
518144408210153,Våra barns klimat,Våra barns klimat,≤100
539297539496434,Dagens Samhälle,Dagens Samhälle,≤100
103296115466644,Skattenytta,Kommissionen för Skattenytta,≤100
1592395117505407,Näringslivets medieinstitut,Näringslivets Medieinstitut,≤100
412192732132640,ECPAT Sverige,ECPAT Sverige,≤100
265165656981809,Sverigedemokraterna Oskarshamn,Sverigedemokraterna Oskarshamn,≤100
163305633746125,Karneval förlag,Holviks,≤100
299065246064,"Seko, Service- och kommunikationsfacket","Seko, Service- och kommunikationsfacket",≤100
369122343101775,e.on,E.ON Sverige AB,≤100
1834885946761575,DB Schenker i Sverige,DB Schenker i Sverige,≤100
104952875797501,Carina Ohlsson,Svenska socialdemokrater i Europaparlamentet,≤100
212049035488183,The Hunger Project Sverige,The Hunger Project Sverige,≤100
101662298069604,OIKOS,Insamlingsstifftelsen för Svensk Konservatism,≤100
212604496324,Fackförbundet ST,Fackförbundet ST,≤100
239855722130,Nyhetsmagasinet Fokus,Fokus,≤100
273053169937029,ClimateHero,ClimateHero,≤100
356032977210,Vi-skogen,Vi-skogen,≤100
236221570038,BRIS: Barnens Rätt I Samhället,These ads ran without a disclaimer,≤100
1633181116933852,SvD Junior,SvD Junior (SvD),≤100
10150161538825010,Medborgarskolan,Medborgarskolan,≤100
110605492300,RFSL,RFSL,≤100
312084019369,Dagens Medicin,Dagens Medicin,≤100
965458110149319,Byggindustrin,Byggindustrin,≤100
1042091032500520,Kvartal,Kvartal,≤100
108492218918,IF Metall,IF Metall,≤100
