Page ID,Page name,Disclaimer,Amount spent (ISK)
152804904889,Samfylkingin,Samfylkingin,2232
573559522797177,Flokkur fólksins,Flokkur Fólksins,818
1011307815614890,Ríkislögreglustjóri,Ríkislögreglustjóri,789
269089752708,Sjálfstæðisflokkurinn,Sjálfstæðisflokkurinn,400
584934658344027,Áslaug Arna Sigurbjörnsdóttir,Áslaug Arna Sigurbjörnsdóttir,254
737169626371453,Heimildin,Stundin,238
108295544832396,Jóhann Páll Jóhannsson,Jóhann Páll Jóhannsson,181
117923164930140,Lifandi vísindi- Lifandi saga,Guðbjartur Finnbjörnsson,113
106979180938014,Samstöðin,Samstöðin ehf,≤100
154893001218870,ADHD samtökin,ADHD samtökin,≤100
114057194960942,Samstöðin: Fréttir,Samstöðin ehf,≤100
332179950192248,Félag atvinnurekenda,Félag atvinnurekenda,≤100
166802253467224,Ung vinstri græn - UVG,Ung vinstri græn - UVG,≤100
267353906619818,Mr. Gugu & Miss Go,These ads ran without a disclaimer,≤100
1665525507034508,Compensair,These ads ran without a disclaimer,≤100
