Page ID,Page name,Disclaimer,Amount spent (COP)
1147318942107929,Todos Somos Una,DEBRAIN LLC,6925
969143216462972,Felipe Cañizalez,Andreina Quintero Correa,5289
314834029069255,Toño Rhenals,Toño Rhenals,3025
119998605364692,Wilfredo Manuel Prado Chiran,Wilfredo Manuel Prado Chiran,2563
643513979193133,Unidos por Beatriz,Neuma,1793
407615769604377,Mutante,Fundación Mutante,1372
201504926957834,Luis M. Carvajalino,Luis Manuel Carvajalino Quin,1227
179003239458192,Jorge Humberto Rangel,Jorge Rangel,1157
765302097170348,Línea Cero,Linea Cero,1056
112155252163421,Sebastián López V.,Sebastian Lopez Valencia,998
112731733833728,Familias: Ahora,These ads ran without a disclaimer,874
1823807254333065,Soy Más País,Soy Mas Pais,816
194315573916010,Norma Hurtado Sanchez,Norma Hurtado Sánchez,728
108875804858437,Antimilitantes,Antimilitantes,672
838927469815494,Diana Diago,Diana Marcela Diago,516
107202200929299,Cursos Integralis,These ads ran without a disclaimer,489
1622001728047397,Harman Alcalde,Harman Alcalde,467
851680034864966,Proantioquia,FUNDACION PARA EL DESARROLLO DE ANTIOQUIA. ANTIOQUIA POR COLOMBIA,413
460297427472944,Corporación  Educativa Politécnico La Salle,Corporación Educativa Politécnico La Salle,357
1649671688486614,Juan Carlos Muñoz Sepulveda,Juan Carlos Sepulveda Muñoz,326
1529335724037224,Aeropuerto del Café,INTUAL,291
328788654224284,JuancamiloNews,Juan Camilo Jaramillo Ospina,243
33735247931,Néstor Brugés,Néstor Brugés,218
113234113483957,Mauricio Muñoz,Eduer Mauricio Muñoz Noguera,202
1150942755027141,MMconsultor,MMconsultores,183
1557525731203026,CNC Quindío,These ads ran without a disclaimer,178
1400280116941194,Fabian Diaz,Fabian Diaz,164
415910721915879,Hector Fabio Velasco Hernandez,Hector Fabio Velasco,143
1314470175266037,Liderazgo politico,Mauricio Florez-Morris,143
110578875070860,viveelmeta.com,Vive El Meta,143
381464961911270,Cruz Roja Antioquia,Cruz Roja Colombiana Seccional Antioquia,135
835710939898329,Paulina Aguinaga,Paulina Aguinaga,≤100
333652197285167,Jorge Ramírez,Jorge Hernan Ramirez Barreto,≤100
104592994602207,Felipe Robledo,Felipe Arturo Robledo Martínez,≤100
446016199240073,SERGIO MENDOZA,Sergio Mendoza,≤100
1242864402475742,BC Noticias,Oscar Javiar Bayona Villada,≤100
108645047158622,Manuel Chimá Alba Fans,Manuel Chimá Alba,≤100
100481338357144,Comunas de Medellin,Comunas de Medellin,≤100
104401217909899,RoboForex,These ads ran without a disclaimer,≤100
100520825048827,Movant Connection,These ads ran without a disclaimer,≤100
384422538296426,United Palestinian Appeal - UPA,These ads ran without a disclaimer,≤100
789907401124930,Partido Humanista De Colombia,David Nassar Moor,≤100
103822974904636,Guía de Sexo Seguro,These ads ran without a disclaimer,≤100
310943025606302,World Cancer Day,These ads ran without a disclaimer,≤100
319549428716940,Maria Luisa Lima,These ads ran without a disclaimer,≤100
101801685891012,Revista Knowable,These ads ran without a disclaimer,≤100
172802309398509,European Jewish Congress,These ads ran without a disclaimer,≤100
