Page ID,Page name,Disclaimer,Amount spent (BOB)
964080723662055,Carlos Subirana Responde,Editorial CSS,125
128692467209771,Visita Cochabamba,Smart Group,≤100
102536645161497,Pierre Chain - C O N C E J A L,Pierre Chain - C O N C E J A L,≤100
195933611171149,Eva Copa,Teclea,≤100
110584768117092,BoliviaFederal,These ads ran without a disclaimer,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
102351595022048,Carlos Montaño Alcalde,Richard Chambi Gutierrez,≤100
269633369881331,Senador Rodrigo Paz,Gabriela Pacello Guillen,≤100
1929798810569475,Somos de Warnes,Raul Paniagua Gil,≤100
102093685620627,Best Diplomats,These ads ran without a disclaimer,≤100
106059408814909,Red Global de Venezuela,These ads ran without a disclaimer,≤100
1702138929926817,Mongabay Latam,These ads ran without a disclaimer,≤100
100432322646591,Magnom Properties,These ads ran without a disclaimer,≤100
