Page ID,Page name,Disclaimer,Amount spent (PYG)
102963512483270,PyElige,PY Elige,15168
241512319274531,Sixto Pereira,Sixto Pereira,14065
102266292553995,Sucia Política,Diego Ricardo Ramírez,11731
325540631525675,En La Tecla,En la Tecla,7882
1468570519872644,Santiago Peña,PRANA SA,7321
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,5232
1408670452551206,Rodrigo Gamarra,Rodrigo Daniel Gamarra Krayacich,4853
196599783696918,Efrain Alegre,Efrain Alegre,4745
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,4044
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,3481
105199707946952,Crónicas del Caaguazú Noticias,Crónicas del Caaguazú,2301
118397948223791,Oscar Tuma,Óscar Luis Tuma Bogado,2254
106721948731693,Prof. Aldo Centurión López,Prof. Aldo Centurión López,1545
1510805942583059,Norma Zarate de Monges,Norma Zarate,1543
148674428628750,El Taller de Políticos,Rocio Soledad Martinez Larroza,1369
517426394969535,Ricardo Canese,Ricardo Canese,1231
102917519228790,Bruno Defelippe,Bruno Defelippe,1222
1151984808290856,Hugo Portillo,Hugo Portillo,1086
1832577620365172,Eusebio Ramón Ayala Senador 2023,Manu Nuñez Franco,943
102649292598442,Senador Hugo Richer,Senador Hugo Richer,840
118890043360348,Pedro Santa Cruz,Pedro Arthuro Santa Cruz Insaurralde,763
110042318505775,Zenaida tú Senadora,Zenaida tú Senadora,658
101557432041474,Levi Leguizamón,Levi Leguizamón,496
104456201144006,Alba Oviedo,Alba Nieve Oviedo De Torres,496
1403603539906921,Manu Morínigo Chaparro PY,Manu Morínigo Chaparro,473
100445112671378,Fernando Camacho Senador 2023,Norma Graciela Ávalos Lezcano,450
2091152541182518,OLACEFS,These ads ran without a disclaimer,389
101589739286507,Óscar González Senador,Maria Alejandra Correa Miño,381
104163249192265,Arnold Goossen Senador,Arnold Goossen Senador,279
613341488786700,Miguel Del Puerto,Miguel Angel Del Puerto Silva,268
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,260
397788123735216,Pey Vargas,Pedro Jose Emmanuel Vargas Carnibella,216
359307964420456,Terere Cómplice,Meli Olavarrieta,211
106493971887575,Zurda Social Media,Zurda Social Media,171
123892278310235,Eduardo Valiente,Rocio Soledad Martinez Larroza,153
107706177740738,Periodismo 29,Periodismo 29,134
103966462488145,Ulises Martínez - Gobernador,Moises Ulises Martinez Benitez,110
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,≤100
255852854856739,"Marco Augusto Ferreira, Autor",Marco Augusto Ferreira Acuña,≤100
1931792046849375,Daniel Romero,Jorge Daniel Romero Lovera,≤100
107326631853562,Hugo Sosa Pasmor,Maria Alejandra Correa Miño,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
108839041769929,José López 2023,Hugo Alfonso Aquino Diaz,≤100
125249971414945,Hugo Meza,Hugo Joel Meza,≤100
996897113707773,Roberto Ferreiro,These ads ran without a disclaimer,≤100
599371683431175,Cooperativa Cumbre de la Cordillera,Cooperativa Cumbre de la Cordillera,≤100
108232338616875,María Stela Invernizzi,Alejandro David Fernandez Silva,≤100
150229055012487,UNICEF Paraguay,UNICEF Paraguay,≤100
106682318781403,Rafaela Guanes Senadora,Rafaela Guanes,≤100
1810962229216340,Fidel Zavala,Laura Lorena Meaurio Paniagua,≤100
1441704549436832,Regina Rios,Regina Rios Irala,≤100
