Page ID,Page name,Disclaimer,Amount spent (CZK)
60516116431,Člověk v tísni,Člověk v tísni o.p.s.,2101
314038193269,211 - Zdravotní pojišťovna ministerstva vnitra ČR,Zdravotní pojišťovna ministerstva vnitra ČR,1243
2214398435317853,CNN Prima NEWS,FTV Prima,1198
176688316811,Vodafone CZ,Vodafone Czech Republic a.s.,576
149945438407451,Svoboda zvířat,"Svoboda zvířat Plzeň, z.s.",418
30575632699,ODS - Občanská demokratická strana,ODS - Občanská demokratická strana,243
179497582061065,Tomio Okamura - SPD,Svoboda a přímá demokracie - SPD,215
178362315106,European Parliament,European Parliament,211
1956144064659620,BlueTV,Aliance pro budoucnost,202
104768355190287,Sázíme Česko,PlanetWe Rewild s.r.o.,167
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,167
356451014434612,Marian Jurečka,KDU-ČSL,149
228361180513562,Deník E15,CZECH NEWS CENTER a. s.,139
609246842426009,Rekonstrukce státu,Rekonstrukce státu,128
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,125
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,112
137778619615350,Voyo.cz,TV Nova s. r. o.,110
1649724681776439,ProMOST,ProMOST,≤100
1416733788557863,Pravda o vodě a voda lidem,Pravda o vodě a voda lidem,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
107898832590939,European Commission,European Commission,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
103895482145144,Zdeněk Kettner - SPD,Zdeněk Kettner,≤100
1757913860945739,ORLEN Unipetrol,ORLEN Unipetrol a.s.,≤100
203656526961481,Klub Pátečníků - patecnici.cz,Klub Pátečníků s.r.o.,≤100
287724754662359,HateFree Culture,HateFree Culture,≤100
211685455639198,Ministerstvo práce a sociálních věcí,Ministerstvo práce a sociálních věcí,≤100
424114981002397,Český rozhlas Plus,Český rozhlas,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
394570898000897,Kniha Revoluce - Jakub Trpiš,Jakub Trpis,≤100
108973609370,Linka bezpečí,Linka bezpečí,≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
90002267161,TOP 09,TOP 09,≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
34825122262,Časopis Reflex,CZECH NEWS CENTER a. s.,≤100
111108757492137,Libor Vondráček • Svobodní,Libor Vondráček • Svobodní,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
711658465662315,XTV,XTV,≤100
100866455735800,Aussies Sky News,These ads ran without a disclaimer,≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
