Page ID,Page name,Disclaimer,Amount spent (BRL)
1488853891429349,Heineken,These ads ran without a disclaimer,24822
301774903545521,Brasil Paralelo,Brasil Paralelo,17850
239665829565195,Cidade de São Paulo,Pago por Prefeitura de SP,7399
113507215403008,Câmara Municipal de São Paulo,Câmara Municipal de São Paulo,5565
286861344662855,Stella Artois,Ambev,4769
425215080864180,Pfizer Brasil,Pfizer,3766
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,3090
810484929045349,BNDES,BANCO NACIONAL DE DESENVOLVIMENTO ECONÔMICO E SOCIAL,2915
141627992572943,Budweiser,Ambev,1829
128802790469337,Todos Pela Educação,Todos Pela Educação,1178
159103797542,Greenpeace Brasil,Greenpeace Brasil,1152
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,960
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,953
106091268052699,Prefeitura de Diadema,Prefeitura de Diadema,877
333720355130,Petrobras,Petrobrás,738
101189854802059,Revista Oeste,Revista Oeste,637
520803328039440,Recicla Sampa,Eco Urbis e Loga,574
239977579362882,Blue3,Blue3 Investimentos,526
1188994537783502,Tribunal Regional Eleitoral de São Paulo,Tribunal Regional Eleitoral de São Paulo,506
106869981440689,Brasil Certo,BRASIL CERTO,437
288660317927031,Prefeitura Municipal de Araçatuba,PREFEITURA MUNICIPAL DE ARAÇATUBA,434
114150477943968,Isabelle Pereira,These ads ran without a disclaimer,421
367980806622995,Bruna Furlan Deputada Estadual,Bruna Furlan,419
378584562192977,Filippi,José de Filippi Junior,405
197587446941661,Valor Econômico,Editora Globo,372
109770755848061,Suzano,Suzano SA,354
386441248111951,Prefeitura de Sertãozinho/SP,Prefeitura Municipal de Sertãozinho,347
496443053731900,Alberto Mourão,Alberto Pereira Mourão,346
2016641191899819,Bruno Ganem - Indaiatuba,Bruno Ganem,343
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,337
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,316
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,304
287241588030040,Cidade de Presidente Prudente,Prefeitura Municipal de Presidente Prudente,297
