Page ID,Page name,Disclaimer,Amount spent (PYG)
140457539356382,Gabinete Social Presidencia de la República del Paraguay,Gabinete Social Presidencia de la República del Paraguay,58960
242259253120490,Igualdad de Genero SÍ,Igualdad de Genero SÍ,27481
278226125974096,El Paraguayo Independiente,Paraguayo Independiente,2004
258712438172291,Santiago Aguilera,Martin Ricardo Stachon,530
123892278310235,Eduardo Valiente,Eduardo Valiente,≤100
359307964420456,Terere Cómplice,Centro Interdisciplinario de Investigación Social,≤100
363306313879750,Marle Chispita Orue,Marlene Tatiana Orue Leon,≤100
2271652869544024,"Ygnacio  ""Nacho"" Sánchez.",Ygnacio Daniel Sanchez Duarte,≤100
105991485310502,FundacionInspirat,These ads ran without a disclaimer,≤100
599371683431175,Cooperativa Cumbre de la Cordillera,Cooperativa Cumbre de la Cordillera,≤100
152914224736727,Banco Mundial,These ads ran without a disclaimer,≤100
272098156231873,Diario HOY Paraguay,Diario HOY Paraguay,≤100
110451428474365,Vistoecidadaniaconectados,These ads ran without a disclaimer,≤100
