Page ID,Page name,Disclaimer,Amount spent (USD)
1584966508384729,გოჩა ენუქიძე / Gocha Enukidze,Georgian Dream,≤100
1436499703296575,მითების დეტექტორი,მითების დეტექტორი,≤100
194165114388891,ევროპული საქართველო • European Georgia,ევროპული საქართველო,≤100
107490771649032,GeoPress,GeoPress,≤100
227232231055980,Egor Kuroptev,Egor Kuroptev,≤100
414248619353564,საქართველოს დაბადება,გირჩი • Girchi,≤100
137044499682910,საბჭოთა წარსულის კვლევის ლაბორატორია Soviet Past Research Laboratory,Irakli Khvadagiani,≤100
101545558591952,დავით ფაცაცია / David Patsatsia,დავით ფაცაცია/Davit Patsatsia,≤100
133052760057128,Tabula - ტაბულა,Tabula - ტაბულა,≤100
749989348701035,ეს ქვეყანა შენია • This country is yours,Civil Society Institute,≤100
471759786227198,Factcheck.ge,Factcheck.ge,≤100
