Page ID,Page name,Disclaimer,Amount spent (LBP)
1438703606372190,Elham Said Freiha,Elham Freiha,223582
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,89552
110470091436602,Ici Beyrouth,Ici beyrouth,74627
154029261310643,LADE,LADE,74627
1398043333774301,The Lebanese Center for Policy Studies,The Lebanese Center for Policy Studies,59701
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,58955
117345834653901,This is Beirut,Jad Najm,46567
394633411339696,fiftyfiftylb,FiftyFiftylb,29851
2509759842418472,LebTalks,Lebtalks,29851
107800617419717,MYKA Foundation,Elie M. ElHelou,29851
1744356319118477,هنا لبنان,هنا لبنان,29851
102672531482527,Ihab Matar - إيهاب مطر,AW,16418
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,14925
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,14925
107698404702208,Alkalima,Alkalima Onlime,14925
128417954019381,Al-Moltaka,Melhem Boustany,14925
101845832471383,Jbeil District - قضاء جبيل,Jbeil District,14925
488000654896540,Kulluna Irada - كلنا إرادة,Kulluna Irada,14925
236763870334042,Lebanese Daily,Lebanese Daily,14925
2082052578716332,محمد شفيق حمود,Arab Window,14925
1904241623145929,Democracy Reporting International Lebanon,Sharks Creators,13582
112056958469490,SPI Lebanon,SPI Lebanon,≤100
654770334942134,ILO Arab States - منظمة العمل الدولية، المكتب الاقليمي للدول العربية,These ads ran without a disclaimer,≤100
110061328654858,Judge Mohamad Saab,Judge Mohamad Saab,≤100
278035695547539,Legal Agenda  المفكرة القانونية,legal Agenda,≤100
172720001100793,تميز,These ads ran without a disclaimer,≤100
105319651353770,Jusur,Jusur,≤100
344500588997099,Ezzaldeen Photography,Ezzaldeen Photography,≤100
446168552419572,SEEDS for Legal Initiatives - نواة للمبادرات القانونية,SEEDS for Legal Initiatives - نواة للمبادرات القانونية,≤100
111876598323760,صدى الأرز اللبنانية,صدى الأرز اللبنانية,≤100
