Page ID,Page name,Disclaimer,Amount spent (VND)
110191145479586,Học Lập Trình Online Cùng MindX,These ads ran without a disclaimer,44100
108390095364515,Phạm Văn Thanh- Đặc Trị Xương Khớp,These ads ran without a disclaimer,26851
105473397490741,Phạm Thị Nga,These ads ran without a disclaimer,4704
105845511087981,TRUYỀN HÌNH AN VIÊN,Truyền hình Bchannel - BTV9 An Viên,4074
104615859385208,Thu Hồng - Dịch Vụ Bằng Cấp,These ads ran without a disclaimer,2568
107780358895636,King Fucoidan & Agaricus Được Bộ Y Tế cấp phép,These ads ran without a disclaimer,1409
118828961151139,Trung Tâm Nhân Giống F1,These ads ran without a disclaimer,1228
108685817326606,Truther Piece Official,These ads ran without a disclaimer,856
106635945541063,Lương Y Phú Quý - Chuyên Sâu U Bướu  U Tuyến Giáp - Triệt Chân U Xơ U Nang,These ads ran without a disclaimer,523
306708119852177,Hncmua.com,These ads ran without a disclaimer,371
101822809264414,Tài Liệu Giá Rẻ,These ads ran without a disclaimer,288
108557315607508,Tổng Kho Sách Việt,These ads ran without a disclaimer,139
108155738987630,Open Innovation Day - OID,These ads ran without a disclaimer,138
105515074184507,Xưởng Túi Da,These ads ran without a disclaimer,≤100
712294912284531,Trạm Đọc - Book Store,These ads ran without a disclaimer,≤100
101605872892980,BS Nguyễn Hồng Siêm - 034.889.7000,These ads ran without a disclaimer,≤100
100715439774571,Phát Triển Tương lai Mỗi Ngày,These ads ran without a disclaimer,≤100
103171849362646,Kinh Tế Tài Chính,These ads ran without a disclaimer,≤100
100287603153650,Định Hướng Tương lai 2023,These ads ran without a disclaimer,≤100
