Page ID,Page name,Disclaimer,Amount spent (CAD)
152542414874330,CIBC,CIBC,374
468844636547019,Gouvernement du Nouveau-Brunswick,Gouvernement du Nouveau-Brunswick,211
281999881613,World Vision Canada,World Vision Canada,180
222322717930469,Government of New Brunswick,Government of New Brunswick,170
107385241806,Plan International Canada,Plan International Canada,≤100
195227957225519,Dairy Farmers of Canada,Dairy Farmers of Canada,≤100
9333642607,TELUS,TELUS,≤100
163381296485,The Friends of The Moncton Hospital Foundation,These ads ran without a disclaimer,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
267023623933372,Endangered Ecosystems Alliance,Endangered Ecosystems Alliance,≤100
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF),≤100
1097840090260804,National Police Federation,National Police Federation,≤100
6695079125,TD,TD Bank Canada,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
354781794549447,Téléjournal Acadie,Radio-Canada,≤100
24235835555,Kids Help Phone,Kids Help Phone,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
414858950050,Conservation Council of New Brunswick,Conservation Council of New Brunswick,≤100
159713615718,WWF-Canada,WWF-Canada,≤100
1671097993122619,Children Believe,Children Believe,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
1459524474331964,Jean Coutu Briggs Drugs,PJC Briggs,≤100
1530293140634544,"No Options, No Choice","No Options, No Choice Project",≤100
60266912006,Liberal Party of Canada | Parti libéral du Canada,Liberal Party of Canada | Parti libéral du Canada,≤100
202220023130891,Bell Canada,Bell Canada,≤100
7787249430,Canadian Wildlife Federation / Fédération canadienne de la faune,Canadian Wildlife Federation,≤100
185835328124630,Recycle NB,Recycle NB,≤100
312380892116930,Cuso International,Cuso International,≤100
107670711947328,Only One CA,"Only One, Inc.",≤100
98963682935,Canadian Feed The Children,Canadian Feed The Children,≤100
102862259754198,MS.ThingsIsee,KELLY-ANN P JONES,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
101898551911387,The Hub Canada,Hub Canada Media,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
568938803293644,True North,True North,≤100
27234020592,UNICEF Canada,UNICEF Canada,≤100
925033857594085,SureHealth Canada,SureHealth,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
106360778489053,Fuelling Canada,Canadian Gas Association,≤100
179642688739082,Amnistie internationale Canada Francophone,Amnistie Internationale Canada Francophone,≤100
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Sussex Strategy Group,≤100
