Page ID,Page name,Disclaimer,Amount spent (BRL)
301774903545521,Brasil Paralelo,Brasil Paralelo,8684
175804982467404,Safernet Brasil,Safernet Brasil pago com créditos de anúncio do Facebook,1869
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,756
104625758942119,Siga Antenado,"ASSOCIACAO ADMINISTRADORA DA FAIXA DE 3,5 GHZ - EAF",674
270377486357382,Crea-PR,CONSELHO REGIONAL DE ENGENHARIA E AGRONOMIA DO PARANA,536
1894520370802455,Governo do Brasil,Secretaria Especial de Comunicação Social -Governo do Brasil,458
1453730484882193,Arilson Chiorato,Arilson Maroldi Chiorato,456
133378606695344,Magazine Luiza,These ads ran without a disclaimer,351
425215080864180,Pfizer Brasil,Pfizer,327
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,249
109354687306376,Instituto Conhecimento Liberta,Instituto Conhecimento Liberta,224
112830251033781,Tiger,GRUPO HEINEKEN,222
220778897969256,Zeca Dirceu,Zeca Dirceu,198
465235726843103,Ambev,Ambev,187
287652947932104,APP-Sindicato,APP Sindicato dos Trabalhadores em Educação Pública do Paraná,180
1549054225424161,Eduardo Moreira,Instituto Conhecimento Liberta,155
159103797542,Greenpeace Brasil,Greenpeace Brasil,138
373365589452758,Prefeitura de Pinhais,Prefeitura Municipal de Pinhais,122
255804437808407,Vale,Vale,115
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,110
108527900910107,Prefeito Gerson Marcato e Vice Jean Carlos - Jaguapitã,Gerson Marcato,≤100
912150095483427,Prefeitura Municipal de Jaguariaíva,MUNICIPIO DE JAGUARIAIVA,≤100
102090164567824,Adnan El Sayed,Adnan Abdallah El Sayed,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
314213892042373,Diego Garcia,Diego Garcia,≤100
110092218261646,Edu Moreira,Edu Moreira,≤100
409540602424777,Luciano Ducci,LUCIANO DUCCI,≤100
1452122665041934,Maria Victoria,Maria Victoria Borghetti Barros Campos,≤100
101189854802059,Revista Oeste,Revista Oeste,≤100
1977144492578298,Bruno Secco,Bruno Secco Souza,≤100
813615022023685,Marcio Nunes,Marcio Fernando Nunes,≤100
171169022896525,Guaraná Antarctica,Ambev,≤100
102856342511936,ICL Notícias,Instituto Conhecimento Liberta,≤100
113165042099382,Brasil 61,Brasil 61,≤100
102813442534729,Fabio Oliveira,ELEICAO 2022 FABIO ALEX DE OLIVEIRA DEPUTADO ESTADUAL,≤100
1720125068073321,Flávio Arns,Flávio Arns,≤100
201044363357878,Aliel Machado,Aliel Machado,≤100
225530987783302,Câmara Municipal de Foz do Iguaçu,Trade Comunicação e Marketing Eireli,≤100
367468876929300,Instituto Avon,AVON COSMETICOS LTDA,≤100
197698930267127,Alana,Instituto Alana,≤100
104553347942750,Eder Borges,Eder Fabiano Borges Adao,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
258088921369,TOTVS,TOTVS,≤100
1706235726300831,Geraldo Stocco,Geraldo Stocco,≤100
104486751876738,Tenente Coronel Zucco,Luciano Zucco,≤100
112021296931600,Mônica Lopes,IBPOM,≤100
420272671479041,Do Carmo,Do Carmo,≤100
102640818941863,Grupo Carvalho Leilões e Gestão de Pátios,AUTO SOCORRO E MECANICA CARVALHO LTDA,≤100
106645991918367,Empower.Ssv,These ads ran without a disclaimer,≤100
239977579362882,Blue3,Blue3 Investimentos,≤100
110308133921143,Denian Couto,Denian Couto Coelho,≤100
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,≤100
111338390572748,Sandro do Proteção,Alesandro Bordignon Weiss,≤100
1476689512570106,Deputado Evandro Araújo,Evandro José da Cruz Araújo,≤100
1602653090051018,Galãs Feios,Galãs Feios,≤100
