Page ID,Page name,Disclaimer,Amount spent (GBP)
165099760197787,Welsh Government,Welsh Government,525
311627208673,WWF UK,WWF UK,350
109602554296513,Your Funded Energy Solution,Huw John Llewellyn,350
104677264773039,We Eat Balanced,Agriculture and Horticulture Development Board,277
102639461303190,Fair Pay For All,Fair Pay For All,227
61863318139,World Resources Institute,World Resources Institute with Facebook ad credits,194
220543443746,International Rescue Committee - UK,International Rescue Committee UK,163
9250349228,Greenpeace UK,Greenpeace UK,134
158077247591710,Refuge,Refuge,118
7715002593,UNICEF UK,Unicef UK,109
7231383046,RSPCA (England & Wales),RSPCA,≤100
121936349543,World Vision UK,World Vision UK,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
21242962092,ClientEarth,ClientEarth,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
348366988862054,Oxfam Campaigns,Oxfam Great Britain,≤100
799576543492660,The Week Junior,The Week Junior,≤100
40409120801,Refugee Council,Refugee Council,≤100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
190194154347100,Llywodraeth Cymru,Llywodraeth Cymru,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
368213053329553,"Department for Business, Energy and Industrial Strategy",These ads ran without a disclaimer,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
1450681158291594,Counter Terrorism Police UK,Counter Terrorism Police UK,≤100
97708339756,Action for Children,Action for Children,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
7043497714,Christian Aid,Christian Aid,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
112712550420527,Sumofus UK,SumOfUs,≤100
106946654868342,Water's Worth Saving,Water UK,≤100
47612991154,Dignity in Dying,Dignity in Dying,≤100
59367068326,The Ramblers,The Ramblers,≤100
1046117708754519,Care4Calais,Care4Calais,≤100
490007667679401,Hugh James,Hugh James,≤100
101255718164248,350 UK,350.org,≤100
10986039307,VSO,VSO,≤100
1682367945366856,POWER Film,Power Film,≤100
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,≤100
290498754454402,European Movement UK,European Movement UK,≤100
110538548040758,Care2 UK,John Ayling & Associates,≤100
110934940687948,"Sharon Graham - General Secretary, Unite the Union",Unite Sharon Graham,≤100
912590792245688,NHS Negligence Claims,Online Legal Limited,≤100
103090485214325,Oltco Ltd,Oltco Ltd,≤100
139695000173,Good Energy,Good Energy,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
116625838402686,FareShare,FareShare,≤100
59304777880,YMCA England & Wales,YMCA England & Wales,≤100
8270524646,Alzheimer's Society,Alzheimer's Society,≤100
64955332909,Sage,Sage,≤100
7950759473,Cancer Research UK,Cancer Research UK,≤100
358706239805,Scope,Scope,≤100
249209468838241,Good Law Project,Good Law Project,≤100
603389616739829,Bite Back 2030,Bite Back 2030,≤100
109068935780411,Versus Arthritis,Versus Arthritis,≤100
6708565748,CBM UK,CBM UK,≤100
358706239805,Scope,Scope,≤100
319465674441,Game & Wildlife Conservation Trust (GWCT),Game & Wildlife Conservation Trust (GWCT),≤100
10114144851,NSPCC,NSPCC,≤100
100651718058538,The Commitment,The Commitment,≤100
353224381469808,ifaw,IFAW,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
18044497940,Plan International UK,Plan International UK,≤100
274651352565844,Oltco Ltd,Oltco Ltd,≤100
112845639376,Refugee Action,Refugee Action,≤100
97116898596,Sightsavers,Sightsavers,≤100
514212165305248,Leigh Day,Leigh Day,≤100
13533633585,National Trust,National Trust,≤100
241312696375349,National Education Union,National Education Union,≤100
113277290454039,Common Seas,Common Seas,≤100
53108467689,National Lottery Good Causes,The National Lottery,≤100
37981137361,The Children's Society,The Children's Society,≤100
169042736456594,All Out,All Out,≤100
26416930992,Plaid Cymru,Plaid Cymru,≤100
303760836322372,Bullen Healthcare,Bullen Healthcare,≤100
8422578815,Soil Association,Soil Association,≤100
46852258376,Anti-Slavery International,Anti-Slavery International,≤100
135456716565905,Guardian Jobs,Guardian Jobs,≤100
730993880393394,Michelle O'Neill,Sinn Féin,≤100
1422817667967727,Rainbow Migration,Rainbow Migration,≤100
170911309781648,Veganuary,Veganuary,≤100
102686421238918,Prevented Ocean Plastic,Bantam Materials,≤100
164471235877,Welsh Liberal Democrats,Welsh Liberal Democrats,≤100
601388547012748,Ecologi,Ecologi,≤100
110316635021293,UNDO,UNDO Carbon Ltd,≤100
1536244863288071,Terravesta,Terravesta,≤100
346684596111093,KinKind,KinKind Ltd,≤100
1446491662056129,Just Treatment,Just Treatment,≤100
134271016653249,World Jewish Relief,World Jewish Relief,≤100
298509560234948,Bethany Christian Trust,Bethany Christian Trust,≤100
1779925302259559,NILC Training,NILC Ltd.,≤100
101915698384428,Eldred Law,Eldred Law,≤100
113728932022446,Internet Watch Foundation,Internet Watch Foundation,≤100
107310464728068,Britain Remade,BRM Futures Limited,≤100
102563495226123,Oltco Ltd,Oltco Ltd,≤100
802575239894598,Bridgend County Labour Councillors,Miss Emily Megan Hearne,≤100
1220981994590364,FT Partner Content,These ads ran without a disclaimer,≤100
157492274367801,Cruelty Free International,Cruelty Free International,≤100
200607304110592,Generation UK,"Generation: You Employed, UK",≤100
39605200520,ActionAid UK,ActionAid UK,≤100
25010947137,ShelterBox,ShelterBox,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
109620818601714,Make time to talk,Mr Matthew Oneill,≤100
6406164817,Viva!,Viva! Vegan Charity,≤100
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100
134213516600832,Logistics UK,Logistics UK,≤100
108284005460782,"The Technology, Democracy, and Cognition Group at UoB",The University of Bristol,≤100
329002307237063,Providence Row Housing Association,Sirman and Lee,≤100
104777753526688,Level Up,Level Up,≤100
177855115588808,The Week UK,The Week UK,≤100
166917856704286,Essex County Council,Essex County Council,≤100
154264581323254,Radnorshire Wildlife Trust,Radnorshire Wildlife Trust,≤100
100854403381908,Pay Justice,Pay Justice,≤100
110133689018711,Prostate Cancer Research,Prostate Cancer Research,≤100
85549822738,Peace Direct,Peace Direct,≤100
103729021772400,Oltco Ltd,Oltco Ltd,≤100
101183108039162,P1vital,P1vital,≤100
119114834837077,Victim Support,Victim Support,≤100
199676720083396,"National Union of Rail, Maritime and Transport Workers (RMT)","National Union of Rail, Maritime & Transport Workers (RMT)",≤100
108385790816204,Oltco Ltd,Oltco Ltd,≤100
200006375787,38 Degrees,38 Degrees,≤100
230343220395979,NOW,Mediacom UK,≤100
1731766737063825,Greenspark,Greenspark,≤100
100971916057945,Curiously,These ads ran without a disclaimer,≤100
117592091643709,Tree of Life Ministries｜Evangelism in Israel,Tree of Life Ministires,≤100
137491719653536,Governors for Schools,Governors for Schools,≤100
287915008235177,Evening Standard - Culture,These ads ran without a disclaimer,≤100
101078319487563,Discovering Quakers,Discovering Quakers,≤100
246973468695197,Pan Macmillan,Pan Macmillan,≤100
19746387261,Humane Society International,These ads ran without a disclaimer,≤100
24253428991,National Geographic Travel,These ads ran without a disclaimer,≤100
253836764692893,Nick Smith MP,Nicholas Desmond J Smith,≤100
2443299312347521,Green New Deal Rising,Green New Deal UK,≤100
2386526881419158,USR Marea Britanie,Uniunea Salvati Romania,≤100
569834799727730,National Grid UK,National Grid UK,≤100
103132065651601,Oltco Ltd,Oltco Ltd,≤100
21517406388,Trees for Cities,Trees for Cities,≤100
100375849312830,Tax Claims,Tax Claims,≤100
404114017051274,The Proud Trust,The Proud Trust,≤100
1593820680884174,Ocean Generation,Ocean Generation,≤100
100180386202882,BHSU Sponsors Network,British Home and Schools for Ukrainians C.I.C.,≤100
107688494708255,Humaniti,These ads ran without a disclaimer,≤100
102761222633421,The Wake Up Movement,The Wake Up Movement,≤100
303381303198329,Local Government Boundary Commission for England,LGBCE,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee - UK,≤100
6574632957,Unlock Democracy,Unlock Democracy,≤100
107667846010490,EMERGENCY NGO,EMERGENCY UK,≤100
73621126187,Rosa,Rosa UK,≤100
108717688654714,Jcp-uk,These ads ran without a disclaimer,≤100
101416886121629,TBD Media,These ads ran without a disclaimer,≤100
130723600338585,Ethex,Ethex UK,≤100
174188482788412,ELSG Ltd,ELSG Ltd,≤100
1457636071195656,Healthy Suffolk,Suffolk County Council,≤100
1464101100526640,March For Life UK,March For Life UK,≤100
113389667191398,ROOT ZERO,Puffin Produce,≤100
215907465093956,Somerset County Council,Somerset County Council,≤100
