Page ID,Page name,Disclaimer,Amount spent (THB)
546416699215073,ห้องสื่อครูคอม,ห้องสื่อครูคอม,≤100
113068281819800,สอนลงทุนหุ้น ฟรี โดย อ.คเชนทร์ เบญจกุล,These ads ran without a disclaimer,≤100
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,สอบข้าราชการท้องถิ่น By Thurakan,≤100
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,≤100
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,≤100
109554115470973,ซงเล Station,These ads ran without a disclaimer,≤100
116002444757541,Diamond international visa& travel chiangmai,These ads ran without a disclaimer,≤100
418729291509368,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,สถาบันปรีดี พนมยงค์ Pridi Banomyong Institute,≤100
190923294988741,สอบครูผู้ช่วยนะ,สอบครูผู้ช่วยนะ,≤100
100121062878145,เซซามินงานวิจัยเชียงใหม่ ศูนย์จำหน่ายโดยตรง0986989886,These ads ran without a disclaimer,≤100
105546651850693,วีรนันท์ ฮวดศรี-Weeranan Huadsri-ทนายป๊อก,วีรนันท์ ฮวดศรี-Weeranan Huadsri-ทนายป๊อก,≤100
105583991831514,Social Study Story,These ads ran without a disclaimer,≤100
104393812499502,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,ชีทสรุปกฎหมาย สำหรับสอบราชการ พนักงานราชการ by.kantap,≤100
107612328588715,The Voters,The Voters,≤100
622674297897819,Screenshirt2020,Screenshirt2020,≤100
108621232058728,Tattawin Saruno,These ads ran without a disclaimer,≤100
104414891596686,Studio Photo Story,These ads ran without a disclaimer,≤100
111341764925564,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,≤100
601953326929372,ธัญวัจน์ กมลวงศ์วัฒน์ - Tunyawaj Kamolwongwat,ธัญวัจน์ กมลวงศ์วัฒน์ - Tunyawaj Kamolwongwat,≤100
110325275488,efinanceThai,efinanceThai,≤100
110173875448774,ศพอ.โนนดู่ วัดโนนดู่,These ads ran without a disclaimer,≤100
107273044336809,Jl_vintage,These ads ran without a disclaimer,≤100
100555633049332,จุดฟามเสื้อ by. Twenty2,These ads ran without a disclaimer,≤100
100188792560525,เฟอร์นิเจอร์ตกแต่งบ้านราคาถูก,These ads ran without a disclaimer,≤100
101903785231136,นายกไก่กังวาล ศักดิ์ชัย พิศาลผล,นายกไก่กังวาล ศักดิ์ชัย พิศาลผล,≤100
333794970138725,Gen.Bunchon - บัญชร ชวาลศิลป์,Gen.Bunchon - บัญชร ชวาลศิลป์,≤100
101752965608250,โยธิน พงษ์อ้อ Yothin Pong-or,These ads ran without a disclaimer,≤100
174738095989909,Pichai Naripthaphan,These ads ran without a disclaimer,≤100
