Page ID,Page name,Disclaimer,Amount spent (LBP)
141039382740595,National Commission For Lebanese Women NCLW,National Commission For Lebanese Women NCLW,29851
102023711572671,أساس ميديا -  Asas Media,asasmedia,28060
106197498149118,لبنان الكبير,Grand Lebanon,26418
110470091436602,Ici Beyrouth,Ici beyrouth,21791
1744356319118477,هنا لبنان,هنا لبنان,14925
107698404702208,Alkalima,Alkalima Onlime,14925
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,14925
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,14925
164472683608068,Act for the Disappeared,ACT for the Disappeared,14925
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,12687
107800617419717,MYKA Foundation,Elie M. ElHelou,≤100
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,≤100
105535055794455,Taqamena,These ads ran without a disclaimer,≤100
105758000974645,TAQADDOM - تقدم,Taqaddom,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
104093387800328,مركز بيروت للاخبار,مركز بيروت للاخبار,≤100
129660230432028,Dr. Toufic Hindi,Toufic Hindi,≤100
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,≤100
105319651353770,Jusur,Jusur,≤100
104557275823271,Islamic Coin,These ads ran without a disclaimer,≤100
109112633772887,180post,180Post,≤100
517762121588320,Visit Dubai,These ads ran without a disclaimer,≤100
