Page ID,Page name,Disclaimer,Amount spent (BAM)
163322863710900,Evropska unija u Bosni i Hercegovini,Ured spec. predstavnika,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
104197490039539,N1 Bosna i Hercegovina,N1 BiH,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
109652028193268,Revizije info,Revizije info,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
1071482199569006,Уједињена Српска - Ujedinjena Srpska,Ujedinjena Srpska,≤100
184286258994892,Др Ненад Стевандић,Ujedinjena Srpska,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
147315858633088,Istinomjer,Istinomjer,≤100
197596636939679,tacno.net,Tacno.net,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
104992122558073,Valter.Portal,Valter.Portal,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
269552470543951,Husein Tokić,Husein Tokić,≤100
102667249419191,GenChange,Arijana Trle,≤100
106681907871192,Esana Kavazbašić-Huskanović,Aleksandar Aničić,≤100
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100
105066375012197,Kenan Magoda,Kenan Magoda,≤100
52356246212,Direktno.ba,Dev Dot,≤100
1774628536086616,Слободан Јавор-Slobodan Javor,Javor Slobodan,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
506759763041477,Čapljina u srcu,Pero Previšić,≤100
102211309402201,Amir Purić,Amir Purić,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
585772551567679,Perspektiva,Perspektiva,≤100
1533737623509285,SNSD Banja Luka - СНСД Бања Лука,SNSD - Gradski odbor Banja Luka,≤100
968019463291751,Arnel Isak,DEV DOT,≤100
106099145362821,Goražde bez pesticida,Harun  Bešlija,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa (CCI),≤100
109125150984525,Dr. Marijan Marjanović,Marijan Marjanović,≤100
105412905161989,Огњен Бодирога,Огњен Бодирога,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
133098676736404,Ramo Isak,DEVDOT S.D.,≤100
332496257320171,Alen Girt,Alen Girt,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
33949959457,Passport Magazine,These ads ran without a disclaimer,≤100
163080080447411,Републичка странка Српске,Републичка странка Српске,≤100
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100
112499268411777,Svidok - Voices of the War in Ukraine,These ads ran without a disclaimer,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
