Page ID,Page name,Disclaimer,Amount spent (KES)
103644672731725,Amb. Nancy Karigithu,Arkinst Limited,≤100
112754900441156,DR. Kiarie Badilisha,Moses Ndirangu Badilisha Kiarie,≤100
100593659226383,Jubilee Mbele Pamoja,Jubilee Mbele Pamoja,≤100
344115315677504,This Is Laikipia,This Is Laikipia,≤100
100907326779190,Kaileys Consortium LTD,These ads ran without a disclaimer,≤100
484917995035641,"Dtr Owiti Owayo,FDR","Dtr Owiti Owayo,FDR",≤100
102063022779963,Kennedy Macharia,These ads ran without a disclaimer,≤100
105833652399018,Maina Karobia,Mwangi Godfrey Maina,≤100
19746387261,Humane Society International,These ads ran without a disclaimer,≤100
619717741838306,Vigo Chemicals,These ads ran without a disclaimer,≤100
108778728813521,Angok Chol,These ads ran without a disclaimer,≤100
108091988358295,Travels All Abroad,These ads ran without a disclaimer,≤100
107753052287432,bcncurrencyyy,These ads ran without a disclaimer,≤100
