Page ID,Page name,Disclaimer,Amount spent (ZAR)
6011868110,Democratic Alliance,Democratic Alliance,≤100
116657351312927,Pledge To Vote SA,Pledge to Vote,≤100
136956534616,Times LIVE,TimesLIVE,≤100
2294785130761885,Kingdom Network International,These ads ran without a disclaimer,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
195909420099,Solidariteit,Solidariteit,≤100
110901495091012,Crtve Development,Crtve Development with Facebook Ad credits,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
379138726819,ACDP,ACDP,≤100
112657245152634,2024 AFR Campaign,These ads ran without a disclaimer,≤100
