Page ID,Page name,Disclaimer,Amount spent (CZK)
122074554119,EU Social,EU Social,541
361281313901258,Komerční banka,"Komerční banka, a.s.",223
103430204491217,Robert Šlachta,PŘÍSAHA - občanské hnutí Roberta Šlachty,148
424114981002397,Český rozhlas Plus,Český rozhlas,108
487445514669670,Petr Fiala,ODS - Občanská demokratická strana,105
178362315106,European Parliament,European Parliament,≤100
579215965436046,JSNS,JSNS,≤100
251656685576,KDU-ČSL,KDU-ČSL,≤100
214827221987263,Andrej Babiš,Andrej Babiš,≤100
111041662264882,ČSSD,ČSSD,≤100
139379141293,Paměť národa,"Post Bellum, z.ú.",≤100
90002267161,TOP 09,TOP 09,≤100
2214398435317853,CNN Prima NEWS,FTV Prima,≤100
1469427909957890,Reportér magazín,Reportér magazín,≤100
107898832590939,European Commission,European Commission,≤100
384187235387895,Alena Schillerová,ANO,≤100
206407509818,Blesk.cz,CZECH NEWS CENTER a. s.,≤100
60516116431,Člověk v tísni,"Člověk v tísni, o.p.s.",≤100
189520154425807,Ministerstvo životního prostředí,Ministerstvo životního prostředí,≤100
356451014434612,Marian Jurečka,KDU-ČSL,≤100
321754948555757,Vojtěch Krňanský,Vojtěch Krňanský,≤100
50309511751,Český rozhlas - Radiožurnál,Český rozhlas,≤100
693725074166331,Naše zdravotnictví,Naše zdravotnictví,≤100
728495140691300,Milion chvilek pro demokracii,"Milion Chvilek, z. s.",≤100
370583064327,Starostové a nezávislí • STAN,Starostové a nezávislí • STAN,≤100
134443820058669,Zbyněk Stanjura,ODS - Občanská demokratická strana,≤100
124152241443,Čmelák - Společnost Přátel Přírody,Čmelák - Společnost přátel přírody,≤100
103618366059573,Nanobala,These ads ran without a disclaimer,≤100
106834174877753,Svět hospodářství,"SH media, spol. s r.o.",≤100
264983260329918,Rádio Universum,Kupředu do minulosti s.r.o.,≤100
58887737763,Hnutí DUHA - Přátelé Země Česká republika,Hnutí DUHA - Přátelé Země Česká republika,≤100
733410133337387,Michaela Šojdrová,Michaela Šojdrová,≤100
109323929038,Česká pirátská strana,Česká pirátská strana,≤100
100843142503124,ZjistiVíc.cz,Zjisti víc,≤100
153384318085064,EUROPEUM Institute for European Policy,EUROPEUM Institute for European Policy,≤100
257529307701966,Jiří Pospíšil,TOP 09,≤100
460558621177512,Zálohujme.cz,Zálohujme,≤100
399295102058,Vysoká škola ekonomie a managementu (VŠEM),These ads ran without a disclaimer,≤100
288004403427,"Friedrich-Ebert-Stiftung, zastoupení v České republice","Friedrich-Ebert-Stiftung, zastoupení v České republice",≤100
105081661733336,Bez trestu,"Bez trestu, z. s.",≤100
117823623864,Transparency International ČR,Transparency International ČR,≤100
525913170860138,Uniforest.cz,These ads ran without a disclaimer,≤100
106901094332851,Recykluj - nespaluj,Recykluj - nespaluj hys,≤100
109787574497667,Aliance pro budoucnost,Aliance pro budoucnost,≤100
246136392205579,Ekomrcha,SH Media,≤100
220814337523,Kurzy.cz,"Kurzy.cz, spol. s r.o.",≤100
123858471641,iROZHLAS.cz,Český rozhlas,≤100
60516116431,Člověk v tísni,These ads ran without a disclaimer,≤100
101722985492419,Klára Kocmanová,Česká pirátská strana,≤100
117671701577551,"Muži a ženy, o.p.s.",Muži a ženy o.p.s.,≤100
111210916534,Příběhy bezpráví,"Člověk v tísni, o.p.s.",≤100
299124538476,Zachraňme lesy,Hnutí DUHA - Přátelé Země Česká republika,≤100
58864692622,Český rozhlas Vltava,Český rozhlas,≤100
227416910669250,Komora daňových poradců ČR,Komora daňových poradců ČR,≤100
378827025796132,Peak.cz,Peak.cz,≤100
284944781875,EURACTIV.cz,EURACTIV.cz,≤100
711658465662315,XTV,XTV,≤100
171936526824,EKONOM.cz,"Economia, a.s.",≤100
100955509189359,Redakce NF Svědomí národa,Nadační fond Svědomí národa,≤100
