Page ID,Page name,Disclaimer,Amount spent (GBP)
7715002593,UNICEF UK,Unicef UK,156
311627208673,WWF UK,WWF UK,119
106626487721376,Amazon Europe,Amazon Europe,116
262379144296298,Continental Commercial Tyres UK,Continental Commercial Tyres UK,≤100
841894835830532,Electoral Commission UK,Electoral Commission UK,≤100
110861655604080,Friends of the Earth,Friends of the Earth (EWNI),≤100
408582579294175,UK government,UK Government,≤100
102639461303190,Fair Pay For All,Fair Pay For All,≤100
569834799727730,National Grid UK,National Grid UK,≤100
114302109964775,Make My Money Matter,These ads ran without a disclaimer,≤100
105732052794210,Democratic Unionist Party,Democratic Unionist Party,≤100
9250349228,Greenpeace UK,Greenpeace UK,≤100
348366988862054,Oxfam Campaigns,Oxfam Great Britain,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
107509044383300,Médecins Sans Frontières / Doctors Without Borders (MSF),Médecins Sans Frontières / Doctors Without Borders (MSF),≤100
108518772504726,Translink,Translink,≤100
1414985198733772,Jim Allister,Traditional Unionist Voice,≤100
730993880393394,Michelle O'Neill,Sinn Féin,≤100
290498754454402,European Movement UK,European Movement UK,≤100
121936349543,World Vision UK,World Vision UK,≤100
1051060631650411,Phoenix Natural Gas,Phoenix Natural Gas,≤100
21242962092,ClientEarth,ClientEarth,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
101602743218479,Stop It Now! UK and Ireland,"Stop It Now! UK and Ireland, The Lucy Faithfull Foundation",≤100
2386526881419158,USR Marea Britanie,Uniunea Salvati Romania,≤100
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,≤100
799576543492660,The Week Junior,The Week Junior,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
104768005247443,Say No To WHO,Say no to WHO,≤100
943840712330932,TUV - Traditional Unionist Voice,TUV,≤100
10114144851,NSPCC,NSPCC,≤100
18168505158,The Woodland Trust,Woodland Trust,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
104255571968810,Save My Vape,Save My Vape,≤100
461006963963263,Socialist Party NI,Socialist Party NI,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
177855115588808,The Week UK,The Week UK,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
358126247463,Speech and Language UK,Speech and Language UK,≤100
10677003998,Shelter,Shelter,≤100
167898406587045,Holiday Extras,Holiday Extras,≤100
102419351480447,Budweiser Brewing Group UK&I,AB InBev,≤100
139075637416,Crime+Investigation,These ads ran without a disclaimer,≤100
105298484651843,SME Climate Hub,SME Climate Hub,≤100
148726998530273,Sinn Féin Ireland,Sinn Féin Ireland,≤100
911383122263153,Fiona Ferguson PBP for North Belfast,People Before Profit,≤100
116410721348434,Liberate Liverpool,Liberate Liverpool,≤100
47612991154,Dignity in Dying,Dignity in Dying,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
26698813123,British Red Cross,British Red Cross,≤100
10986039307,VSO,VSO,≤100
200006375787,38 Degrees,38 Degrees,≤100
124471347603278,Positive Money UK,Positive Money,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
158077247591710,Refuge,Refuge,≤100
18044497940,Plan International UK,Plan International UK,≤100
112712550420527,Ekō UK,Ekō,≤100
169042736456594,All Out,All Out,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
218215475580593,Cllr Gary McKeown,Gary McKeown,≤100
7043497714,Christian Aid,These ads ran without a disclaimer,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
106205865302441,Just Stop Oil,Just Stop Oil,≤100
13655260370,Penguin Books,Penguin Books,≤100
46074836918,The Trussell Trust,Trussell Trust,≤100
110538548040758,Care2 UK,John Ayling & Associates,≤100
40409120801,Refugee Council,Refugee Council,≤100
139695000173,Good Energy,Good Energy,≤100
111503161740182,AGBI,AGBI,≤100
6708565748,CBM UK,CBM UK,≤100
490007667679401,Hugh James,Hugh James,≤100
21517406388,Trees for Cities,Trees for Cities,≤100
14169285463,Gumtree UK,Gumtree UK,≤100
311961536170832,Adam Gannon SDLP,MR ADAM F - GANNON,≤100
