Page ID,Page name,Disclaimer,Amount spent (BRL)
301774903545521,Brasil Paralelo,Brasil Paralelo,2422
425350744240843,Comitê Internacional da Cruz Vermelha,Comitê Internacional da Cruz Vermelha,911
121116005943892,Saúde Não Se Pesa,NOVO NORDISK FARMACÊUTICA DO BRASIL LTDA,373
106558185227603,BP Select,Brasil Paralelo Entretenimento e Educação S/A,287
159103797542,Greenpeace Brasil,Greenpeace Brasil,189
101189854802059,Revista Oeste,Revista Oeste,171
225530987783302,Câmara Municipal de Foz do Iguaçu,Trade Comunicação e Marketing Eireli,145
145608108896911,Frente Parlamentar da Agropecuária - FPA,Instituto Pensar Agropecuária,128
112830251033781,Tiger,GRUPO HEINEKEN,125
220898724599599,Ação da Cidadania,These ads ran without a disclaimer,≤100
171169022896525,Guaraná Antarctica,Ambev,≤100
465235726843103,Ambev,Ambev,≤100
177115472342855,Nelsinho Padovani,Nelsinho Padovani,≤100
113165042099382,Brasil 61,Brasil 61,≤100
104738421003389,InvestNews BR,Easynvest,≤100
813615022023685,Marcio Nunes,Marcio Fernando Nunes,≤100
1977144492578298,Bruno Secco,Bruno Secco Souza,≤100
163893463708223,Marcelo Vitorino,Vitorino & Mendonça,≤100
201044363357878,Aliel Machado,Aliel Machado,≤100
109918909035681,Cerveja Brahma Oficial,Ambev,≤100
1061862380519257,NOVO Paraná,NOVO Paraná,≤100
1124473760957316,FS Fueling Sustainability,FS Fueling Sustainability,≤100
228909183838663,Fundação Demócrito Rocha,Ismael Pereira Da Costa,≤100
1767220630177139,Animal Equality Brasil,Animal Equality Brasil,≤100
255804437808407,Vale,These ads ran without a disclaimer,≤100
109591311961445,Brasil em Ruínas,Marco Aurelio Machado,≤100
330379553673497,Oxfam Brasil,Oxfam Brasil,≤100
566330050152679,Vereador Alex Purkote,Alex Purkote,≤100
109226467222782,Brasil Sem Medo,Brasil Sem Medo,≤100
116194285180782,Deputado Reichembach,Deputado Reichembach,≤100
102090164567824,Adnan El Sayed,Adnan Abdallah El Sayed,≤100
1706235726300831,Geraldo Stocco,Geraldo Stocco,≤100
110225312350543,Nova Escola,Associação Nova Escola,≤100
360125334431298,Renova BR,ASSOCIAÇÃO RENOVA BR,≤100
220346131312219,Ministério Público do Trabalho,Ministério Público do Trabalho,≤100
7970426802,WWF-Brasil,WWF-Brasil,≤100
333720355130,Petrobras,Petrobras,≤100
256054371983785,Rafael Moura,Rafael Moura,≤100
422665284772249,Fernando Ulrich,Liberta Agentes Autonomos de Investimentos S/s LTDA,≤100
258088921369,TOTVS,TOTVS,≤100
100708331381368,Lauro Junior,Lauro Junior,≤100
1578235319127195,Seiko Brasil,ORIENT RELOGIOS DA AMAZONIA LTDA,≤100
156499414480143,Enio Verri,Enio Verri,≤100
1882831498509446,Eliel Correa,Eliel Correa,≤100
363140553718136,Epoch Times Brasil,EPOCH TIMES BRASIL LTDA,≤100
111186368956008,Academia Brasileira de Direito Constitucional,ABDConst,≤100
814121772130438,Suani Mota Advocacia e Consultoria Jurídica para Mulheres,These ads ran without a disclaimer,≤100
224777780881144,Visão Mundial,Visão Mundial,≤100
645930878879905,Pastor Marciano Alves,José Marciano Alves Bezerra,≤100
301814029885718,Deputado Toninho Wandscheer,Deputado Toninho Wandscheer,≤100
108541948832135,Wagner Jean Da Rosa,Wagner Jean Da Rosa,≤100
