Page ID,Page name,Disclaimer,Amount spent (GBP)
9250349228,Greenpeace UK,Greenpeace UK,≤100
102639461303190,Fair Pay For All,Fair Pay For All,≤100
311627208673,WWF UK,WWF UK,≤100
7715002593,UNICEF UK,Unicef UK,≤100
104259838288065,Independent Monitoring Authority,Independent Monitoring Authority,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
7043497714,Christian Aid,Christian Aid,≤100
121936349543,World Vision UK,World Vision UK,≤100
33268280976,Disasters Emergency Committee (DEC),Disasters Emergency Committee (DEC),≤100
569834799727730,National Grid UK,National Grid UK,≤100
9110034275,Marie Curie UK,Marie Curie UK,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
263162170381168,The Salvation Army United Kingdom and Ireland Territory,The Salvation Army United Kingdom with the Republic of Ireland,≤100
490007667679401,Hugh James,Hugh James,≤100
125745204233876,Bandvulc,Bandvulc,≤100
10986039307,VSO,VSO,≤100
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
241312696375349,National Education Union,National Education Union,≤100
290498754454402,European Movement UK,European Movement UK,≤100
114651147002520,SSE Energy Solutions,SSE,≤100
200006375787,38 Degrees,38 Degrees,≤100
32514078659,Liberty,Liberty,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
799576543492660,The Week Junior,The Week Junior,≤100
164362913586214,Womankind Worldwide,Womankind Worldwide,≤100
10677003998,Shelter,Shelter,≤100
177855115588808,The Week UK,The Week UK,≤100
40952091012,Asthma + Lung UK,Asthma + Lung UK,≤100
103662352102391,Family Debt Help,Family Debt Help,≤100
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,≤100
100553032399423,The Fund for Global Human Rights UK,The Fund for Global Human Rights,≤100
202480635550,Care,CARE,≤100
175067939218623,Mercy Corps - Europe,Mercy Corps Europe,≤100
199098633470668,LADbible,LADbible,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee - UK,≤100
70847349631,Whale and Dolphin Conservation,Whale and Dolphin Conservation,≤100
122052607808255,CAGE,CAGE,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
60324885694,SPANA,SPANA,≤100
353224381469808,ifaw,IFAW,≤100
110173697302280,CarbonStore,CarbonStore,≤100
2443299312347521,Green New Deal Rising,Green New Deal UK,≤100
100309832136350,legoodsociety,These ads ran without a disclaimer,≤100
175338329150218,Help For Heroes,Help for Heroes,≤100
102959175630065,Net Zero Now,Net Zero Now Ltd,≤100
10114144851,NSPCC,NSPCC,≤100
134213516600832,Logistics UK,Logistics UK,≤100
107071362414599,boogiebristol,These ads ran without a disclaimer,≤100
111803601917868,Dan Korski for London Mayor,Dan Korski,≤100
105057779144316,Balance Power,Balance Power,≤100
103835971750,Orbis UK,Orbis UK,≤100
438347929534725,NewsPrints,NewsPrints,≤100
7525251658,Virgin Unite,Virgin Unite,≤100
19110072263,FOUR PAWS,FOUR PAWS GB,≤100
22827312848,CPRE The countryside charity,Campaign to Protect Rural England,≤100
104487412566017,Green_Energy_Assist,Green_Energy_Assist,≤100
490858150969676,5Pillars,5Pillars,≤100
227427673437,Tree Aid,Tree Aid,≤100
169042736456594,All Out,All Out,≤100
106205865302441,Just Stop Oil,Just Stop Oil,≤100
425399447824959,The Templeton Prize,These ads ran without a disclaimer,≤100
102623409030530,sksportsm,These ads ran without a disclaimer,≤100
110490609008782,Crocs,These ads ran without a disclaimer,≤100
