Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,56727
1428873024044736,المدن - almodon,المدن - almodon‎,33333
110470091436602,Ici Beyrouth,Ici beyrouth,22727
1438703606372190,Elham Said Freiha,Elham Freiha,16667
1680404738865135,Lebanon Elections إنتخابات لبنان,Lebanon Elections,15152
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,15152
102023711572671,أساس ميديا -  Asas Media,asasmedia,12121
106197498149118,لبنان الكبير,Grand Lebanon,12121
101985661610385,Annahar Al Arabi,Annahar Al Arabi,6061
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,5015
1744356319118477,هنا لبنان,هنا لبنان,4545
164472683608068,Act for the Disappeared,ACT for the Disappeared,4545
107698404702208,Alkalima,Alkalima Onlime,4545
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,3030
105319651353770,Jusur,Jusur,1515
109112633772887,180post,180Post,1515
100127203020362,Siyasiya,Michel Gedeon,1515
128417954019381,Al-Moltaka,Melhem Boustany,1515
118246218258237,Transparency International Lebanon - No Corruption,Lebanese Transparency Association-No Corruption,1515
107266890756055,Nicolas Chikhani Finance,Nicolas Chikhani Finance,1515
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,1061
204309706385271,Maharatnews,Maharat Foundation,439
107660204440212,BTK TV,These ads ran without a disclaimer,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
354397697217,IEEE Xplore,These ads ran without a disclaimer,≤100
109661645323520,One Democratic State Initiative,These ads ran without a disclaimer,≤100
116407493525071,حفريات,These ads ran without a disclaimer,≤100
104252028606448,صوت بنت جبيل,صوت بنت جبيل,≤100
112484661459153,وقائع,وقائع,≤100
606018839433507,Future for Advanced Research & Studies - FARAS,These ads ran without a disclaimer,≤100
137195823051820,Maharat Foundation,Maharat Foundation,≤100
17043549797,MIT Technology Review,These ads ran without a disclaimer,≤100
323356544336,KAFA (enough) Violence & Exploitation,KAFA (enough) Violence & Exploitation,≤100
