Page ID,Page name,Disclaimer,Amount spent (ZAR)
1482645265280695,amandla.mobi,amandla.mobi,1352
100149906713244,350 Africa,350 Africa,1086
102765088210163,Action SA,ActionSA,1009
195909420099,Solidariteit,Solidariteit,872
336794296437261,DA GPL,DA Gauteng Provincial Legislature,729
107579282357407,DA Tshwane Ward 83,Democratic Alliance Gauteng North,583
2346236245392936,VF Plus - Tshwane Metropolitaanse Munisipaliteit,Vryheidsfront Plus / Freedom Front Plus,469
136956534616,Times LIVE,TimesLIVE,454
6011868110,Democratic Alliance,Democratic Alliance,367
110901495091012,Crtve Development,Crtve Development with Facebook Ad credits,335
86579745433,South African Institute of Race Relations,South African Institute of Race Relations,327
181204251979581,NEASA,National Employers' Association of South Africa,247
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,202
478479492268974,Sunday Times ZA,Sunday Times,197
2145594122138312,Action Society,Action Society,171
116657351312927,Pledge To Vote SA,Pledge to Vote,157
106172744063430,The Daily Friend,The Daily Friend,124
119736861394881,Financial Mail,BusinessLIVE,106
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
115864538089777,Dear SA - Have Your Say,Dear S Africa,≤100
434577883273454,Sihle Zikalala,Sihle Zikalala,≤100
530927007388252,Vrye Weekblad,Vrye Weekblad (Nuwe Vrye Weekblad Mediagroep),≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
98673036962,ROLDA,These ads ran without a disclaimer,≤100
109797290826876,Ian Cameron,Action Society,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
101969712835149,The Mork Rock Show,These ads ran without a disclaimer,≤100
217696894929887,FW de Klerk Foundation,FW de Klerk Foundation,≤100
153911331339003,ACDP Western Cape,African Christian Democratic Party,≤100
246425659800809,Central News,Central News,≤100
102035502909600,Rupesh Singh,These ads ran without a disclaimer,≤100
2022131771373474,ECDC - Eastern Cape Development Corporation,These ads ran without a disclaimer,≤100
117498928005518,anisoptera.io,These ads ran without a disclaimer,≤100
101311725669928,Gethappyday,These ads ran without a disclaimer,≤100
107854194384812,Viral Trends,These ads ran without a disclaimer,≤100
111679394767549,المشروع القومي لمشتقات البلازما,These ads ran without a disclaimer,≤100
1919192811663245,My Voice For The Poor,These ads ran without a disclaimer,≤100
102023009327901,Global Compassion Coalition,These ads ran without a disclaimer,≤100
