Page ID,Page name,Disclaimer,Amount spent (GBP)
1645963095654688,Healthier Scotland,The Scottish Government,1386
166335402260,Scottish Water,Scottish Water,1136
101558386889,Shelter Scotland,Shelter Scotland,800
311627208673,WWF UK,WWF UK,780
220543443746,International Rescue Committee - UK,International Rescue Committee UK,707
7715002593,UNICEF UK,Unicef UK,577
159100234275780,UK Government Scotland,Office of the Secretary of State for Scotland,475
102639461303190,Fair Pay For All,Fair Pay For All,457
97708339756,Action for Children,Action for Children,369
9250349228,Greenpeace UK,Greenpeace UK,260
208573062515662,Freedom from Torture,Freedom from Torture,212
158077247591710,Refuge,Refuge,175
7624294394,Amnesty International UK,Amnesty International UK,156
105135382234851,Warm This Winter,Warm This Winter,155
26698813123,British Red Cross,British Red Cross,120
799576543492660,The Week Junior,The Week Junior,109
21242962092,ClientEarth,ClientEarth,103
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
348366988862054,Oxfam Campaigns,Oxfam Great Britain,≤100
121936349543,World Vision UK,World Vision UK,≤100
442816382865338,Social Security Scotland,Social Security Scotland,≤100
353224381469808,ifaw,IFAW,≤100
37981137361,The Children's Society,The Children's Society,≤100
328457661378085,Humanity & Inclusion UK,Humanity & Inclusion UK,≤100
7715002593,UNICEF UK,UNICEF UK with Facebook Ad Credits,≤100
126686317362835,The HALO Trust,The Halo Trust,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
1046117708754519,Care4Calais,Care4Calais,≤100
40409120801,Refugee Council,Refugee Council,≤100
106946654868342,Water's Worth Saving,Water UK,≤100
230343220395979,NOW,Mediacom UK,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
18044497940,Plan International UK,Plan International UK,≤100
116625838402686,FareShare,FareShare,≤100
39605200520,ActionAid UK,ActionAid UK,≤100
1450681158291594,Counter Terrorism Police UK,Counter Terrorism Police UK,≤100
170911309781648,Veganuary,Veganuary,≤100
166289303844685,Action on Sectarianism,Action on Sectarianism,≤100
177855115588808,The Week UK,The Week UK,≤100
101255718164248,350 UK,350.org,≤100
249209468838241,Good Law Project,Good Law Project,≤100
112845639376,Refugee Action,Refugee Action,≤100
368213053329553,"Department for Business, Energy and Industrial Strategy",These ads ran without a disclaimer,≤100
397986050296687,Scottish Liberal Democrats,"and promoted by the Scottish Liberal Democrats, 4 Clifton Terrace, Edinburgh, EH12 5DR.",≤100
