Page ID,Page name,Disclaimer,Amount spent (KES)
1893912890646780,Stephen Mwakesi,Stephen William Mwakesi,399
100835685957727,PRO PEACE KENYA,Brenda Kananu,175
1727289200726711,Search for Common Ground Kenya,Dominick Mwambui,134
1793544260969494,Hon. Cecily Mbarire MGH,Hon. Cecily Mbarire MGH,≤100
780365355477607,Kenya Muslim Youth Alliance,Kenya Muslim Youth Alliance,≤100
107725671976672,Willis Evans Otieno,Willis Evans Otieno K'Ochieng,≤100
101821255334402,HON. Machua Waithaka Kiambu MP,Tevin Muiruri,≤100
287842647957979,EU International Partnerships,These ads ran without a disclaimer,≤100
100321965888531,Mrembo na Kazi,Samuel Mwangi,≤100
108356805083093,Supa Farm Kenya,These ads ran without a disclaimer,≤100
191367330892004,UBC Engineering,These ads ran without a disclaimer,≤100
102415047928145,Shanghai Electric,These ads ran without a disclaimer,≤100
103968065823281,Stevosa's Corner,These ads ran without a disclaimer,≤100
168108886585073,Sustainable Energy for All,These ads ran without a disclaimer,≤100
153063591397681,Amazon Web Services,These ads ran without a disclaimer,≤100
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100
