Page ID,Page name,Disclaimer,Amount spent (NGN)
753031955030992,Atiku-Okowa.com,One Nigeria Movement,1283
14312764639,Atiku Abubakar,The Atiku Campaign,724
102835755970763,NN19,NN19,461
1598205703573433,Senator Uba Sani,Uba Sani Media,228
107655665420852,South West Umbrella Forum,South West Umbrella Forum,136
971769479677563,Gbenga Olawepo-Hashim,Olushola Oni,132
100227202825420,Booth 2 Booth With Tinubu,Booth 2 Booth With Tinubu,127
103333362526988,The Eastern Umbrella Forum,The Eastern Umbrella Forum,125
100509629482213,The South-South Umbrella Forum,The South-South Umbrella Forum,122
654180731859809,T-Police,T-Police,116
101300476067946,The Northern Umbrella Forum,Northern Umbrella Forum,110
87257252420,Stellenbosch University,These ads ran without a disclaimer,≤100
103959275862698,TYCON 2023,Tycon,≤100
103018869332378,BantuPage,Ikechukwu Orji,≤100
105208365731340,F-SAO4Tinubu/Shettima2023,Emmanuel Oko,≤100
913242715449176,Prophet Ekong Ituen Ministries,Ekong Ituen,≤100
205279466743027,Lux Terra Leadership Foundation,Lux Terra Leadership Foundation,≤100
406183693552317,Promise Emmanuel,Promise Emmanuel,≤100
102399141248203,Chief Edward David Onoja,Isaac Ukpahiu'ojo Agene,≤100
548855585503561,Panda-tut  Enterprises Limited,Panda-tut Enterprises Limited,≤100
103479562082984,Frontline Youth Creativity Initiative,Frontline Youth Creativity Initiative,≤100
171885956874687,Because Of Our Tomorrow,BOOT Party,≤100
299567433503314,SDN,Stakeholder Democracy Network,≤100
100202924924063,Page 36,Page 36,≤100
1509451939279618,Hon. Iduma Igariwey Enwo,Iduma Enwo Igariwey,≤100
113891508248179,Chi market place,Chinemere Okoro Wilfred,≤100
107241665289643,Nigeria 4 Peter Obi,Ajibola Adeboye,≤100
878141452335886,The Hope For Nigeria,Kerry Kenu,≤100
590202251174437,Interfaith Dialogue Forum for Peace,Interfaith Dialogue Forum for Peace,≤100
194110890622942,Leadership News,Samuel Chukwunalue Ossai,≤100
109405722042764,"Federation of Muslim Women's Association in Nigeria- ""Fomwan""",Akinola Toba Julius,≤100
104180761873736,Massive Entertainment.ng,Massive Entertainment,≤100
101649462831068,Delta advocate 4 sheriff uk,Benjamin Mathew,≤100
105186325813166,worldentertainmenttv12,These ads ran without a disclaimer,≤100
103696798885313,Hon Onidare Sunday Bukunmi,Afeez Lawal,≤100
105791789001837,Nigerlite Marketers Concern Forum,Nigerlite Marketers Concern Forum,≤100
254675514979586,Insidestoryng,Martins Onuorah,≤100
114101859961659,Hon. Joe Ikenwe,These ads ran without a disclaimer,≤100
1102698893087946,Pevron Technology,Collins Uwomano Otuwho,≤100
106382095021235,Dr. Chukwuemeka Festus Omaremi Campaign Organization Page.,Dr. Chukwuemeka Festus Omaremi Campaign Organization Page.,≤100
101622722635138,Advocacy For Good Governance,Nnadi Sunny,≤100
110250791882557,Flying Eagles Marketing Services,Flying Eagles Marketing Services,≤100
100316932364169,Engr Hizzo Vibez,These ads ran without a disclaimer,≤100
106820952234883,Professor Ngozi Nma Odu,Tamunokiri Biebele Lawrence,≤100
111529971822200,BeastMarketer,Oladeji Ayinde,≤100
109151592078454,iamadelofficial,These ads ran without a disclaimer,≤100
101075832871727,Progressives For Renewed Hope,Progressives For Renewed Hope,≤100
31292782350,Deutschland.de,These ads ran without a disclaimer,≤100
511160669047435,Senator Bassey Albert  - OBA,Benedict Raphael Ibanga,≤100
102130771750567,Kokou Edem Tengue,These ads ran without a disclaimer,≤100
101620952700531,Babandi Ibrahim,Babandi Gumel Ibrahim,≤100
222308671116355,International Higher Education Teaching and Learning Association,These ads ran without a disclaimer,≤100
105756478574505,Stears,Stears,≤100
