Page ID,Page name,Disclaimer,Amount spent (BAM)
1922268018023038,Raskrinkavanje,UG Zašto ne,126
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
493542940657979,Naša stranka,Naša stranka,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
109652028193268,Revizije info,Revizije info,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
1676047195961611,Impuls,"Udruženje građana ""Impuls""",≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
147315858633088,Istinomjer,Istinomjer,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
2148421271917226,Nedim Salihagić,Salihagić Nedim,≤100
102343781660824,Ajdin Holjan,Ajdin Holjan,≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
100044353152888,Investicijska fondacija Impakt,These ads ran without a disclaimer,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
1607622842896752,interview.ba,Fondacija Infohuse,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
332476724335,Retap,These ads ran without a disclaimer,≤100
163080080447411,Републичка странка Српске,Filip Lučić,≤100
1708788089341925,Polaris Awards,These ads ran without a disclaimer,≤100
116594267992355,design33_mk,These ads ran without a disclaimer,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
1407800559480010,Hirmer Verlag,These ads ran without a disclaimer,≤100
124306738411862,InfoRadar,Udruženje za medijski aktivizam (UMA),≤100
