Page ID,Page name,Disclaimer,Amount spent (MXN)
285058928236909,Mauricio Vila,Mauricio Vila,2523
1583631301915573,Liborio Vidal,Liborio Vidal Aguilar,1942
1528235827246797,Yucatán al Momento,Yucatán Al Momento,1466
428903227172775,AyuntaMÉRIDA,AyuntaMÉRIDA,997
105922448818613,Mario Peraza,Mario Xavier Peraza Ramírez,920
349362031895959,Julián Zacarías Curi,Julián Zacarías Curi,751
103959544551197,Dermoter - Capacitación en Medicina Estética y Antiedad,Manuel Enrique Bernal Illarza,556
102084795217656,Cuatro T,Cuatro T Noticias,532
112275727929478,Don Politicón,Don Politicon,507
303184083041100,Gobierno del Estado de Yucatán,Gobierno del Estado de Yucatán,482
350508488860,Renán Barrera,Renán Barrera,444
56713285274,Greenpeace México,Greenpeace México,399
1861550397441449,Revista32,Revista32,382
107732841148576,Esteban Abraham Macari,Esteban Abraham Macari,359
101916295196074,Juan José Martin,Redes Sociales,331
469246976533189,Santiago Creel,SantiagoCreelM,319
645731535452116,FactoMétrica,FactoMétrica,313
326647354840146,Sergio Gutiérrez Luna,Sergio Gutiérrez Luna,268
1511547795807122,Federica Quijano,Federica Quijano,230
325192067516383,Diego Avila,Diego Avila,199
346352612235933,Verónica Camino Farjat,Verónica Camino Farjat,198
113990284949467,Avance y Progreso,avanceyprogreso.com,188
109634395756375,Save the Children México,Save the Children México,185
923633637651202,Morena Sí,Morena Sí,171
618999065395266,Mérida sin censura,Mérida sin censura,169
101267031439463,Voz de las Empresas,Consejo de la Comunicación,155
107925032255657,Cadena Transformación,Cadena Transformacion,153
115475744802204,Oleada 4T,Oleada 4t,129
110995168602495,Así se Informa,Asi se Informa,126
418046408944771,Gonzalo Puerto,Gonzalo Puerto,124
156639921819,Gii360,Gii360,117
102781821943598,Quintana Roo Verdadero,Paul Martinez Chavez,116
843997619008277,Denuncia Península,Denuncia Península,109
118089944564637,El México que Informa,El México que Informa,108
1297159123630144,Ulises Ruiz Ortiz,Ulises Ernesto Ruiz Ortiz,105
100732580703775,El tiempo Yucatán,El tiempo Yucatán,≤100
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,≤100
111335258596893,Mandarina Noticias,Mandarina Noticias,≤100
104620592430694,Morena Sí Yucatán,Morena Sí Yucatán,≤100
104048655999102,El Pulpo Indiscreto,El Pulpo Indiscreto,≤100
116433311381559,Crónicas de a Pie,Cronicas de a Pie,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
114158248252278,Convocatorias 2023,Convocatorias 2023,≤100
110076345364968,Pau Peniche,Pau Peniche,≤100
107982061699172,Tolok Negro,Tolok Negro,≤100
102255904996475,Geovanna Campos Vazquez,Julián Reynoso Mazoy,≤100
478291252519331,Mente en blanco,Mente en Blanco,≤100
1796521797308237,Noticias a la mano,Noticias a la mano,≤100
110731518636712,Por el Cambio,porelcambiomx.com,≤100
