Page ID,Page name,Disclaimer,Amount spent (CAD)
235872037238940,She Is Indigenous,Les Femmes Michif Otipemisiwak / Women of the Métis Nation,≤100
510183342342621,Bell MTS,Lavanya Rajaian,≤100
163336718421,PSAC - AFPC,PSAC - AFPC,≤100
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
1771820039731500,Al-Ayn Social Care Foundation - Canada,Al-Ayn Social Care Foundation Canada,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
1347228948633916,MLA Canada,These ads ran without a disclaimer,≤100
1631963700446342,CheckUpProject,Anthony Christian Romito,≤100
85291563763,ICNA Relief Canada,ICNA Relief Canada,≤100
149359161748927,Inuit Tapiriit Kanatami,Inuit Tapiriit Kanatami,≤100
202220023130891,Bell Canada,Bell Canada,≤100
1065217483613421,Anthony Lacavera,Anthony Lacavera,≤100
901776976544599,RBC Wealth Management,RBC Wealth Management,≤100
111404328067824,Friends of Land Use Planning,Friends of Land Use Planning,≤100
117109432079,CAMH Foundation,CAMH Foundation,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
376006035816016,Storyworth,These ads ran without a disclaimer,≤100
925033857594085,SureHealth Canada,SureHealth,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
106231507615280,Delivering Community Power - Vers des collectivités durables,Canadian Union of Postal Workers,≤100
116190118504646,Wisdom2Action,Faelynn Eris Johnstone,≤100
35715544220,Stand.earth,Stand.earth,≤100
1589839557920915,National Disability Credit Alliance,National Disability Credit Alliance,≤100
985797494956599,The News Forum,The News Forum,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
108635379686,CNIB,CNIB,≤100
405377872902754,Canada Action,Canada Action,≤100
1671097993122619,Children Believe,Children Believe,≤100
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
188738344531980,Inter Pares,Inter Pares,≤100
103655764654302,Indigenous Leadership Initiative,The Indigenous Leadership Initiative,≤100
107588675613544,Chilltv,Berris Karden,≤100
102681295928479,GenAction/GenerationAction,GenAction/GenerationAction,≤100
133690690015346,USJE - SESJ,USJE - SESJ,≤100
184906186150,The Toronto Star,The Toronto Star,≤100
159713615718,WWF-Canada,WWF-Canada,≤100
108623238800454,Big River Analytics,Big River Analytics,≤100
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,≤100
1798578616828336,"Indus Development Foundation, Canada",These ads ran without a disclaimer,≤100
111582684014878,Ryan Williams MP Bay of Quinte,Bay of Quinte Conservative Association,≤100
17776925331,Science North,Science North,≤100
674109146110155,Debunk Inc,Debunk Inc,≤100
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),These ads ran without a disclaimer,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
214839395204315,Centre canadien de protection de l'enfance,Canadian Centre for Child Protection,≤100
102641588585816,Victoria Rumble Room,JOHNY 0 JURICIC,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
353695508437982,Oceans North,Oceans North,≤100
106764462731658,Honest Reporting Canada,Honest Reporting Canada,≤100
336963316348550,Ucore Rare Metals Inc.,Ucore Rare Metals Inc.,≤100
105020357850802,Pivot,Pivot,≤100
367461053332566,Community-Based Research Centre - CBRC,Community-Based Research Centre,≤100
109210999137883,Canada's History,Canada's History,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
755434034570302,Yukon Federal Green Party,Green Party of Canada - Yukon Electoral District Association,≤100
1150994581612673,Conservative Journal of Canada,Conservative Journal of Canada,≤100
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,≤100
113305766875943,SIDE-Sommet international de l'écocitoyenneté,SIDE-Sommet international de l'écocitoyenneté,≤100
394745970602999,The Council of Canadians,The Council of Canadians,≤100
114286393699596,The Peak,The Peak Media Collective Inc.,≤100
157877769716452,Brendan Hanley,"Brendan Hanley, MP",≤100
12101479244,B'nai Brith Canada,B'nai Brith Canada,≤100
101263555813789,NorthernBeat News,Northbeat News,≤100
714595698939267,TPC - Therapeutic Psilocybin for Canadians,Therapsil,≤100
605582973434788,Doctors Without Borders/Medecins Sans Frontieres (MSF),Doctors Without Borders/Médecins Sans Frontières (MSF) Canada,≤100
254985577276,Humanitarian Coalition/ Coalition Humanitaire,Humanitarian Coalition/ Coalition Humanitaire,≤100
869127933125944,Indigenous Link,Karri Ellen Tougas,≤100
392629388021829,Ally Global Foundation,Ally Global Foundation,≤100
728747700517089,Michael Barrett,Michael Barrett,≤100
239189446155807,margyreidbooks.com,Margaret A Reid,≤100
300711017564,EverythingZoomer,Zoomer Magazine,≤100
134455149912301,Seva Canada,Seva Canada,≤100
154462904588700,Enbridge Gas,Enbridge Gas,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
823970554364200,Ancient Forest Alliance,Ancient Forest Alliance,≤100
409515435789954,MOVMA : Mais Où Va Le Monde d'Aujourd'hui?,Habib Rihane,≤100
316302965122489,Clean Energy Canada,Clean Energy Canada,≤100
112552578373032,Resistance Press,Resistance Press,≤100
1518844441698811,Association médicale canadienne,Canadian Medical Association,≤100
372498358268,Manitoba NDP Caucus,Manitoba NDP Caucus,≤100
152467601467262,BMO Groupe financier,BMO Groupe financier,≤100
280042975447279,The Fellowship,The Fellowship,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
1242717912408041,Stephanie Kusie,"the Office of Stephanie Kusie, MP",≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
144952302745324,Nuclear Waste Management Organization,the Nuclear Waste Management Organization,≤100
186856648056251,Niki Ashton,Niki Ashton,≤100
169042736456594,All Out,ConnectAd,≤100
151415004877917,Institut économique de Montréal,Institut économique de Montréal,≤100
112254745095668,Across Media,These ads ran without a disclaimer,≤100
279930092936759,The SHE Mark: SHEruns • SHEmakes • SHEowns • SHEgoverns,These ads ran without a disclaimer,≤100
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100
1974341709505895,Viral X Files,These ads ran without a disclaimer,≤100
