Page ID,Page name,Disclaimer,Amount spent (PLN)
57544755889,Amnesty International Polska,Amnesty International Polska,291
178362315106,European Parliament,European Parliament,172
176114889652,Kancelaria Premiera,Kancelaria Premiera,171
196334343778888,Polskie Centrum Pomocy Międzynarodowej (PCPM),PCPM with Facebook ad credits,164
654912251187357,Grupa PGE,Grupa PGE,142
228366267271894,Warsaw Enterprise Institute,Fundacja Warsaw Enterprise Institute,127
136884656519145,IOM Poland,International Organization for Migration,127
111465470197991,Mateusz Morawiecki,Mateusz Morawiecki,119
513969188677442,Compassion Polska,Compassion Polska,111
63563473556,Gazeta Wyborcza,Gazeta Wyborcza,110
182038191908977,Cyfryzacja KPRM,Kancelaria Prezesa Rady Ministrów,108
108675458379147,Liczy się energia,Liczy się energia,≤100
144808095552639,ING Polska,ING Polska,≤100
364944070895141,Norton Richmon,These ads ran without a disclaimer,≤100
207653439276138,Fundusze Europejskie dla Dolnego Śląska,Fundusze Europejskie dla Dolnego Śląska,≤100
339855706171439,Dobra Fabryka,Dobra Fabryka,≤100
273827962690526,Otwarte Klatki,Otwarte Klatki,≤100
311766890555,Fundacja Batorego,Fundacja Batorego,≤100
228168274881,wysokieobcasy,wysokieobcasy,≤100
50063176484,TVN24,TVN,≤100
102792325966064,Kopalnia kitu,Kopalnia Kitu (DoubleD Marketing),≤100
469702339755768,Paweł Tanajno Polska Liberalna Strajk Przedsiębiorców,Iam4u.pl,≤100
147547541961576,Council of the European Union,Council of the European Union,≤100
107265068092174,Onet Premium,Ringier Axel Springer Polska,≤100
180185019111,Tygodnik Powszechny,Tygodnik Powszechny,≤100
475584852475176,Pozytron,Bartłomiej Jan Ginter,≤100
427646927347438,A4 Katowice - Kraków,Stalexport Autostrada Małopolska S.A.,≤100
133482470024453,Newsweek Polska,Newsweek Polska,≤100
1477251852486946,Kosma Złotowski,Grupa Europejskich Konserwatystów i Reformatorów,≤100
250387950908,Tygodnik Solidarność,Tygodnik Solidarność,≤100
108301418501661,Odszkodowania Za Represje 1944-1989,Łukasz Świątek,≤100
104921858016507,Dzień Dobry Podatki,Michał Wilk,≤100
300745193630,Fundacja Pro - Prawo do Życia,Fundacja Pro - Prawo do Życia,≤100
434534466623218,Wojciech Zubowski,Wojciech Zubowski,≤100
393084100793680,Wiedza i Praktyka,Wiedza i Praktyka,≤100
1190568991079766,Polska za życiem,Fundacja Instytut Na Rzecz Kultury Prawnej Ordo Iuris,≤100
1581518611867021,Zbigniew Ziobro,Zbigniew Ziobro,≤100
168737999982045,Visegrad Insight,Visegrad Insight,≤100
382480678964431,Mariusz Gierus - Radny Rady Miejskiej Jeleniej Góry,Mariusz Karol Gierus,≤100
426784938154184,PrzyjacieleZwierzat.pl,PrzyjacieleZwierzat.pl,≤100
125185964281959,Centrum Edukacji Obywatelskiej (CEO),Centrum Edukacji Obywatelskiej (CEO),≤100
1659680027600979,Bydgoski Budżet Obywatelski,bydgoszcz.pl,≤100
147284671976535,Jak wygrać wybory? Praktycznie o kampaniach wyborczych,Jacek Babiel,≤100
142614625077,WWF Polska,WWF Polska,≤100
543228812481111,Donald Tusk,Platforma Obywatelska RP,≤100
391098174296294,Super Express,se.pl,≤100
137358556439286,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,Ośrodek Monitorowania Zachowań Rasistowskich i Ksenofobicznych,≤100
104061062331637,Pałac Saski,Pałac Saski Sp. z o.o.,≤100
514735281965536,Demagog,Stowarzyszenie Demagog,≤100
1683534065241470,OKO.press,OKO.press,≤100
178415208919146,Solidarna Polska,Solidarna Polska,≤100
131511477684330,Znak Horyzont,Społeczny Instytut Wydawniczy Znak sp. z o.o.,≤100
103268241129869,Fundacja Veritas,FUNDACJA VERITAS,≤100
305401181544,UNICEF Poland,UNICEF Polska,≤100
173086948664,Infor.pl,Infor.pl,≤100
255100403945,Polityka,Polityka,≤100
101376965033041,BSSF/Belarusian Sport Solidarity Foundation,Belarusian Sport Solidarity Foudation,≤100
1298855813504209,Akademia Księgowości,AKADEMIA KSIĘGOWOŚCI SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ,≤100
271502918243,Polski Czerwony Krzyż (PCK),Polski Czerwony Krzyż (PCK),≤100
198196133533089,Polska Misja Medyczna / Polish Medical Mission,Polska Misja Medyczna / Polish Medical Mission,≤100
102577288350341,Super Biznes,se.pl,≤100
157458232131,Prawo i Sprawiedliwość,Prawo i Sprawiedliwość,≤100
103679182581262,Rafał Rajczakowski,Rafał Rajczakowski,≤100
521216701360487,MURATOR,MURATOR,≤100
143951191449,Profinfo.pl,Wolters Kluwer PL,≤100
1863743663893316,Fundusz Obywatelski im. Henryka Wujca,Fundacja dla Polski,≤100
153679474688551,Wydawnictwo Fronda,Wydawnictwo Fronda,≤100
196115507797384,Agnieszka Skonieczka - radna miasta Zgorzelec,Agnieszka Skonieczka - radna miasta Zgorzelec,≤100
406758116099067,Fundacja Kasisi,Fundacja Kasisi,≤100
102727121816068,Святлана Ціханоўская,These ads ran without a disclaimer,≤100
102199115364566,Michał Woźnica Blog,Michał Woźnica,≤100
104072609268600,Zmarszczki są piękne,Archipelag Inicjatyw,≤100
1486690634950930,Jerzy Wrębiak - Burmistrz Brzegu,Jerzy Wrębiak - Burmistrz Brzegu,≤100
106708966025605,Wydawnictwo W.A.B.,Grupa Wydawnicza Foksal,≤100
106021531108272,On Holiday - Apartamenty w Świeradowie,These ads ran without a disclaimer,≤100
130220166122,Kupuj odpowiedzialnie,Kupuj odpowiedzialnie,≤100
1660290804264612,Instytut Bezpieczeństwa i Rozwoju Międzynarodowego,Magdalena Rochnowska,≤100
