Page ID,Page name,Disclaimer,Amount spent (MXN)
987798421233861,"Por tí, contigo MX.",Jesus Gonzalez Lozano,7735
104209965658426,InfoPoint,José Ramón Rodriguez Romero,6716
577664992340571,Alfonso Durazo,Alfonso Durazo,4258
102121839522309,Conoce Más,Conoce Más,3630
101297736218883,Mujeres en la lucha,Mujeres en la lucha,3537
555030401187058,Manuel Scott S,Jesus Manuel Scott Sanchez,2342
115866258181287,Haremos Historia,Haremos Historia,2093
111493497446745,Sondeo Ciudadano MX,Jesus Gonzalez Lozano,1972
114871741627741,Cambio al Guinda,Cambio al Guinda,1616
101204342089098,Diana Karina Barreras,Diana Karina Barreras,1458
115473561466606,Transformando con valor,Transformando con Valor,1399
136017836425540,Gobierno del Estado de Sonora,Gobierno del Estado de Sonora,1145
110171835367463,Portada Informativa,Portada Informativa,1006
118921468203786,Movimiento Ciudadano,Movimiento Ciudadano,874
108291675564193,El Mundo Noticias,El Mundo Noticias,811
111290081772772,Frontera de México,Frontera de México,779
102281232785079,Noticias del Mundo,Noticias del Mundo,610
537537733094774,Wasapraka,Wasapraka,583
362430908370,Aeromexico,Aeromexico,583
103813715878847,Mujeres Mexicanas,Mujeres Mexicanas,573
1520610478183053,Badabun,Badabun,512
834235483357799,Municipio de Navojoa,Municipio de Navojoa,494
101858486275437,Izquierda de réplica,Izquierda de réplica,484
103520535400756,Jorge Alberto Elias Retes,JORGE ALBERTO ELÍAS RETES,396
254852601222832,Cemex México,CEMEX México,392
102404152145401,El Diario de Sonora,Diario Sonora,372
107003701683545,Migra Noticias,Migra Noticias,368
215155355246903,Francisco Cabeza De Vaca,Francisco Cabeza De Vaca,349
858565590850942,Mafer Mx,These ads ran without a disclaimer,336
120475107640369,La Realidad de hoy,La Realidad de hoy,299
120607030955709,Todo Noticias,Todo Noticias,295
116013104730058,México en el Mundo.,México en el Mundo.,289
208424065888755,Gildardo Real Ramírez,Gildardo Real Ramirez,281
56713285274,Greenpeace México,Greenpeace México,256
1861550397441449,Revista32,Revista32,256
107925032255657,Cadena Transformación,Cadena Transformacion,248
119813324392503,Latitud Cero,Latitud Cero,244
102551913153712,Ricardo Monreal A.,Ricardo Monreal Ávila,239
493453457351145,Coparmex Nacional,Coparmex Nacional,217
120385634315272,Tiempo de Noticias,Tiempo de Noticias,200
171494803269262,Noticias México,euthenics,197
923633637651202,Morena Sí,Morena Sí,195
116546948099512,Times Mujer Mx,Times Mujer Mx,193
110187414493874,Plataforma Informativa Mexicana #PIM,euthenics,189
116433311381559,Crónicas de a Pie,Cronicas de a Pie,183
381985873573,Partido de la Revolución Democrática PRD,Partido de la Revolución Democrática,176
354326078079338,Campaigns and Elections Mexico,Campaigns & Elections México,175
117578037942108,Democracia Informada,https://democraciainformada.com/,171
133478060111915,Cemex Impacto Social,CEMEX México,159
118838897897085,La Carne Asada de Marcelo en Nogales,José Ramón Rodriguez Romero,150
118621424595489,Comiendo con El Carnal - Ya sabes cual,Francisco Guillén Montufar,138
104800055232221,Electoralia,electoralia,134
101555818455943,"Rafael ""Rafa"" Ramírez",Jose Rafael Ramírez Morales,134
102107279495045,Las netas,LASNETAS.ORG,112
361036630742937,La Política Online MX,La Política Online MX,106
300882842026,Doritos,These ads ran without a disclaimer,≤100
110550398683823,Pasión por comunicar,Maximizando Ideas,≤100
239726076054918,Partido del Trabajo México,Partido del Trabajo México,≤100
104658292657604,Rumor Veraz,Rumor Veraz,≤100
107835132086966,Juan Jose Araiza Rodríguez,Juan Jose Araiza Rodriguez,≤100
101701991930418,UNIDEV,UNIDEV,≤100
109030278835032,Venta Directa,Javier Santes,≤100
1415863341806268,DMC - Music Center,CENTRO DE ENCUENTRO ARTÍSTICO DMC A.C.,≤100
112917681651045,mexicolectivo,mexicolectivo,≤100
109634395756375,Save the Children México,Save the Children México,≤100
111980298454643,Miguel Ángel Sánchez Rivera,Miguel Ángel Sánchez Rivera,≤100
103614461742259,Rogelio Cota,Rogelio Enrique Cota Gutierrez,≤100
123382667413696,Estudios de Opinión Pública by Demoscopia Digital,Estudios de Opinión Pública by Demoscopia Digital,≤100
119585627793846,Artillería Política,Artillería Política,≤100
139767742461,Manuel Velasco Coello,Luis Humberto Morales Paniagua,≤100
111094778258609,Chema Martínez,Chema Martínez,≤100
48966795116,Amnistía Internacional México,Amnistía Internacional México,≤100
101639172897577,Por Ella por Todas,Por Ella por Todas,≤100
803041666459797,Enrique de la Madrid,Enrique de la Madrid,≤100
1070896996438683,No te calles,No te calles,≤100
1494007934070356,México en los números,México en los números,≤100
101534482461321,VAMOS,Vamos Sonora,≤100
180425288675416,Manuel Rodríguez González,Manuel Rodríguez González,≤100
108691922194941,Convocatorias 2023B,Convocatorias 2023,≤100
100430528133355,Información México,Información México,≤100
739809672749132,Nuevo Sonora,Nuevo Sonora,≤100
100867376619769,Xóchitl Gálvez Ruiz,Xóchitl Gálvez Ruiz,≤100
206323119403212,Mario Delgado Carrillo,Mario Delgado Carrillo,≤100
213693228664478,Cámara de Diputados - H. Congreso de la Unión,Camara de Diputados - H. congreso de la unión,≤100
119588441128670,Ferdando Lanota,Efecto Regio,≤100
112627505161171,Paty Tere,Tu Vecino Informa,≤100
147751821930575,Salud Digital Fundación Carlos Slim,Fundación Carlos Slim,≤100
107738917712607,ALA,Alexa Trujillo,≤100
105609739229787,Diario Mensajero,Diario Mensajero,≤100
117808668000040,La Gaceta México,La Gaceta México,≤100
177319665650476,ClikiSalud - Fundación Carlos Slim,Fundación Carlos Slim,≤100
149356031821584,Arena Pública,Arena Pública,≤100
245495562137150,Mitofsky,Roy Campos,≤100
