Page ID,Page name,Disclaimer,Amount spent (ZAR)
102765088210163,Action SA,ActionSA,182
740116816003959,Western Cape Government,Western Cape Government,173
817419378298114,Herman Mashaba,ActionSA,≤100
136956534616,Times LIVE,TimesLIVE,≤100
114506216924214,Centre For Risk Analysis,Centre For Risk Analysis,≤100
133307190069756,Amnesty International South Africa,Amnesty International South Africa,≤100
6011868110,Democratic Alliance,Democratic Alliance,≤100
187645864452,Vryheidsfront Plus / Freedom Front Plus,Vryheidsfront Plus / Freedom Front Plus,≤100
106172744063430,The Daily Friend,The Daily Friend,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
119736861394881,Financial Mail,BusinessLIVE,≤100
111482948880402,Hunter's,These ads ran without a disclaimer,≤100
107169379305548,TLU SA,TLU SA,≤100
103278761413963,Empowering SA,Empowering SA,≤100
165246196904704,Sakeliga,Sakeliga,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
2145594122138312,Action Society,Action Society,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
134187920103120,Dr. J. Reid (Neurologist),Johan Reid,≤100
794336640617861,Cyril Ramaphosa Foundation,Cyril Ramaphosa Foundation,≤100
311936835992045,Dear South Africa,DearSA,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
100417379468020,Agronomy MDPI,These ads ran without a disclaimer,≤100
101654607896202,BeforeCrypt,These ads ran without a disclaimer,≤100
1079743815448235,Glencore,These ads ran without a disclaimer,≤100
131189377574,MDPI,These ads ran without a disclaimer,≤100
188842724507690,مفوضية اللاجئين,These ads ran without a disclaimer,≤100
102093685620627,Best Diplomats,These ads ran without a disclaimer,≤100
