Page ID,Page name,Disclaimer,Amount spent (THB)
102807719039442,พรรครวมไทยสร้างชาติ United Thai Nation Party,พรรครวมไทยสร้างชาติ United Thai Nation Party,≤100
157659344260788,จุรินทร์ ลักษณวิศิษฏ์ Aoodda,Jurin Laksanawisit,≤100
105347558390671,นริสสร แสงแก้ว,Attaporn Pohkaew,≤100
104427797605274,ดร.เฉลิมชัย ศรีอ่อน รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,ดร.เฉลิมชัย ศรีอ่อน รัฐมนตรีว่าการกระทรวงเกษตรและสหกรณ์,≤100
1105604039583762,Line One สว.นท. ขอเชิญส่งประวัติ ส่วนตัว องค์กร เพื่อเข้ารับรางวัลประจำปี,Suksan Booran,≤100
296508406790,"Democrat Party, Thailand พรรคประชาธิปัตย์","Democrat Party, Thailand พรรคประชาธิปัตย์",≤100
216147078543372,สำนักงานคณะกรรมการการเลือกตั้ง,สำนักงานคณะกรรมการการเลือกตั้ง,≤100
102530815945359,ชูชีพ ตรีโภคา,Areeya Namdokmai,≤100
103093255305223,Be Worth Shop,Sureerat Mankannan,≤100
100240152175449,ป้าโส FC by Tacina,Dunyawat  Bamrungchan,≤100
100530401779420,พรรคไทยภักดี,พรรคไทยภักดี,≤100
972019486321939,บู้ จเด็ศ จันทรา,จเด็ด จันทรา,≤100
115922723434700,ครูเจพีสรุปย่อ for Teacher,ครูเจพีสรุปย่อ for Teacher,≤100
103668907891539,การเมือง Kanmuang,การเมือง Kanmuang,≤100
108515294626891,สอบข้าราชการท้องถิ่น By Thurakan,Chiraphorn Thuree,≤100
116222464404274,999 ประมูลเสื้อ,These ads ran without a disclaimer,≤100
112706641077875,สจ.ดนุภัทร์ เชียงชุม,สจ.ดนุภัทร์ เชียงชุม,≤100
204016840519336,ศ.ดร.นฤมล ภิญโญสินวัฒน์,ศ.ดร.นฤมล ภิญโญสินวัฒน์,≤100
177948972256358,เอกนัฏ พร้อมพันธุ์ (ขิง),Chonticha Mahachai,≤100
113001706909463,สส.เป้ นภาพร เพ็ชร์จินดา Dr.Napaporn Petchinda,สส.เป้ นภาพร เพ็ชร์จินดา Dr.Napaporn Petchinda,≤100
2091153520919518,อนุทิน ชาญวีรกูล,อนุทิน ชาญวีรกูล,≤100
107612328588715,The Voters,สันติสุข กาญจนประกร,≤100
100545119426784,พีระพันธุ์ FC,Bunsong Rodyo,≤100
111341764925564,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,สำนักสนับสนุนการพัฒนาระบบสุขภาพ - สำนัก 7 สสส.,≤100
601953326929372,ธัญวัจน์ กมลวงศ์วัฒน์ - Tunyawaj Kamolwongwat,Tunyawaj Kamolwongwat,≤100
152665702176493,Ringsideการเมือง,Ringsideการเมือง,≤100
190923294988741,สอบครูผู้ช่วยนะ,สอบครูผู้ช่วยนะ,≤100
926987187407063,ประชาสัมพันธ์ เทศบาลนครนครราชสีมา,Ramote Prasertklang,≤100
114914794432449,กฎหมายใช้สอบราชการ by Æ+,กฎหมายใช้สอบราชการ by Æ+,≤100
112820291638276,สุทัศน์ บุญเพ็ง,These ads ran without a disclaimer,≤100
112073738279329,สิงโต - ศักดิ์สิทธิ์ ขาวทอง,สิงโต - ศักดิ์สิทธิ์ ขาวทอง,≤100
106561034744198,ลอรี่ - พงศ์พล ยอดเมืองเจริญ,ลอรี่ - พงศ์พล ยอดเมืองเจริญ,≤100
1964681493614060,ดาวแปดแฉก,These ads ran without a disclaimer,≤100
101391206118142,อุ๋งอิ๋ง - ปานรดา ปัณณธรวรเมธ - Panrada pannathonworameth,Panrada Pannathornworameth,≤100
106424334608064,กาลครั้งหนึ่ง By โค้กซีโร่,These ads ran without a disclaimer,≤100
104156305593898,Tranquillity Liberty,These ads ran without a disclaimer,≤100
100403625993896,Next cracker,These ads ran without a disclaimer,≤100
