Page ID,Page name,Disclaimer,Amount spent (PYG)
175406365841914,Arnoldo Wiens,Global Agencia,1179188
1468570519872644,Santiago Peña,PRANA SA,1111111
242118359309178,Ricardo Estigarribia,Douglas Mateus Hendges,1016233
862862090459595,Seba Villarejo,Juan Sebastian Villarejo Velilla,603030
110447625137045,Pilar Callizo,PautaPY,563347
406051639796522,Eduardo Zavala,Eduardo Zavala,361259
286989224667281,Marito Abdo,Marca Py,316264
532716330164048,Sole Núñez,Soledad Núñez,258993
102266292553995,Sucia Política,Diego Ricardo Ramírez,246703
309537729651941,JuanMa Brunetti,Global Agencia,238635
109700221917436,Rodrigo Blanco Amarilla,Rodrigo Blanco Amarilla,236852
105796025619350,Tati Giménez Diputado 2023,Patria Querida,212273
266016903502005,Senador Carlos Gómez Zelada,Senador Carlos Gómez Zelada,202061
100188219465134,Senador Derlis Osorio,Derlis Ariel Alejandro Osorio Nunes,199725
386081914814521,Martin Burt,Martin 2023,187590
109830218400800,Lea Giménez,Lea Raquel Gimenez Duarte,165945
461660720881072,José Rodríguez,Douglas Mateus Hendges,158730
430961180344844,EVER VILLALBA,Ever Federico Villalba Martinez,154992
325540631525675,En La Tecla,En la Tecla,139612
111353505103100,Santi Mbatara,Somos Paraguay,133405
124625661665046,Patrick Kemper,Patrick Paul Kemper Thiede,126406
1151984808290856,Hugo Portillo,Hugo Portillo,126335
106104815567034,Luis Villalba,Cesar Joel Godoy Rojas,125083
199949073442305,Lilian Samaniego,Adventura,111793
106981968505171,Adi Vázquez,Aditardo Vázquez Rojas,105530
297881240653321,Diputado Edgar Acosta Alcaraz,Rosa Teresa Duarte Soto,101136
109071601870453,Leandro Prieto Ruiz,Leandro Jose Prieto Ruiz,94672
106257452820864,Tito Saguier,Tito Saguier,92959
102467002671611,Jorge Heisecke,Jorge Heisecke,87650
132554373464255,La Nación,Nación Media,79365
124476131441330,Partido Hagamos,Partido Hagamos,75932
965982976748127,HUGO MOREL,Hugo Milciades Morel Figueredo,75066
405176719648043,Dr. César Meza Bría,Esteban Giovanni Fortunatti,62649
578926285590203,Edgar Ibáñez,Edgar Moises Ibañez Baez,60036
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,59497
102193762632115,Patricia dos Santos,Patricia Dos Santos,57720
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,54267
110311005122985,Guillermo Sosa,Guillermo Sosa,53434
105587720883344,Bettina Aguilera,Bettina Rosmary Aguilera Paniagua,53099
107587622053186,Dra. Vivian Santander 2023,Santander Santander Clinica,46904
110060281794994,Luis Talavera Alegre - Presidente 2023,José Emanuel Ruiz Díaz Bogado,44733
153958777947957,Paulo Reichardt,Paulo Reichardt,44471
180074438672628,Somos Noticias,Somos Paraguay,44300
2033757383511165,Mario Paz Castaing,Rocio Magali Moreno Vera,39981
100617802815343,Orlando Penner Senador 2023,Orlando Penner Dürksen,38214
107351575426755,Dani Arce Senador,Victor Daniel Arce Gonzalez,37453
1094373423935985,German Solinger,Grissel Zárate Sotelo,36075
299252357224023,Darío Filártiga Opción 23 Senado,Fiorella Maria Sanchez Capurro,36021
105386388829016,Martín Presidente,Hugo Ildefonso Espinola Ricardo,33442
