Page ID,Page name,Disclaimer,Amount spent (DKK)
1427831394175028,Mælken.dk,Mælken.dk,1468
116227401722605,Dansk Flygtningehjælp,Dansk Flygtningehjælp,1252
99632942471,Læger uden Grænser (MSF),Læger uden Grænser (MSF),1151
125934997444897,SuperBrugsen,Coop,967
90497015205,Kvickly,Coop,701
26458152911,SOS Børnebyerne,SOS Børnebyerne,677
276770505228,Folkekirkens Nødhjælp,Folkekirkens Nødhjælp,666
178362315106,European Parliament,European Parliament,491
65929129383,Røde Kors,Røde Kors,459
116269191760882,DSB,DSB,430
59143726810,Psykiatrifonden,Psykiatrifonden,396
12860228293,Politiken,Politiken,394
67571270393,Red Barnet,Red Barnet,370
72672361910,Børns Vilkår,Børns Vilkår,338
1688214178159008,BARONS,BARONS,322
5624899398,Mellemfolkeligt Samvirke,Mellemfolkeligt Samvirke,318
63691965101,UNICEF Danmark,UNICEF Danmark,313
399210657232918,PlanBørnefonden,PlanBørnefonden,285
748887235210811,Obton Forvaltning A/S,Obton A/S,266
155596147784577,WWF Verdensnaturfonden,WWF Verdensnaturfonden,222
287306323369,Børnecancerfonden,Børnecancerfonden,203
106468772046278,Project Greensand,Project Greensand,190
17428770950,RÆSON,Clement Kjersgaard,180
867877683280051,Weekendavisen,Weekendavisen,173
107976064975368,Drivkraft Danmark,Drivkraft Danmark,173
109012749124622,3F - Gør dig stærkere.,3F - Danmarks Stærkeste Fagforening,151
55365680705,Greenpeace Danmark,Greenpeace Danmark,150
12787473132,Berlingske,Berlingske,145
442403485851495,Morten Helveg Petersen,Morten Helveg Petersen,141
223040066022,Enhedslisten,Enhedslisten,132
105511328705392,HØRT,Børns Vilkår,126
102154048301476,Lederstof.dk,Lederne,125
38507331439,Danmarks Naturfredningsforening,Danmarks Naturfredningsforening,124
250994288337708,Sex og Samfund,Sex og Samfund,122
304554445813,Videncentret Bolius,Videncentret Bolius,109
276145368333,Bedre Psykiatri - Landsforeningen for pårørende,Bedre Psykiatri - Landsforeningen for pårørende,105
109450894144575,Kontrast,Kontrast.dk Aps,≤100
132755243459426,I love øko,Økologisk Landsforening,≤100
337166195327,BRYD TAVSHEDEN,BRYD TAVSHEDEN,≤100
167887506877,AIDS-Fondet,AIDS-Fondet,≤100
1677055535924085,Røgfri Fremtid,Røgfri Fremtid,≤100
144098125661833,Nordea Invest,Nordea Invest,≤100
261599053881378,Fagbevægelsens Hovedorganisation,Fagbevægelsens Hovedorganisation,≤100
22030968736,Anima,Anima,≤100
350495955072656,Klimabevægelsen i Danmark,Klimabevægelsen i Danmark,≤100
121570596369,CARE Danmark,CARE i Danmark,≤100
1704424023182897,Politiken Historie,Politiken Historie,≤100
154415494575789,IDA,IDA,≤100
66328502645,Dagbladet Information,Dagbladet Information,≤100
126543540781090,Ældre Sagen,Ældre Sagen,≤100
167891603415958,Lederne,Lederne,≤100
