Page ID,Page name,Disclaimer,Amount spent (ILS)
103907495935157,צו חירום,צו חירום,975
128641160502301,גלובס - Globes,גלובס - Globes,767
113065595006048,ענת כינורי לראשות העיר חולון 2023,ענת כנורי,438
107796574338168,אמיר ברוט,אמיר ברוט,374
500238833397356,ציפי ברנד,ציפי ברנד,309
205264926753225,רוני בלקין Roni Belkin,רוני בלקין,244
453471451391967,אאורה מחדשים את ישראל,These ads ran without a disclaimer,241
159416337497662,Nir Barkat - ניר ברקת,Nir Barkat - ניר ברקת,241
107701748905637,באהבה ליהודי אוקראינה,הרב הראשי לאוקראינה משה ראובן אסמן,225
124395890927240,הקרן החדשה לישראל,הקרן החדשה לישראל,223
140536699429565,המכון למחקרי ביטחון לאומי,המכון למחקרי ביטחון לאומי,200
132107110817900,"מרכז הנדל""ן","מרכז הנדל""ן",189
1915868198652314,האם ראית את האופק לאחרונה?,האם ראית את האופק לאחרונה?,177
204780362875106,מקור ראשון,מקור ראשון,170
178433145502975,Avigdor Liberman - אביגדור ליברמן,ישראל ביתנו,160
977353718949028,מיקי זוהר-  Micki Zohar,ח״כ מיקי זוהר  Micki Zohar,150
604890186681585,מור ויצמן,Mor Weitzman,137
107836625941364,Yair Lapid - יאיר לפיד,מפלגת יש עתיד,133
428948830813584,"מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן","מגדילים - האתר הישראלי להתחדשות עירונית ונדל""ן",129
108037760571199,הקונגרס הישראלי,הקונגרס הישראלי,123
109523830757998,דמוקרטtv,דרכנו,122
198917210119704,שלום עכשיו,שלום עכשיו,121
256244498134186,אגף הביטחון - משרד ראש הממשלה,אגף הביטחון - משרד ראש הממשלה,115
810904589094226,צביקה ברוט - Tzvika Brot,צביקה ברוט - Tzvika Brot,115
155300937864628,המרכז להעצמת האזרח,המרכז להעצמת האזרח,113
104743111658191,Ron Ben Shushan,רון בן שושן,106
111919847028684,שומרים - המרכז לתקשורת ודמוקרטיה,שומרים - המרכז לתקשורת ודמוקרטיה,102
116311335054069,My Israel | ישראל שלי,My Israel | ישראל שלי,≤100
124894077550811,ישראל חופשית,ישראל חופשית,≤100
103183301914371,כוח של אמא,Nataly Milner,≤100
171506896314198,מיטל להבי - Meital Lehavi,מיטל להבי,≤100
106021541456343,קארן טל - Karen Tal,קארן טל - Karen Tal,≤100
1484712825147171,Tomer Warsha Adv • Immigration to Israel • Aliya • Immigrants • Citizenship,"משרד עו""ד תומר ורשה",≤100
562900707171914,ליעד אילני לראשות עיריית רמת-גן,סיעת רמת-גן שלנו,≤100
106136394376777,Idan Yakov,Rama Yarimi,≤100
100301088671913,Tal Hershkovitz,Tal Hershkovitz,≤100
295041184911,עמל- הרב תחומי,Amalnet,≤100
263337740379308,Ran Rahav,Ran Rahav Communications & Public Relations LTD,≤100
147314178787332,אלי יריב - Eli Yariv,אלי יריב,≤100
100978407934166,תנועה ישראלית,Israeli Movement,≤100
1616620351898508,Адвокат Варша • Иммиграция • Рабочая виза в Израиле • Воссоединение семьи,"משרד עו""ד תומר ורשה",≤100
305986442906304,סלע מאיר הוצאה לאור,סלע מאיר דיגיטל,≤100
632806616739261,איציק רוכברגר 2023,איציק רוכברגר 2023,≤100
426502237384307,מפלגת יש עתיד,מפלגת יש עתיד,≤100
102865851897315,ארגון חברות הניקיון בישראל,ארגון חברות הניקיון בישראל,≤100
371986449521679,הקרן למורשת הכותל המערבי,Tal Sanderoni,≤100
134252303927914,Майкл Мур - מייקל מור,Майкл Мур - מייקל מור,≤100
723141737847411,ראובן לדיאנסקי,ראובן לדיאנסקי,≤100
33942762466,Shalom Hartman Institute מכון שלום הרטמן,Shalom Hartman Institute - מכון שלום הרטמן,≤100
221429664638160,קדמה,קדמה,≤100
172654247853282,Shenhav musanbar,Shenhav Musanbar,≤100
94258847306,האגודה לזכויות האזרח בישראל,האגודה לזכויות האזרח בישראל,≤100
108787681841168,רישיון נשק בקליק,Michael Michel Levi,≤100
534335679927121,מועצה אזורית עמק חפר,מועצה אזורית עמק חפר,≤100
444832565529651,המכון הישראלי לדמוקרטיה,המכון הישראלי לדמוקרטיה,≤100
119995701391029,בית בן-גוריון בתל אביב,בית בן גוריון,≤100
57400032655,קבלה לעם,"בני ברוך קבלה לעם ע""ר",≤100
121181764576038,ORT Israel - אורט ישראל,ORT Israel - אורט ישראל,≤100
256546887847232,עיריית רמת גן,עיריית רמת גן,≤100
1514952655390958,משרד תומר ורשה - עורכי דין • הגירה והסדרת מעמד • אשרות בישראל • זכויות אדם,"משרד עו""ד תומר ורשה",≤100
205544429526773,תג מאיר: אור במקום טרור,תג מאיר: אור במקום טרור,≤100
115028251920872,זהבה גלאון Zehava Galon,צו חירום,≤100
1392138171047822,"ארגון נכי צה""ל","ארגון נכי צה""ל",≤100
877405719007268,מכון ארגמן ללימודים שמרניים,מכון ארגמן,≤100
158195257562237,מיכאל לייטמן,"בני ברוך קבלה לעם ע""ר",≤100
117621584537422,"עו""ד ניסן זכריה לראשות העיר חולון",ניסן זכריה,≤100
1877834875821470,איגוד הסגל האקדמי במכללות הציבוריות,כוח לעובדים,≤100
114423103807949,פורום העצמאים,פורום העצמאים בהסתדרות,≤100
108760035823125,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,The Van Leer Jerusalem Institute - מכון ון ליר בירושלים,≤100
558702227875758,רוני רימון,רוני רימון,≤100
2027886563888573,סיון גולדברג - סגן ראש עיריית גבעתיים,רשימת הצעירים - גבעתיים מתחדשת,≤100
767262423350854,פורום הדיור הציבורי,Danny Gigi,≤100
134896023193138,יוזמת ז'נבה,יוזמת ז'נבה,≤100
175285029214345,הציונות הדתית,ציונות דתית,≤100
192242644687256,גל לנצ'נר חבר המועצה בגבעת שמואל,Gal Lenchner,≤100
238566664135,IsraAID,IsraAID,≤100
1160881603976024,מס אמת לרכב עבודה,מס אמת לרכב עבודה,≤100
162089177185799,התאחדות התעשיינים בישראל,התאחדות התעשיינים בישראל,≤100
373759213124752,הזמן הזה,מכון ון ליר בירושלים,≤100
101572232833650,מנדי קרלנשטיין,רון בן שושן,≤100
536794249813012,תומר גלאם - Tomer Glam,עיריית אשקלון,≤100
358391697641207,מחוז דרום - לשכת עורכי הדין,מחוז דרום - לשכת עורכי הדין,≤100
104015018553973,The Genesis Prize - פרס בראשית,Genesis Prize Foundation,≤100
1822651321364643,121 - מנוע לשינוי חברתי,121 - מנוע לשינוי חברתי,≤100
210968782252395,פתחון לב,פתחון לב,≤100
1913755198907011,"המרכז הרפואי לטיפול בהשמנה - ד""ר רז",המרכז הרפואי לטיפול בהשמנה,≤100
212508465430143,מען ארגון עובדים  معًا - نقابة عمالية MAAN Workers Association,WAC-MAAN,≤100
103851895179872,אמהות לביאות,Nataly Milner,≤100
341448679281672,יריב לוין - Yariv Levin,yariv levin - יריב לוין,≤100
1230703323658792,מרכזים לצדק חברתי,מרכזים לצדק חברתי,≤100
304921469636475,סיכוי-אופוק سيكوي-أفق,עמותת סיכוי-אופוק,≤100
325048350950892,רמי גרינברג,עיריית פתח תקוה,≤100
187986401534068,"Amram - עמר""ם - חטיפת ילדי תימן מזרח ובלקן",Amram,≤100
340069009019,ice אייס,ice אייס,≤100
2051373538305014,"קרן שח""ף","קרן שח""ף",≤100
361464970647064,זהר בלום,זהר בלום,≤100
501512673192146,Авигдор Либерман,ישראל ביתנו,≤100
174138752627879,עצומה,עצומה,≤100
1619338854980208,יוסי דגן,המועצה האיזורית שומרון,≤100
655073717925481,קרן ברל כצנלסון,קרן ברל כצנלסון,≤100
116793865137528,בנייני האומה,בנייני האומה ICC Jerusalem,≤100
220045128798930,"עו""ד ידידיה בלומהוף - תביעות משרד הביטחון",משרד עורכי דין ידידיה בלומהוף,≤100
250947744954005,התנועה הקיבוצית,התנועה הקיבוצית,≤100
501178966564217,פורום קהלת Kohelet Forum,פורום קהלת Kohelet Forum,≤100
2036461326389031,Nir A. Cohen,Nir A. Cohen,≤100
401082636658821,איגוד ערים לאיכות הסביבה שרון - כרמל,איגוד ערים שרון כרמל,≤100
193264714026809,Emunah אמונה,ארגון אמונה,≤100
248788905529463,Детали / новости Израиля,Детали / новости Израиля,≤100
34775063966,גדעון סער | Gideon Saar,גדעון סער | Gideon Saar,≤100
387662485168743,LPY הוצאת אזרחות פולנית,LPY הוצאת אזרחות פולנית,≤100
519587265446919,יוראי להב הרצנו - Yorai Lahav Hertzanu,Yorai Lahav Hertzanu,≤100
342134189487993,חיים ביבס Haim Bibas,חיים ביבס Haim Bibas,≤100
424140048151593,אזרחים ותיקים - חולון,אזרחים ותיקים - חולון,≤100
271404389601060,Yaakov Hagoel - יעקב חגואל,Yaakov Hagoel - יעקב חגואל,≤100
1971468032937556,פורום בוחרים בחיים,פורום בוחרים בחיים,≤100
107114480630055,מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה,מוטי גלוסקה - מחקרי ביטחון ואסטרטגיה,≤100
104222621115858,הביטחוניסטים,הביטחוניסטים,≤100
103459003107598,ארגון העיתונאים והעיתונאיות בישראל,ארגון העיתונאים והעיתונאיות בישראל,≤100
368008289967391,יואל גמליאל,Yoel Gamliel,≤100
303720457847,לשכת רואי חשבון בישראל,לשכת רואי חשבון בישראל,≤100
