Page ID,Page name,Disclaimer,Amount spent (PYG)
1468570519872644,Santiago Peña,PRANA SA,293999
109626041763537,Natalicio Chase,Global Agencia,71064
102171848430562,Dr. Noguera 2023,Jacinto Rafael Noguera Arzamendia,46201
105977768646306,Bernardo Zárate Gobernador,Bernardo Zárate Gobernador,26609
1222077187832207,Gustavo Leite,Gustavo Alfredo Leite Gusinky,21692
1692624097481207,Mujeres GANAR,Mujeres GANAR,20303
100385868930919,Federico Wunderlich,DECIDE Movimiento Decisión Ciudadana y Democrática,20071
283555155469151,Nando Gill,Hernando Gill Aguayo,19919
196599783696918,Efrain Alegre,Comunicá,14885
102467002671611,Jorge Heisecke,Jorge Heisecke,13183
110447625137045,Pilar Callizo,PautaPY,11709
101986861866371,Tía Ida - Diputada 2023,Jazmin Thamara Elizabeth Ortiz De Bonzi,10319
109518664936707,Rubén Roussillón Diputado,Rubén Roussillón Diputado,10201
132554373464255,La Nación,La Nación,10123
153958777947957,Paulo Reichardt,Paulo Reichardt,9820
1310731702357133,GEN,GEN,8532
325540631525675,En La Tecla,En la Tecla,6200
532716330164048,Sole Núñez,Sole Núñez,5900
102266292553995,Sucia Política,Diego Ricardo Ramírez,4108
114448232558658,Jorge Querey,Jorge Osvaldo Querey Rojas,4067
102963512483270,PyElige,PY Elige,3912
665680343451704,Lider Amarilla,Lider Santiago Amarilla Rios,3279
100151689391592,Partido Patriotas Independientes. PPI,Alfredo Raúl Merino Ávalos,2786
614795685343483,Belén Maldonado,Belén Maldonado,2577
532716330164048,Sole Núñez,PautaPY,2305
102649292598442,Senador Hugo Richer,Senador Hugo Richer,2272
106257452820864,Tito Saguier,PautaPY,2116
102443492579504,Elvio Caballero.,Elvio Caballero.,1999
107587622053186,Dra. Vivian Santander 2023,Santander Santander Clinica,1935
1011833908887463,Atilio Alegre,IMAGEN DE GOBIERNO,1721
446986732060546,ROSA BELLA Cáceres,Antonio Villalba Caceres,1572
517426394969535,Ricardo Canese,Ricardo Canese,1303
105872245439208,Pelusa Senadora,Maria Yolanda Del Rosario Moreno de Ruíz,1272
192161474526084,Luis Fretes Senador,Luis Fretes Senador,1227
113351910838827,Alma Cívica,Alma Cívica,1177
102233525888286,Raulito Benitez Talavera Diputado 2023,Raúl Antonio Benitez Talavera,1150
105947518752311,Agustin Saguier,Agustin Saguier,990
184860595385745,Ing. Roberto Jiménez - Concejal,Roberto Fernando Jimenez Ayala,921
647864758888200,Seba Garcia,Sebastian Garcia,756
101398472410339,Monica Ramirez,Monica Ramirez,721
102887709202228,Pedro Mayor Martinez- Candidato a Senador,Antonio Morinigo,602
1608625919447826,Blanca Ovelar Senadora Nacional,Blanca Ovelar Senadora Nacional,593
490637354648727,Ing.Juan Carlos Baruja,Juan Carlos Baruja Fernandez,567
105052422297773,Pedrito Gómez,Maria Jose Castillo Vega,550
1753251591598763,Dani Mujica,Dani Mujica,542
101726857993140,Carlos Giménez  Senador,Carlos Giménez  Senador,504
244747569801018,Fundación Feliciano Martínez,Christa Violeta Rivas Caballero,484
1386037631635162,Hugo Ramírez,Nahuel Ayala Gomez,448
101840779897426,Cristian Cardozo,Cristian Antonio Cardozo Villalba,418
125314197496488,Carlos Filizzola,Carlos Filizzola,417
106297212357807,José Colbes,José Colbes,408
1518537951510136,Sidinei Heinemann Zuse,Sidinei Heinemann Zuse,395
100975932038932,Carol González-Concejal,Graciela Carolina Gonzalez Perez,338
283132325082901,Esperanza Martínez,Esperanza Martinez De Portillo,320
