Page ID,Page name,Disclaimer,Amount spent (ARS)
1470809306572155,Armando Luis Gay,Armando Luis Gay,25505
215127935173119,Emanuel Gainza,Emanuel Gainza,12933
103780997884434,Comunidad Argentina,Comunidad Argentina,7337
107022228690687,Jornada Nacional,Jornada Nacional,5805
105166715290140,Momento Uno,Momento Uno,5599
107862828349752,Tiempo de Córdoba,Tiempo de Córdoba,5533
1188673574495575,Laura Stratta,Laura Stratta,4878
103594282676235,Piensa Distinto,Piensa Distinto,4040
680986725302906,Roberto Mirabella,Hacemos Santa Fe,3034
100389385670547,TERRA,El nuevo enemigo,2927
442285665919263,Enrique Cresto,equipo digital,2771
183940131655054,María Eugenia Vidal,María Eugenia Vidal,2380
624986924234661,Gustavo Bordet,Partido Justicialista Entre Ríos,2026
101584755359746,Rosario Al Toque Noticias,Rosario Al Toque Noticias,2017
110079031997390,Con Larreta,Con Larreta,1567
367089004808,Amnistía Internacional Argentina,Amnistía Internacional Argentina,1346
301506776559902,Gobierno de Córdoba,Gobierno de Córdoba,1222
108679841853325,Contame Más,Contame Más,1000
111600998225620,Noticias Zero,Noticias Zero,972
101461679269504,Paraná Merece,Oscar Hugo Pintos,952
103740369249125,El Provinciano,El Provinciano,908
103322152538185,La Verdad Noticias,La verdad noticias,883
102289782502796,Prensa Digital,Prensa Digital,832
107631983989726,Argentina Federal,Argentina Federal,821
110039918575012,Noticias Express,Noticias Express,749
1576204632683863,Marcelo Lopez,Marcelo Lopez,744
1503182319966594,Juan Ruiz Orrico,Juan Ruiz Orrico,735
465558466800210,Maxi Pullaro,Maxi Pullaro,722
101263474925712,Evelyn Viganoni,Ivana Evelyn Viganoni,691
1228444987284670,Gobierno de Santiago del Estero,Gobierno de Santiago del Estero,681
110276628358382,El Autónomo,El Autónomo,534
111669735076988,Hora Cero,Hora Cero Noticias,529
101996084777901,Mariela Belski,Mariela Belski,485
103846469204203,La Ola Noticias,La Ola Noticias,482
610852822271706,Alberto Weretilneck,Alberto Weretilneck,469
102007812840437,Jóvenes con Wado,Jóvenes con Wado,450
628498977777284,El Continental,Periodico El Continental,416
185922194792026,Myriam Bregman,Frente de Izquierda,411
104733589113258,La Gaceta Nacional,La Gaceta Nacional,407
110806461830762,El Sol Web,El Sol Web,375
106198024083548,César Simino,Cesar Simino,331
105237068485789,La Prensa Energética,La Prensa Energetica,318
109187295412340,Levantados,Levantados,291
364172717054411,Senador Jose Baucero,Jose Ramon Baucero,291
105716442346264,Conurnarnia,Conurnarnia,283
61279025897,Gerardo Morales,Mística,273
102187456039094,Enterate Ya,Enterate Ya!,258
102858281496444,Argentinos hoy,Argentinos hoy,256
378225769015907,Fundación Embajada Abierta,Fundación Embajada Abierta,244
452525851510103,Nicolás del Caño,Frente de Izquierda,238
105434454484182,Difusión de Prensa Argentina,Difusión de Prensa Argentina,236
175844725888213,Alejandro Bodart,MST Movimiento Socialista de los Trabajadores,234
111397701828101,Sergio Vallejos,Sergio Guillermo Vallejos Mini,216
1632364173709710,Juan Cruz Curá,Juan Cruz Curá,203
358162257947051,Ricardo Bussi,Ricardo Matias Mercado,201
125183747539071,Noticias Argentinas,Noticias Argentinas,178
113395874909201,Punto Noticias,Punto Noticias Web,174
105248585666200,Carlos Piedrabuena,Carlos Eduardo Piedrabuena,166
104147274759706,Periodismo de Izquierda,Periodismo de Izquierda,155
112090455034177,El Portavoz Oficial,El Portavoz,149
113783585451798,Mariano Mansilla,Mariano Victorio Mansilla Garodnik,149
391699984932525,Pablo Cervi,Juntos por el Cambio Neuquén,148
307661541236,Grupo La Provincia,GLP,147
102534516011045,La Gloria Noticias,La Gloria Noticias,133
106560742263098,Noticias El Portal,Noticias El Portal,125
103948405867129,El Confidencial Noticias,El Confidencial Noticias,123
304176325478,La Política Online,La Política Online,115
134751226547299,Joaquín De la Torre,Joaquín de la Torre,113
189940771071192,Secretaría de Turismo de San Luis,Secretaría de Turismo de San Luis,111
194536451101529,Erica Hynes,Erica Rut Hynes,104
112595328432641,Wado 2023,Jóvenes con Wado,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
291254690958520,Gobierno de Corrientes,Gobierno de Corrientes,≤100
259111760849274,Federico Angelini,Juntos por el Cambio,≤100
102126974997519,La República Porteña,Republica Porteña,≤100
145806262649419,Fer Miño,Patria de Todos,≤100
1488831318060288,Unión Europea en Argentina,Delegación de la Union Europea,≤100
114466054858948,Eduardo Cerimedo,Eduardo Cerimedo,≤100
544640985878621,Argentinos Online,Argentinos Online,≤100
699758330894365,Actualidad Argentina,Actualidad Argentina,≤100
113288233452533,Nancy Picón,Nancy Picón,≤100
113898744658728,El Progreso Web,El Progreso,≤100
106277608413948,Felipe Biella,Salta Independiente,≤100
107796462136638,La República Noticias,La República Noticias,≤100
109064367346748,Javier Branca Concejal,Javier Eduardo Branca,≤100
109325525287424,Federico Reutemann,Federico Reutemann,≤100
107172034871051,Fabián Ungar,Nestor Fabian Ungar,≤100
204401556350395,Gustavo Valdés,Gustavo Valdés,≤100
113384436026702,Caren Tepp,Ciudad Futura,≤100
2251397431784810,InfoArgentina,Comunicarg,≤100
122008198196943,Revolución Popular,Revolución Popular,≤100
105070965806033,Académia épica,Académia épica,≤100
112612801764031,,Antonio Oscar Barahona,≤100
134557130216408,Jorge Jofré,Jorge Jofre,≤100
212137105468799,Minuto Neuquén,Minuto,≤100
259700217384725,Le Monde diplomatique - Edición Cono Sur,Capital Intelectual S.A.,≤100
106548558037239,Corte media.,Corte Media,≤100
587405287971230,Mariano Cascallares,Partido Justicialista Almirante Brown,≤100
116234668016142,Salta Informa,Salta Informa,≤100
428179387610545,Agenda Malvinas,Agenda Malvinas,≤100
438942059479338,Izquierda Socialista,Frente de Izquierda Unidad,≤100
742755562475908,Javier Noguera,Javier Noguera,≤100
544986472243896,Data Diario,Data Diario,≤100
1610781432305733,Sebastian Olivera,Sebastian Nicolas Olivera,≤100
104455719146837,El Meridiano,El Meridiano Noticias,≤100
817894504954888,Carlos Olmedo,Carlos Andres Olmedo,≤100
103088908746605,Expertos Internacionales en Desarrollo Sostenible,Analía Marsella,≤100
118406811181400,Carlos F Pereira,These ads ran without a disclaimer,≤100
1465312150186084,Argentinos por la Educación,Argentinos por la Educación,≤100
137071079685429,Secretaría de Turismo Villa Gesell,Secretaria de Turismo de Villa Gesell,≤100
879165845763321,Política Obrera,Política Obrera,≤100
857382087671921,Maxi Abad,radicalesorg,≤100
287386615304441,Jocha Castro Videla,Jose Antonio Castro Videla,≤100
233734300112003,Juan Monteverde,Ciudad Futura,≤100
773035579450748,Angel Causarano,Angel Causarano,≤100
1374269026155855,Julián Álvarez,Alejandro Julián Álvarez,≤100
108326581449270,Leila Lloyd Jones,Leila Lloyd Jones,≤100
100932749306130,Noticias Andinas,Noticias Andinas,≤100
138240873247312,Gabriel Pradines,Gabriel Pradines,≤100
