Page ID,Page name,Disclaimer,Amount spent (GBP)
111890118077986,Diesel Emissions,Diesel Emissions,1104
106626487721376,Amazon Europe,Amazon Europe,530
7715002593,UNICEF UK,Unicef UK,423
102639461303190,Fair Pay For All,Fair Pay For All,379
311627208673,WWF UK,WWF UK,289
47612991154,Dignity in Dying,Dignity in Dying,254
9250349228,Greenpeace UK,Greenpeace UK,216
101558386889,Shelter Scotland,Shelter Scotland,173
345463602161853,bp,bp,143
7043497714,Christian Aid,Christian Aid,114
799576543492660,The Week Junior,The Week Junior,105
35671512696,World Animal Protection UK,World Animal Protection UK,≤100
365948210785448,Criminal Injuries Helpline,Criminal Injuries Helpline,≤100
836217419884252,Boundaries Scotland,Local Government Boundary Commission for Scotland,≤100
177855115588808,The Week UK,The Week UK,≤100
1419943011629069,The National Newspaper,The National,≤100
105298484651843,SME Climate Hub,SME Climate Hub,≤100
186622728032,RSPB,RSPB,≤100
121936349543,World Vision UK,World Vision UK,≤100
124116274270059,Tennent's Lager,Tennent's Lager,≤100
569834799727730,National Grid UK,National Grid UK,≤100
167898406587045,Holiday Extras,Holiday Extras,≤100
1489996567963987,Jackson Carlaw MSP,Jackson Carlaw MSP,≤100
117476785190,Save the Children UK,Save the Children UK,≤100
10677003998,Shelter,Shelter,≤100
119085418114832,The Body Shop,The Body Shop,≤100
59367068326,The Ramblers,The Ramblers,≤100
40952091012,Asthma + Lung UK,Asthma + Lung UK,≤100
10114144851,NSPCC,NSPCC,≤100
158077247591710,Refuge,Refuge,≤100
7214031395,Oxfam Great Britain,Oxfam Great Britain,≤100
403187191250,Soccer Aid,UNICEF UK,≤100
195754307110390,Right To Life UK,Right To Life UK,≤100
175338329150218,Help For Heroes,Help for Heroes,≤100
246872175166,Action Against Hunger UK,Action Against Hunger UK,≤100
353224381469808,ifaw,IFAW,≤100
134077510212,Aberlour Children's Charity,"Aberlour Child Care Trust,",≤100
208189704820,Ellen MacArthur Foundation,Ellen MacArthur Foundation,≤100
110100268235797,Hyphen,Link Media Corporation Ltd,≤100
26698813123,British Red Cross,British Red Cross,≤100
112712550420527,Ekō UK,Ekō,≤100
1382543595173440,Humane Society International - UK,Humane Society International - UK,≤100
7527864602,WaterAid UK,WaterAid UK,≤100
34044296391,Surfers Against Sewage,Surfers Against Sewage,≤100
1660600037490738,Guardian Labs,Guardian Labs,≤100
108780457170240,Cut Carbon Not Forests,Cut Carbon Not Forests,≤100
106205865302441,Just Stop Oil,Just Stop Oil,≤100
123311187737843,GSK,GSK,≤100
47496679743,The Climate Coalition,The Climate Coalition,≤100
220513170893,Ripple Effect,Send a Cow,≤100
208573062515662,Freedom from Torture,Freedom from Torture,≤100
220543443746,International Rescue Committee - UK,International Rescue Committee UK,≤100
7624294394,Amnesty International UK,Amnesty International UK,≤100
112845639376,Refugee Action,Refugee Action,≤100
2443299312347521,Green New Deal Rising,Green New Deal UK,≤100
310039442421596,Scottish Labour Party,Scottish Labour Party,≤100
13047522725,Crimestoppers,Crimestoppers,≤100
450493248432578,Scotland in Union,Scotland in Union,≤100
227427673437,Tree Aid,Tree Aid,≤100
143664152344192,WWF Scotland,WWF Scotland,≤100
18933990398,Stonewall,Stonewall UK,≤100
169042736456594,All Out,All Out,≤100
32514078659,Liberty,Liberty,≤100
9695206314,Sustrans,Sustrans,≤100
1445060275749415,Moray Conservatives,Moray Conservatives,≤100
290498754454402,European Movement UK,European Movement UK,≤100
238394282845251,The Big Issue,The Big Issue,≤100
6316017331,Terrence Higgins Trust,Terrence Higgins Trust,≤100
40409120801,Refugee Council,Refugee Council,≤100
18044497940,Plan International UK,Plan International UK,≤100
135456716565905,Guardian Jobs,Guardian Jobs,≤100
131891836851920,MAF UK,Mission Aviation Fellowship UK,≤100
346684596111093,KinKind,KinKind Ltd,≤100
121292038029801,The Passage Charity,The Passage,≤100
89151782746,Fauna & Flora,Fauna & Flora International,≤100
111503161740182,AGBI,AGBI,≤100
103559634900519,Oltco Ltd,Oltco Ltd,≤100
119905691356787,The Body Shop,The Body Shop,≤100
601388547012748,Ecologi,Ecologi,≤100
