Page ID,Page name,Disclaimer,Amount spent (JPY)
104726465759492,女性首長によるびじょん ネットワーク（通称びじょネット）,These ads ran without a disclaimer,773
1904070096535109,スマート選挙,株式会社センキョ,746
103307385856246,美容Lab,These ads ran without a disclaimer,221
475681929154100,国連UNHCR協会,国連UNHCR協会,203
390066501056164,freee会計,These ads ran without a disclaimer,103
486499008189961,Inspire（インスパイア）：地方創生イノベータープラットフォーム,一般社団法人INSPIRE,≤100
633030123480159,グッドライフアワード,グッドライフアワード事務局,≤100
107746140945954,ivy.________,These ads ran without a disclaimer,≤100
100577859467667,大阪経済大学・社会連携,大阪経済大学・社会連携,≤100
110058508784307,ライズ・アップ・ジャパン,株式会社経営科学出版,≤100
101111389520051,極セレクト,These ads ran without a disclaimer,≤100
101987945137977,オフィスステーションPro,These ads ran without a disclaimer,≤100
1615481598672156,Blueair Japan Official,These ads ran without a disclaimer,≤100
281777375260988,オッズパーク,These ads ran without a disclaimer,≤100
104533215755145,ZOE_Japan,ZOE Japan,≤100
108805541404148,NAGA KNOCK,These ads ran without a disclaimer,≤100
110956371711998,たった3ヶ月でキャッシュフローが劇的改善,These ads ran without a disclaimer,≤100
102891618059843,ケイミュー株式会社,These ads ran without a disclaimer,≤100
195088317190451,グリーンピース・ジャパン,一般社団法人グリーンピース・ジャパン,≤100
110256441562343,Buzz_channel,These ads ran without a disclaimer,≤100
104331362680222,都知事杯オープンデータ・ハッカソン 事務局,These ads ran without a disclaimer,≤100
185422931575190,東京カメラ部,These ads ran without a disclaimer,≤100
104480918173191,かず｜慶應卒起業家,These ads ran without a disclaimer,≤100
202026293187145,鯖江市地域活性化プランコンテスト,特定非営利活動法人エル・コミュニティ,≤100
100199881840737,Minghui Japan（ミンフイ　ジャパン）ー明慧日本,明慧日本,≤100
110969055330312,Dinosaur Fight speak,These ads ran without a disclaimer,≤100
