Page ID,Page name,Disclaimer,Amount spent (BAM)
332950850203871,Драшко Станивуковић - Draško Stanivuković,Драшко Станивуковић,≤100
747053091978616,Fokus.ba,FOKUS d.o.o. Sarajevo,≤100
184286258994892,Др Ненад Стевандић,Ujedinjena Srpska,≤100
162926690478548,Oslobodjenje,Oslobodjenje,≤100
111544041335161,Antikorupcija info,Antikorupcija.info,≤100
1071482199569006,Уједињена Српска - Ujedinjena Srpska,Ujedinjena Srpska,≤100
163322863710900,Evropska unija u Bosni i Hercegovini,Ured spec. predstavnika,≤100
1570886583203959,Poslovni portal Capital.ba,Capital Media,≤100
109652028193268,Revizije info,Revizije info,≤100
109774791831087,Славенко Ристић - лидер Републичке странке Српске,Filip Lučić,≤100
163080080447411,Републичка странка Српске,Републичка странка Српске,≤100
1922268018023038,Raskrinkavanje,UG Zašto ne,≤100
482158128556799,Žurnal magazin,Centar za razvoj medija i analize,≤100
106759774541544,PratimoTendere.ba,Centar za razvoj medija i analize,≤100
1533737623509285,SNSD Banja Luka - СНСД Бања Лука,SNSD - Gradski odbor Banja Luka,≤100
104089781069241,infoVeza,"Udruženje građana ""ReStart Srpska""",≤100
103027944875536,Маја Драгојевић Стојић - Maja Dragojević Stojić,Предраг Кукољ,≤100
105412905161989,Огњен Бодирога,Огњен Бодирога,≤100
103088084884704,Fondacija Atelje za društvene promjene - ACT,Fondacija Atelje za društvene promjene - ACT,≤100
1894157260888813,Dr Vlado Đajić - Др Владо Ђајић,Vlado Đajić,≤100
111544041335161,Antikorupcija info,Antikorupcija info,≤100
1494057107558990,Javna rasprava,Javna rasprava,≤100
263396107142816,Transparency International Bosna i Hercegovina,Transparency International in BiH,≤100
102667249419191,GenChange,Arijana Trle,≤100
104992122558073,Valter.Portal,Valter.Portal,≤100
147315858633088,Istinomjer,Istinomjer,≤100
709560912457316,Analiziraj.ba,Udruženje Centar za analizu medija i politike,≤100
197596636939679,tacno.net,Tacno.net,≤100
2401351939921390,Raport.ba,Raport Media Group,≤100
222968021092962,RTV Slon - Tuzla,RTV SLON,≤100
110760128594320,Muhamed Hasanović,Muhamed Hasanovic,≤100
1043366545682573,Стефан Гаврић - Stefan Gavrić,Стефан Гаврић,≤100
120481645203741,Dragan Bursać,Dragan Bursać,≤100
100733242113653,Porodice 3 plus,Porodice 3 plus,≤100
1454304308161318,"Koalicija ""Pod lupom""","Koalicija ""Pod lupom""",≤100
486324651440186,Plastic Bank,These ads ran without a disclaimer,≤100
102961626002662,Vijesti7.ba,These ads ran without a disclaimer,≤100
2148421271917226,Nedim Salihagić,Salihagić Nedim,≤100
585772551567679,Perspektiva,Perspektiva,≤100
52356246212,Direktno.ba,Dev Dot,≤100
1589154051350606,FOZ - Friends of Zion Museum,These ads ran without a disclaimer,≤100
85069283164,Admir Čavalić,Admir Čavalić,≤100
188789377812793,Kongsberg Gruppen,These ads ran without a disclaimer,≤100
417853371621843,Mirnes Ajanović,Mirnes Ajanović,≤100
133098676736404,Ramo Isak,DEVDOT S.D.,≤100
105066375012197,Kenan Magoda,Kenan Magoda,≤100
338109312883186,China Xinhua News,These ads ran without a disclaimer,≤100
102437165128755,Anel Ibeljić,Anel Ibeljic,≤100
143699145672946,Centri civilnih inicijativa (CCI),Centri civilnih inicijativa,≤100
1473660889517303,Irfan Čengić,Irfan Cengic,≤100
306474736844372,Narod i Pravda Novi Grad Sarajevo,Narod i Pravda Novi Grad Sarajevo,≤100
