Page ID,Page name,Disclaimer,Amount spent (ZAR)
6011868110,Democratic Alliance,Democratic Alliance,396
136956534616,Times LIVE,TimesLIVE,204
740116816003959,Western Cape Government,Western Cape Government,128
581475018952196,Good,GOOD Political Party,120
478479492268974,Sunday Times ZA,Sunday Times,111
106172744063430,The Daily Friend,The Daily Friend,104
112722630147219,The Liesbeek Action Campaign,Liesbeek Action Campaign,≤100
147301545821830,Vryheidsfront Plus Wes-Kaap / Freedom Front Plus Western Cape,Vryheidsfront Plus / Freedom Front Plus,≤100
1613030308842801,Democratic Alliance Western Cape,Democratic Alliance,≤100
2145594122138312,Action Society,Action Society,≤100
181204251979581,NEASA,National Employers' Association of South Africa,≤100
105758608971668,Free Speech Union South Africa,Free Speech Union South Africa,≤100
100690022290478,Ada Divine Awakening Festival,These ads ran without a disclaimer,≤100
744318359371385,Pristine Earth Collective,Pristine Earth Collective,≤100
141100792595323,Community Chest Durban,Gordon Mc Donald,≤100
311936835992045,Dear South Africa,DearSA,≤100
109136451414156,Educate Don't Indoctrinate,Educate Don't Indocrinate,≤100
165246196904704,Sakeliga,Sakeliga,≤100
315463365134303,Emuna,These ads ran without a disclaimer,≤100
123971017684407,HeraldLIVE - Nelson Mandela Bay,HeraldLIVE,≤100
103131862424141,IZWE LETHU PARTY,IZWE LETHU PARTY,≤100
63044235866,UN Climate Change,UN Climate Change with Facebook Ad Credits,≤100
1196196390526965,Facebook Surveys,These ads ran without a disclaimer,≤100
2018068638421522,Manteco,These ads ran without a disclaimer,≤100
2420268291542853,China Resources Group,These ads ran without a disclaimer,≤100
398475986896098,Elysee Irrigation,These ads ran without a disclaimer,≤100
