Page ID,Page name,Disclaimer,Amount spent (CAD)
163336718421,PSAC - AFPC,PSAC - AFPC,310
222322717930469,Government of New Brunswick,Government of New Brunswick,238
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
167800183238142,YourAlberta (Government of Alberta),Government of Alberta,≤100
468844636547019,Gouvernement du Nouveau-Brunswick,Government of New Brunswick,≤100
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,≤100
117109432079,CAMH Foundation,CAMH Foundation,≤100
1876748445895294,Canadians for Affordable Energy,Canadians for Affordable Energy,≤100
185413851479580,New Brunswick Health Council / Conseil de la santé du Nouveau-Brunswick,New Brunswick Health Council / Conseil de la santé du Nouveau-Brunswick,≤100
1065217483613421,Anthony Lacavera,Anthony Lacavera,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
100642632975505,Marco LeBlanc,Marco Leblanc,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
510183342342621,Bell MTS,Lavanya Rajaian,≤100
108635379686,CNIB,CNIB,≤100
901776976544599,RBC Wealth Management,RBC Wealth Management,≤100
139019864276,Oxfam Canada,Oxfam Canada,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
185835328124630,Recycle NB,Recycle NB,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
1456690611311640,Canadian Health Coalition,Canadian Health Coalition,≤100
286608955477734,realme,These ads ran without a disclaimer,≤100
261752512263,Canadian Red Cross,Canadian Red Cross,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
123235041462,The Fraser Institute,Fraser Institute,≤100
152467601467262,BMO Groupe financier,BMO Financial Group,≤100
235872037238940,She Is Indigenous,Les Femmes Michif Otipemisiwak / Women of the Métis Nation,≤100
218916525819,Canadian Association of Physicians for the Environment (CAPE),Canadian Association of Physicians for the Environment,≤100
406891736017383,ICI Acadie,Radio-Canada,≤100
414858950050,Conservation Council of New Brunswick,Conservation Council of New Brunswick,≤100
133690159980514,Leadnow,Leadnow Society,≤100
190035081047277,International Fellowship of Christians and Jews of Canada,International Fellowship of Christians and Jews of Canada,≤100
106360778489053,Fuelling Canada,Canadian Gas Association,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
163336718421,PSAC - AFPC,PSAC-AFPC,≤100
1459524474331964,Jean Coutu Briggs Drugs,PJC Briggs,≤100
394745970602999,The Council of Canadians,The Council of Canadians,≤100
105754167560390,Ekō Canada,Ekō,≤100
105288666168351,SOS Children's Villages Canada,SOS Children's Villages Canada,≤100
21751825648,Justin Trudeau,Liberal Party of Canada | Parti libéral du Canada,≤100
116190118504646,Wisdom2Action,Faelynn Eris Johnstone,≤100
85291563763,ICNA Relief Canada,ICNA Relief Canada,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
106943012017267,StrategX Elements Corp,StrategX Elements Corp,≤100
202220023130891,Bell Canada,Bell Canada,≤100
184856436064,Canadian Centre for Child Protection,Canadian Centre for Child Protection,≤100
100999094747422,Land Needs Guardians,Land Needs Guardians,≤100
405377872902754,Canada Action,Canada Action,≤100
106764462731658,Honest Reporting Canada,Honest Reporting Canada,≤100
106231507615280,Delivering Community Power - Vers des collectivités durables,Canadian Union of Postal Workers,≤100
102681295928479,GenAction/GenerationAction,GenAction/GenerationAction,≤100
6319213302,Heart & Stroke,Heart & Stroke,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
