Page ID,Page name,Disclaimer,Amount spent (LBP)
1438703606372190,Elham Said Freiha,Elham Freiha,74627
1428873024044736,المدن - almodon,المدن - almodon‎,59701
110436471982277,Assaha.square,Assaha.square,29851
1744356319118477,هنا لبنان,هنا لبنان,20453
121129357949826,Saida Online,Saida Online,16866
154029261310643,LADE,LADE,14925
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,14925
107800617419717,MYKA Foundation,Elie M. ElHelou,14925
107698404702208,Alkalima,Alkalima Onlime,14925
112056958469490,SPI Lebanon,SPI Lebanon,14925
394633411339696,fiftyfiftylb,FiftyFiftylb,14030
137195823051820,Maharat Foundation,Maharat Foundation,12537
105319651353770,Jusur,Jusur,3433
110470091436602,Ici Beyrouth,Ici beyrouth,2090
210927869316790,Mohamad Shaker Kawas - محمد شاكر القواس,Mohamad Shaker Kawas - محمد شاكر القواس,≤100
565225540184937,CGTN,These ads ran without a disclaimer,≤100
128417954019381,Al-Moltaka,Melhem Boustany,≤100
204309706385271,Maharatnews,Maharat Foundation,≤100
141657695852214,لبنان الكبير,لبنان الكبير,≤100
108271242164727,مجلة المجتمع,These ads ran without a disclaimer,≤100
101821442049816,Hadath online,Wassim El Adhami,≤100
110061328654858,Judge Mohamad Saab,Judge Mohamad Saab,≤100
1918990294985442,Megaphone - ميغافون,Megaphone - ميغافون,≤100
101845832471383,Jbeil District - قضاء جبيل,Jbeil District,≤100
104154192025759,Roland Mokheiber - رولان مخيبر,رولان مخيبر,≤100
233631037520135,كاف للإعلام,These ads ran without a disclaimer,≤100
100374392742057,Weregreenly- Magazine,These ads ran without a disclaimer,≤100
768168093235674,Janoubia جنوبية,Janoubia News,≤100
1943538325932547,Sharks Creators,Sharks Creators SARL,≤100
368119983327926,العربي الجديد,These ads ran without a disclaimer,≤100
344500588997099,Ezzaldeen Photography,Ezzaldeen Photography,≤100
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,≤100
260402454043300,American University in Dubai,These ads ran without a disclaimer,≤100
116157328113022,Hide Park,Friedrich-Ebert-Stiftung Lebanon Office,≤100
