Page ID,Page name,Disclaimer,Amount spent (GTQ)
187073013532,Partido VIVA,Partido Político Visión con Valores,≤100
1630952833827354,Armando Castillo,Armando  Damian Castillo Alvarado,≤100
331961940541181,Partido Victoria,Partido Político Victoria,≤100
106908785419555,Goberna Guatemala,Goberna,≤100
754661271544464,El Sol de Mixco,El Sol de Mixco,≤100
643513979193133,Unidos por Beatriz,Neuma,≤100
101783548637407,Antigua News,Antigua News,≤100
142556265766634,Guatemala Visible,Guatemala Visible,≤100
196258110831945,Partido Valor,Partido Valor,≤100
666054530693537,Noticias La Red Gt Chuarrancho,Jennifer Lopez,≤100
105384455082258,Luz de la Academia Jurídica,These ads ran without a disclaimer,≤100
651269412155421,Noticias la Red Gt San Pedro Ayampuc,Jennifer Lopez,≤100
100990022892856,Movimiento Político WINAQ Totonicapán,Ricardo Mazariegos,≤100
588158355209670,Noticias la Red Gt Chinautla,Jennifer Lopez,≤100
1552532851481889,Buckner Guatemala,David Torre,≤100
281554395331686,República,"Republica GT, S.A.",≤100
