Page ID,Page name,Disclaimer,Amount spent (CLP)
486113348433421,Ximena Ordenes Neira,Ximena Ordenes,2522
314461342013814,Miles Chile,CORPORACIÓN MILES with Facebook ad credits,1785
78617029137,Greenpeace Chile,Fundación Greenpeace Pacífico Sur,1326
210146495705054,Fiesta de los Abrazos,Fiesta de los Abrazos,1044
106423590853145,Fundación Ciudadanos en Acción,Fundacion Ciudadanos en accion,849
102660885525434,Con mi plata NO,Con mi plata No,849
109248385388966,Diseño Renovación Plaza Villa Ortega,These ads ran without a disclaimer,519
105783868682878,Asistencia Tesorería,Asistencia Tesoreria,500
108523631002340,Loreta Villegas- Consejera Regional Aysen,Maria Loreta Villegas Almonacid,479
100447419569628,Demócratas Chile,Demócratas,217
109339288407350,Santuario Quitralco,Santuario Quitralco,163
246478779511291,Lex Grupo Abogados,Lex Grupo Abogados,141
511206245636926,Matías Walker Prieto,Matías Walker,133
100826904957145,Centro Científico Tecnológico Región de Antofagasta,CICITEM,≤100
181189911970230,Alberto Undurraga V,Alberto Undurraga Vicuña,≤100
280326368663728,Asociación de Industriales de Iquique,Asociacion de Industriales Iquique,≤100
1690559311249290,Jorge Castilla Solis,Jorge Antonio Castilla Solis,≤100
101180752297383,Gustavo Benavente Diputado,Gustavo Adolfo Alberto Benavente Vergara,≤100
1436530563295625,El Líbero,Sociedad Periodística El Líbero S.A,≤100
103030962615298,Chile YAAC,Chile YAAC,≤100
1053904371304329,Metro21,Metro21,≤100
295886120554128,Polpaico,Cemento Polpaico SA,≤100
221901754840837,Acciona.Chile,ACCIONA Chile,≤100
110405624650830,Chile En La Encrucijada,Juan Antonio Montes Varas,≤100
103438224772862,Lucio Sanhueza Hardessen,Lucio Sanhueza Hardessen,≤100
1257818931046767,Azerta Chile,Azerta,≤100
833378750055074,Radio Lago Villarrica 91.5 FM,Alejandro Tomas Martini Iriarte,≤100
101434362823135,rolandoprusak,These ads ran without a disclaimer,≤100
101326581302605,Desafío 10X,Fundación 10X,≤100
742589802465506,Reforma la Reforma,Fundación Ciudadanos en Acción,≤100
78239901502,Diario Financiero,Grupo DF,≤100
179469489118356,UDLA Chile,UDLA Chile,≤100
1447342118848920,Universidad Adolfo Ibañez,Universidad Adolfo Ibáñez,≤100
104189318481439,Minería y Futuro,Mineria y Futuro,≤100
1456384824611384,Familia Galletas Costa,These ads ran without a disclaimer,≤100
104224427947088,Circula el Plástico,Metrix,≤100
