Page ID,Page name,Disclaimer,Amount spent (BOB)
101014104885737,Juan Carlos Medrano,Daniel Choque Mamani,109
1239026999516818,Luis Fernando Camacho,Luis Fernando Camacho,≤100
964080723662055,Carlos Subirana Responde,Editorial CSS,≤100
109201057318552,JCSV,Fernando Omar Rosales Perez,≤100
105132091396199,Aleiza Alcira Rodríguez Montero.,Aleiza Alcira Rodriguez Montero,≤100
106403237850347,Goberna Bolivia,Goberna,≤100
101824857848955,Enrique Urquidi - Diputado,Enrique Fernando Urquidi Daza,≤100
104257317751894,Santiago Condori Apaza,Sandro Iquise Vincenti,≤100
269633369881331,Senador Rodrigo Paz,Gabriela Pacello Guillen,≤100
2328823850688165,José M. Ormachea,José M. Ormachea,≤100
1596795187238956,Ímpetu Ac,These ads ran without a disclaimer,≤100
110837820609024,Negocios Rentables con futuro,These ads ran without a disclaimer,≤100
285530825204,Klitschko,These ads ran without a disclaimer,≤100
102527209215235,Viviane Olívia,These ads ran without a disclaimer,≤100
36402799393,Protección Animal Mundial,These ads ran without a disclaimer,≤100
458248597966121,Economy,Economy,≤100
385385178182941,SIGNUS Ecovalor,These ads ran without a disclaimer,≤100
