Page ID,Page name,Disclaimer,Amount spent (CAD)
154450024654,BC Teachers' Federation (BCTF),BC Teachers' Federation,1117
453724058039992,viaSport British Columbia,viaSport British Columbia,526
110905578614041,Drax Group Canada,Drax Group Canada,507
203485052997041,Hospital Employees' Union,Hospital Employees' Union,305
195608229977,BC NDP,BC NDP,256
6319213302,Heart & Stroke,Heart & Stroke,254
103805636333615,Quality Canadian Milk - Lait canadien de qualité,Quality Canadian Milk - Lait canadien de qualité,250
232428989879,Maybelline New York,Maybelline New York,234
376006035816016,Storyworth,These ads ran without a disclaimer,211
48799305725,AIDS Vancouver,AIDS Vancouver,193
105020357850802,Pivot,Pivot,185
602190229793328,UFCW 1518,UFCW 1518,176
844239722367708,Innovative Medicines Canada / Médicaments novateurs Canada,Innovative Medicines Canada / Médicaments novateurs Canada,162
197337921788,Dying With Dignity Canada,Dying With Dignity Canada,139
14742445214,BC Green Party,BC Green Party,134
27234020592,UNICEF Canada,UNICEF Canada,124
274877362536876,CUPE BC,CUPE BC,122
9333642607,TELUS,TELUS,101
256967407720183,LEO,Léger,≤100
35715544220,Stand.earth,Stand.earth,≤100
107385241806,Plan International Canada,Plan International Canada,≤100
281999881613,World Vision Canada,World Vision Canada,≤100
6584473365,Canadian Liver Foundation,Canadian Liver Foundation,≤100
115835521825983,UNHCR Canada,UNHCR Canada,≤100
5661704203,Conservative Party of Canada - Parti conservateur du Canada,Conservative Party of Canada - Parti conservateur du Canada,≤100
633812813408377,Elections Canada,Elections Canada,≤100
232894981968,Nature Conservancy of Canada / Conservation de la nature Canada,Nature Conservancy of Canada / Conservation de la nature Canada,≤100
263417217038472,Forest Products Association of Canada,Forest Products Association of Canada,≤100
114849617772737,Care2 Canada,Press Pause Collective,≤100
259187344111223,Coastal First Nations,Coastal First Nations,≤100
6095483909,Canadian Taxpayers Federation,Canadian Taxpayers Federation,≤100
117109432079,CAMH Foundation,CAMH Foundation,≤100
33730130515,Metro Vancouver,Metro Vancouver,≤100
104152709183684,Convenience Retailers 4 SC,Convenience Retailers Alliance,≤100
510183342342621,Bell MTS,Lavanya Rajaian,≤100
612093308848274,Port of Vancouver,These ads ran without a disclaimer,≤100
143249880633,World Animal Protection Canada,World Animal Protection Canada,≤100
104197194293273,Patrick Weiler,Office of Patrick Weiler MP,≤100
1097840090260804,National Police Federation,National Police Federation,≤100
19750184960,Greenpeace Canada,Greenpeace Canada,≤100
235872037238940,She Is Indigenous,Les Femmes Michif Otipemisiwak / Women of the Métis Nation,≤100
1552535648153466,Higher Landing Inc.,Higher Landing Inc.,≤100
23543314803,CUPE SCFP,CUPE SCFP,≤100
5794733873,David Suzuki Foundation,David Suzuki Foundation,≤100
213972982110718,Terry Beech,"Terry Beech, MP for Burnaby North Seymour",≤100
6925834980,Canadian Centre for Policy Alternatives,Canadian Centre for Policy Alternatives - BC Office,≤100
753889838292279,BC Assembly of First Nations,BC Assembly of First Nations,≤100
1461479950753102,My Sea to Sky,My Sea to Sky,≤100
925033857594085,SureHealth Canada by GreenShield,SureHealth,≤100
102051553222110,Canadian Federation of Nurses Unions,Canadian Federation of Nurses Unions,≤100
714595698939267,TPC - Therapeutic Psilocybin for Canadians,Therapsil,≤100
106360778489053,Fuelling Canada,Canadian Gas Association,≤100
405377872902754,Canada Action,Canada Action,≤100
121222984568561,Amnesty International Canada,Amnesty International Canada,≤100
171838976178751,Canadian Women's Foundation,Canadian Women's Foundation,≤100
107500791481568,Kevin Falcon,BC Liberal Party,≤100
