Page ID,Page name,Disclaimer,Amount spent (LBP)
101538412538521,شطرنج / مع محمد صابونجي,إياد خالد,42796
1428873024044736,المدن - almodon,المدن - almodon‎,21187
101195012850076,مبادرة الدولة الديمقراطية الواحدة,مبادرة الدولة الديمقراطية الواحدة,12121
1438703606372190,Elham Said Freiha,Elham Freiha,10606
1744356319118477,هنا لبنان,هنا لبنان,9262
1680404738865135,Lebanon Elections إنتخابات لبنان,Lebanon Elections,7576
110470091436602,Ici Beyrouth,Ici beyrouth,7005
102023711572671,أساس ميديا -  Asas Media,asasmedia,5069
107698404702208,Alkalima,Alkalima Onlime,3232
466221740108607,May Chidiac Foundation - Media Institute,May Chidiac,3030
129660230432028,Dr. Toufic Hindi,Toufic Hindi,3030
2319249898311729,National Bloc - الكتلة الوطنيّة,National Bloc - الكتلة الوطنيّة,2030
322181790311,Lebanese Forces News,Lebanese Information Technology Services s.a.r.l,1843
274138756817,Architonic,These ads ran without a disclaimer,1645
204309706385271,Maharatnews,Maharat Foundation,1515
212513695502997,Annahar Newspaper | جريدة النهار,Annahar Newspaper | جريدة النهار,1515
128417954019381,Al-Moltaka,Melhem Boustany,1515
118246218258237,Transparency International Lebanon - No Corruption,Lebanese Transparency Association-No Corruption,1515
1031517763602384,Municipality of Kartaba - بلدية قرطبا,Municipality of Kartaba - بلدية قرطبا,1515
100706719315707,The Policy Initiative مبادرة سياسات الغد,The Policy Initiative مبادرة سياسات الغد,1409
105319651353770,Jusur,Jusur Arabia,727
109187228232712,F5,These ads ran without a disclaimer,≤100
113791238657176,قناة العربية  Al Arabiya,These ads ran without a disclaimer,≤100
111876598323760,صدى الارز اللبنانية,Charbel Nouh,≤100
106821968055687,Leila Dagher,Leila Dagher,≤100
104252028606448,صوت بنت جبيل,صوت بنت جبيل,≤100
